tow,date,avg_temp,latitude,longitude,Doppio_spatial_index,Doppio_temporal_index,forecast_temp,diff_temp
48878,2025-11-17,10.376825104166667,41.7771,-70.4893,19742,69131,nan,
48878,2025-11-18,9.912202645833332,41.7771,-70.4893,19742,69131,nan,
48878,2025-11-19,9.814188466666668,41.777100000000004,-70.48929999999999,19742,69131,nan,
48884,2025-11-17,10.298804333333333,41.58065,-69.52635,17572,69131,9.440243511669326,0.8585608216640068
48884,2025-11-18,10.4603945,41.58065,-69.52635,17572,69131,9.440243511669326,1.0201509883306734
48884,2025-11-19,10.383981928571428,41.58065,-69.52635,17572,69131,9.440243511669326,0.9437384169021019
48885,2025-11-17,10.681350708333332,42.1173,-70.3099,20473,69131,8.449517839762775,2.2318328685705566
48885,2025-11-18,10.603548541666667,42.1173,-70.3099,20473,69131,8.449517839762775,2.154030701903892
48885,2025-11-19,10.430336770833334,42.1173,-70.3099,20473,69131,8.449517839762775,1.9808189310705586
48885,2025-11-20,10.2965625,42.1173,-70.30989999999998,20473,69131,8.449517839762775,1.8470446602372252
48891,2025-11-17,10.079486104166667,42.459,-70.6294,22168,69131,7.347256216031686,2.732229888134982
48891,2025-11-18,10.082291770833335,42.459,-70.6294,22168,69131,7.347256216031686,2.735035554801649
48891,2025-11-19,10.1412015,42.459,-70.6294,22168,69131,7.347256216031686,2.7939452839683137
48891,2025-11-20,10.11526467647059,42.459,-70.6294,22168,69131,7.347256216031686,2.768008460438904
48893,2025-11-17,8.068125016666666,42.888200000000005,-70.6327,23624,69131,8.35607782122245,-0.28795280455578265
48893,2025-11-18,7.6416597374999995,42.888200000000005,-70.6327,23624,69131,8.35607782122245,-0.7144180837224496
48893,2025-11-19,7.662131941666666,42.888200000000005,-70.6327,23624,69131,8.35607782122245,-0.6939458795557831
48893,2025-11-20,7.848328447058823,42.8882,-70.6327,23624,69131,8.35607782122245,-0.5077493741636259
48894,2025-11-17,8.289256875,42.8999,-70.6305,23624,69131,8.35607782122245,-0.0668209462224496
48894,2025-11-18,7.818194466666667,42.8999,-70.6305,23624,69131,8.35607782122245,-0.537883354555782
48894,2025-11-19,7.832347191666666,42.8999,-70.6305,23624,69131,8.35607782122245,-0.5237306295557831
48894,2025-11-20,8.156467931249999,42.8999,-70.6305,23624,69131,8.35607782122245,-0.1996098899724501
48896,2025-11-17,8.865277708333332,43.9263,-68.3055,22929,69131,7.8917313973813545,0.9735463109519777
48896,2025-11-18,8.744038125,43.9263,-68.3055,22929,69131,7.8917313973813545,0.8523067276186449
48896,2025-11-19,8.666649270833334,43.9263,-68.3055,22929,69131,7.8917313973813545,0.7749178734519795
48896,2025-11-20,8.698651852941177,43.9263,-68.3055,22929,69131,7.8917313973813545,0.8069204555598226
48898,2025-11-17,9.636555645833333,43.5744,-70.1082,24845,69131,11.946845943460268,-2.310290297626935
48898,2025-11-18,9.634541708333332,43.5744,-70.1082,24845,69131,11.946845943460268,-2.312304235126936
48898,2025-11-19,9.546951333333334,43.5744,-70.1082,24845,69131,11.946845943460268,-2.3998946101269336
48898,2025-11-20,9.440740694444445,43.5744,-70.10819999999998,24845,69131,11.946845943460268,-2.506105249015823
48900,2025-11-17,10.705743145833333,42.1357,-70.3479,20715,69131,8.411273653246916,2.2944694925864173
48900,2025-11-18,10.590847208333335,42.1357,-70.3479,20715,69131,8.411273653246916,2.179573555086419
48900,2025-11-19,10.519999854166667,42.1357,-70.3479,20715,69131,8.411273653246916,2.108726200919751
48900,2025-11-20,10.47421205,42.13570000000001,-70.3479,20715,69131,8.411273653246916,2.0629383967530845
