"tow","date","avg_temp","latitude","longitude","f_temp","f_lat","f_lon","diff_temp_F","scalecolor"
55209,"2026-04-12",4.865375,40.30445,-73.2115,5.65868560827624,40.288,-73.232,1.42795909489724,"#C0CED3FF"
55225,"2026-04-11",7.3968334,40.7015,-66.7747,5.06015913068169,40.672,-66.78,-4.20601368477296,"#C77154FF"
55228,"2026-04-12",4.3714666,43.7849,-68.1364,5.20706349353224,43.803,-68.122,1.50407440835803,"#BDCCD2FF"
55332,"2026-04-11",12.006333,40.1056,-69.9612,5.65286411419972,40.105,-69.916,-11.4362439944405,"#3C0912FF"
55282,"2026-04-11",5.700778,40.43671,-73.1081,6.07077166332235,40.455,-73.09,0.665988593980231,"#D9DDDFFF"
55283,"2026-04-11",5.6497855,40.42935,-73.1065,6.07077166332235,40.455,-73.09,0.757775093980229,"#D5DADDFF"
55284,"2026-04-11",5.694286,40.434715,-73.1084,6.07077166332235,40.455,-73.09,0.677674193980231,"#D9DDDFFF"
55285,"2026-04-11",5.6821113,40.430157,-73.1068,6.07077166332235,40.455,-73.09,0.699588653980229,"#D9DDDFFF"
55286,"2026-04-11",5.5433335,40.443867,-73.0856,6.07077166332235,40.455,-73.09,0.949388693980225,"#D3D9DCFF"
55289,"2026-04-11",5.695,40.438362,-73.083,6.07077166332235,40.455,-73.09,0.676388993980225,"#D9DDDFFF"
55290,"2026-04-11",5.6168,40.43478,-73.0817,6.07077166332235,40.455,-73.09,0.817148993980233,"#D5DADDFF"
55291,"2026-04-11",5.62025,40.42771,-73.0816,6.07077166332235,40.455,-73.09,0.81093899398023,"#D5DADDFF"
55292,"2026-04-11",5.6455383,40.433346,-73.1107,6.07077166332235,40.455,-73.09,0.765420053980229,"#D5DADDFF"
55293,"2026-04-11",5.655545,40.429245,-73.1109,6.07077166332235,40.455,-73.09,0.747407993980232,"#D9DDDFFF"
55294,"2026-04-11",5.6425,40.429874,-73.1108,6.07077166332235,40.455,-73.09,0.770888993980229,"#D5DADDFF"
55295,"2026-04-11",5.6601,40.42985,-73.1109,6.07077166332235,40.455,-73.09,0.739208993980228,"#D9DDDFFF"
55296,"2026-04-11",5.5443335,40.4277,-73.1032,6.07077166332235,40.455,-73.09,0.947588693980229,"#D3D9DCFF"
55297,"2026-04-11",5.6488,40.42946,-73.1026,6.07077166332235,40.455,-73.09,0.759548993980232,"#D5DADDFF"
55298,"2026-04-11",5.5185,40.42885,-73.1031,6.07077166332235,40.455,-73.09,0.994088993980228,"#CFD6D9FF"
55299,"2026-04-12",5.620375,40.428364,-73.1021,6.03915762076066,40.455,-73.09,0.753808717369182,"#D5DADDFF"
55300,"2026-04-12",5.635,40.432358,-73.1125,6.03915762076066,40.455,-73.09,0.727483717369182,"#D9DDDFFF"
55301,"2026-04-12",5.6274,40.42652,-73.11,6.03915762076066,40.455,-73.09,0.741163717369183,"#D9DDDFFF"
55302,"2026-04-12",5.6423335,40.432526,-73.1091,6.03915762076066,40.455,-73.09,0.714283417369181,"#D9DDDFFF"
55303,"2026-04-12",5.631,40.4245,-73.1087,6.03915762076066,40.455,-73.09,0.73468371736918,"#D9DDDFFF"
55304,"2026-04-12",5.6684,40.43318,-73.1086,6.03915762076066,40.455,-73.09,0.667363717369184,"#D9DDDFFF"
55305,"2026-04-12",5.6453333,40.430588,-73.1071,6.03915762076066,40.455,-73.09,0.708883777369181,"#D9DDDFFF"
55306,"2026-04-12",5.677857,40.432957,-73.115,6.03915762076066,40.455,-73.09,0.65034111736918,"#D9DDDFFF"
55307,"2026-04-12",5.638,40.4238,-73.1096,6.03915762076066,40.455,-73.09,0.722083717369188,"#D9DDDFFF"
55308,"2026-04-12",5.5736666,40.429115,-73.0991,6.03915762076066,40.455,-73.09,0.837883837369183,"#D5DADDFF"
55309,"2026-04-12",5.647917,40.430542,-73.0987,6.03915762076066,40.455,-73.09,0.704233117369185,"#D9DDDFFF"
55310,"2026-04-12",5.647,40.4076,-73.1283,5.92943108599847,40.415,-73.155,0.508375954797245,"#E1E1E3FF"
55311,"2026-04-12",5.645,40.4379,-73.1285,5.92943108599847,40.415,-73.155,0.511975954797244,"#E1E1E3FF"
55312,"2026-04-12",5.305333,40.4231,-73.0669,5.91588207418118,40.406,-73.039,1.09898833352613,"#CBD4D8FF"
55313,"2026-04-12",5.473,40.428234,-73.0668,5.91588207418118,40.406,-73.039,0.79718773352613,"#D5DADDFF"
55314,"2026-04-12",5.6179,40.44126,-73.079,6.03915762076066,40.455,-73.09,0.758263717369182,"#D5DADDFF"
55315,"2026-04-12",5.678923,40.434868,-73.0774,6.03915762076066,40.455,-73.09,0.648422317369182,"#DDDFE0FF"
55316,"2026-04-13",5.5834446,40.48062,-73.1756,5.60242692091541,40.464,-73.206,0.0341681776477358,"#F1ECEBFF"
55317,"2026-04-13",5.8114614,40.507168,-73.084,5.9130308969325,40.543,-73.077,0.182825094478503,"#EAE8E8FF"
55318,"2026-04-13",5.46,40.517,-72.992,5.81790236894815,40.533,-72.961,0.644224264106676,"#DDDFE0FF"
55319,"2026-04-13",5.7627144,40.514286,-72.9911,5.81790236894815,40.533,-72.961,0.0993383441066769,"#EEEAEAFF"
55320,"2026-04-13",5.523,40.515957,-72.9642,5.81790236894815,40.533,-72.961,0.530824264106677,"#E1E1E3FF"
55321,"2026-04-13",5.5192857,40.510773,-72.9594,5.81790236894815,40.533,-72.961,0.537510004106679,"#E1E1E3FF"
55322,"2026-04-13",5.486417,40.516193,-72.9553,5.81790236894815,40.533,-72.961,0.596673664106682,"#DDDFE0FF"
55323,"2026-04-13",5.672,40.51886,-72.9541,5.81790236894815,40.533,-72.961,0.262624264106684,"#E8E6E6FF"
55324,"2026-04-13",5.4964547,40.519535,-72.948,5.81790236894815,40.533,-72.961,0.578605804106679,"#DDDFE0FF"
55325,"2026-04-13",5.5967145,40.517944,-72.9462,5.81790236894815,40.533,-72.961,0.398138164106676,"#E4E3E4FF"
55326,"2026-04-13",5.5095835,40.522385,-72.9416,5.81790236894815,40.533,-72.961,0.554973964106679,"#DDDFE0FF"
55327,"2026-04-13",5.5458,40.51872,-72.9407,5.81790236894815,40.533,-72.961,0.489784264106682,"#E1E1E3FF"
55328,"2026-04-13",5.5338335,40.520817,-72.9477,5.81790236894815,40.533,-72.961,0.51132396410668,"#E1E1E3FF"
55329,"2026-04-13",5.542286,40.554256,-72.8981,5.78613920830829,40.573,-72.896,0.438935774954928,"#E4E3E4FF"
55330,"2026-04-13",5.490077,40.6032,-72.8527,5.71816679338467,40.612,-72.831,0.410561628092402,"#E4E3E4FF"
55333,"2026-04-11",3.62125,43.73625,-68.51405,4.81498791478387,43.758,-68.504,2.14872824661096,"#A6C0C9FF"
55334,"2026-04-11",3.0015,44.2716,-68.1079,2.94008183442344,44.289,-68.074,-0.110552698037814,"#F0EAE9FF"
55336,"2026-04-14",3.6146667,42.00275,-70.5121,4.51939441079382,41.962,-70.518,1.62850987942888,"#B9CAD0FF"
55337,"2026-04-14",3.6133332,42.0028,-70.51095,4.51939441079382,41.962,-70.518,1.63091017942888,"#B9CAD0FF"
55340,"2026-04-14",3.608,42.00085,-70.51035,4.51939441079382,41.962,-70.518,1.64050993942888,"#B9CAD0FF"
55342,"2026-04-14",3.607,42.007,-70.5082,3.91041058339712,42,-70.451,0.546139050114803,"#E1E1E3FF"
55345,"2026-04-14",3.631,42.00735,-70.5092,3.79947532378173,42.05,-70.501,0.303255582807104,"#E8E6E6FF"
55347,"2026-04-14",3.629,42.0088,-70.5033,3.91041058339712,42,-70.451,0.506539050114803,"#E1E1E3FF"
55349,"2026-04-12",3.0945,44.2841,-67.8443,3.61197329410266,44.261,-67.831,0.931451929384799,"#D3D9DCFF"
55352,"2026-04-11",3.8675,43.8748,-68.2369,4.91304510853582,43.905,-68.224,1.88198119536447,"#ADC4CCFF"
55353,"2026-04-11",5.229841,41.758045,-69.2048,5.59606508262384,41.773,-69.171,0.659203348722912,"#D9DDDFFF"
55354,"2026-04-11",5.911535,41.702644,-69.137,5.74211555716605,41.723,-69.121,-0.304954997101113,"#EDE4E2FF"
55355,"2026-04-11",4.8892827,41.695755,-69.137,5.74211555716605,41.723,-69.121,1.53509914289889,"#BDCCD2FF"
55356,"2026-04-12",5.3219767,41.77966,-69.2146,5.62045954203927,41.773,-69.171,0.537269115670696,"#E1E1E3FF"
55357,"2026-04-12",6.163671,41.762634,-69.2249,5.49339877838624,41.736,-69.238,-1.20648999890476,"#E3C9C1FF"
55358,"2026-04-12",5.4852085,41.712406,-69.2488,5.49339877838624,41.736,-69.238,0.0147425010952347,"#F1ECEBFF"
55360,"2026-04-12",5.870977,41.743313,-69.1245,5.76890374990754,41.723,-69.121,-0.183731850166417,"#EEE7E5FF"
55361,"2026-04-13",5.5275407,41.56514,-68.6333,6.49867984510575,41.582,-68.669,1.74805046119035,"#B5C8CEFF"
55362,"2026-04-13",5.4828334,41.6655,-68.593,6.34955713004202,41.706,-68.583,1.56010271407563,"#B9CAD0FF"
55363,"2026-04-15",4.44175,41.3081,-71.1094,4.97834859447812,41.305,-71.116,0.965877470060612,"#CFD6D9FF"
55364,"2026-04-15",11.634434,37.77193,-74.2234,7.85770269627523,37.773,-74.267,-6.7981163467046,"#A21E25FF"
55366,"2026-04-12",4.703,43.2217,-69.3304,4.89264073142313,43.227,-69.357,0.341353316561623,"#E8E6E6FF"
55367,"2026-04-14",3.871,42.6038,-70.4963,3.7576324447637,42.588,-70.521,-0.204061599425344,"#EEE7E5FF"
55382,"2026-04-13",5.540435,41.61917,-68.5929,6.52617414623458,41.619,-68.602,1.77433046322225,"#B1C6CDFF"
55368,"2026-04-15",3.683,42.00245,-70.51185,4.42526720529263,41.962,-70.518,1.33608096952673,"#C3CFD4FF"
55371,"2026-04-15",3.6796668,42.00255,-70.51325,4.42526720529263,41.962,-70.518,1.34208072952673,"#C3CFD4FF"
55372,"2026-04-15",3.666,42.00225,-70.5121,4.42526720529263,41.962,-70.518,1.36668096952673,"#C0CED3FF"
55383,"2026-04-15",10.439953,37.79002,-74.2623,7.85770269627523,37.773,-74.267,-4.6480505467046,"#C36547FF"
55373,"2026-04-15",3.669,42.002,-70.5106,4.42526720529263,41.962,-70.518,1.36128096952673,"#C0CED3FF"
55375,"2026-04-15",3.668,42.00395,-70.5092,4.42526720529263,41.962,-70.518,1.36308096952673,"#C0CED3FF"
55376,"2026-04-15",3.6753333,42.00695,-70.5081,3.84253536798502,42,-70.451,0.300963722373041,"#E8E6E6FF"
55380,"2026-04-15",3.726,41.99875,-70.51365,4.42526720529263,41.962,-70.518,1.25868096952673,"#C3CFD4FF"
