tow_id,segment_type,time (UTC),latitude (degrees_north),longitude (degrees_east),depth (m),temperature (degree_C),sensor_type,model,data_provider
55367,3,2026-04-13T03:00:00Z,42.6038,-70.4963,58.025,3.9555,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T04:00:00Z,42.6038,-70.4963,57.55,3.97925,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T05:00:00Z,42.6038,-70.4963,57.175,4.0355,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T06:00:00Z,42.6038,-70.4963,57.075,4.0115,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T07:00:00Z,42.6038,-70.4963,57.2,3.97925,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T08:00:00Z,42.6038,-70.4963,57.55,3.9665,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T09:00:00Z,42.6038,-70.4963,58.025,3.9425,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T10:00:00Z,42.6038,-70.4963,58.5,3.94825,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T11:00:00Z,42.6038,-70.4963,58.95,3.9545,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T12:00:00Z,42.6038,-70.4963,59.1,3.942,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T13:00:00Z,42.6038,-70.4963,59.0,3.94,ZEBRATECH,TD-200,eMOLT
55382,3,2026-04-13T13:00:00Z,41.61917,-68.5929,149.59976,5.540435,LOWELL,TDO-1,eMOLT
55367,3,2026-04-13T14:00:00Z,42.6038,-70.4963,58.725,3.9415,ZEBRATECH,TD-200,eMOLT
55382,3,2026-04-13T14:00:00Z,41.661766,-68.5929,167.5385,5.5226665,LOWELL,TDO-1,eMOLT
55367,3,2026-04-13T15:00:00Z,42.6038,-70.4963,58.2,3.95675,ZEBRATECH,TD-200,eMOLT
55382,3,2026-04-13T15:00:00Z,41.67722,-68.5929,175.9293,5.5178847,LOWELL,TDO-1,eMOLT
55367,3,2026-04-13T16:00:00Z,42.6038,-70.4963,57.65,3.964,ZEBRATECH,TD-200,eMOLT
55382,3,2026-04-13T16:00:00Z,41.6655,-68.5929,171.49083,5.4828334,LOWELL,TDO-1,eMOLT
55367,3,2026-04-13T17:00:00Z,42.6038,-70.4963,57.125,3.98975,ZEBRATECH,TD-200,eMOLT
55382,3,2026-04-13T17:00:00Z,41.67025,-68.5929,166.39566,5.4051666,LOWELL,TDO-1,eMOLT
55367,3,2026-04-13T18:00:00Z,42.6038,-70.4963,56.825,3.99075,ZEBRATECH,TD-200,eMOLT
55382,3,2026-04-13T18:00:00Z,41.684982,-68.5929,159.79346,5.4024196,LOWELL,TDO-1,eMOLT
55367,3,2026-04-13T19:00:00Z,42.6038,-70.4963,56.875,3.97925,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T20:00:00Z,42.6038,-70.4963,57.125,3.93925,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T21:00:00Z,42.6038,-70.4963,57.55,3.9265,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T22:00:00Z,42.6038,-70.4963,58.075,3.9455,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-13T23:00:00Z,42.6038,-70.4963,58.575,3.98575,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T00:00:00Z,42.6038,-70.4963,58.9,4.019,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T01:00:00Z,42.6038,-70.4963,58.9,4.0215,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T02:00:00Z,42.6038,-70.4963,58.725,3.9985,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T03:00:00Z,42.6038,-70.4963,58.325,3.961,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T04:00:00Z,42.6038,-70.4963,57.8,3.91675,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T05:00:00Z,42.6038,-70.4963,57.325,3.862,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T06:00:00Z,42.6038,-70.4963,56.975,3.841,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T07:00:00Z,42.6038,-70.4963,56.925,3.8445,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T08:00:00Z,42.6038,-70.4963,57.125,3.85175,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T09:00:00Z,42.6038,-70.4963,57.525,3.8655,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T10:00:00Z,42.6038,-70.4963,58.15,3.85775,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T11:00:00Z,42.6038,-70.4963,58.675,3.84125,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T12:00:00Z,42.6038,-70.4963,59.05,3.82,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T13:00:00Z,42.6038,-70.4963,59.225,3.7675,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T14:00:00Z,42.6038,-70.4963,59.125,3.7265,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T15:00:00Z,42.6038,-70.4963,58.725,3.74725,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T16:00:00Z,42.6038,-70.4963,58.125,3.82275,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T17:00:00Z,42.6038,-70.4963,57.525,3.871,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T18:00:00Z,42.6038,-70.4963,57.025,3.863,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T19:00:00Z,42.6038,-70.4963,56.8,3.84825,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T20:00:00Z,42.6038,-70.4963,56.875,3.8945,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T21:00:00Z,42.6038,-70.4963,57.25,3.894,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T22:00:00Z,42.6038,-70.4963,57.8,3.94225,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-14T23:00:00Z,42.6038,-70.4963,58.4,3.944,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T00:00:00Z,42.6038,-70.4963,58.95,3.916,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T01:00:00Z,42.6038,-70.4963,59.275,3.867,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T02:00:00Z,42.6038,-70.4963,59.275,3.83125,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T03:00:00Z,42.6038,-70.4963,58.975,3.82675,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T04:00:00Z,42.6038,-70.4963,58.425,3.84425,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T05:00:00Z,42.6038,-70.4963,57.825,3.875,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T06:00:00Z,42.6038,-70.4963,57.2,3.91875,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T07:00:00Z,42.6038,-70.4963,56.825,3.94775,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T08:00:00Z,42.6038,-70.4963,56.875,3.92625,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T09:00:00Z,42.6038,-70.4963,57.15,3.9535,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T10:00:00Z,42.6038,-70.4963,57.7,3.9485,ZEBRATECH,TD-200,eMOLT
55368,3,2026-04-15T10:00:00Z,42.00245,-70.51185,36.74,3.683,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T11:00:00Z,42.6038,-70.4963,58.3,3.94175,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T12:00:00Z,42.6038,-70.4963,58.85,3.91775,ZEBRATECH,TD-200,eMOLT
55371,3,2026-04-15T12:00:00Z,42.00255,-70.51325,37.766666,3.6796668,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-15T13:00:00Z,42.6038,-70.4963,59.3,3.86725,ZEBRATECH,TD-200,eMOLT
55372,3,2026-04-15T13:00:00Z,42.00225,-70.5121,38.0,3.666,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T13:00:00Z,37.71378,-74.2623,36.64,10.852533,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T14:00:00Z,42.6038,-70.4963,59.4,3.844,ZEBRATECH,TD-200,eMOLT
55373,3,2026-04-15T14:00:00Z,42.002,-70.5106,37.7,3.669,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T14:00:00Z,37.76832,-74.2623,39.405,10.5448,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T15:00:00Z,42.6038,-70.4963,59.15,3.82425,ZEBRATECH,TD-200,eMOLT
55375,3,2026-04-15T15:00:00Z,42.00395,-70.5092,39.0,3.668,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T15:00:00Z,37.79002,-74.2623,38.70476,10.439953,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T16:00:00Z,42.6038,-70.4963,58.575,3.839,ZEBRATECH,TD-200,eMOLT
55376,3,2026-04-15T16:00:00Z,42.00695,-70.5081,38.433334,3.6753333,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T16:00:00Z,37.78879,-74.2623,40.009525,10.47869,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T17:00:00Z,42.6038,-70.4963,57.975,3.8645,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T17:00:00Z,37.768497,-74.2623,39.734783,10.526131,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T18:00:00Z,42.6038,-70.4963,57.325,3.88175,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T18:00:00Z,37.772137,-74.2623,36.3,10.453428,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T19:00:00Z,42.6038,-70.4963,56.825,3.88175,ZEBRATECH,TD-200,eMOLT
55380,3,2026-04-15T19:00:00Z,41.99875,-70.51365,35.933334,3.726,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T19:00:00Z,37.77494,-74.2623,34.914288,10.475607,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T20:00:00Z,42.6038,-70.4963,56.675,3.8955,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T20:00:00Z,37.74192,-74.2623,33.92143,10.448857,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T21:00:00Z,42.6038,-70.4963,56.9,3.91975,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T21:00:00Z,37.69264,-74.2623,33.85625,10.361188,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T22:00:00Z,42.6038,-70.4963,57.4,3.91275,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T22:00:00Z,37.641293,-74.2623,30.626667,10.389533,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-15T23:00:00Z,42.6038,-70.4963,58.1,3.906,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-15T23:00:00Z,37.60364,-74.2623,25.921429,10.541072,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-16T00:00:00Z,42.6038,-70.4963,58.775,3.85675,ZEBRATECH,TD-200,eMOLT
55383,3,2026-04-16T00:00:00Z,37.5787,-74.2623,25.5,10.83,ZEBRATECH,TD-100,eMOLT
55367,3,2026-04-16T01:00:00Z,42.6038,-70.4963,59.325,3.829,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T02:00:00Z,42.6038,-70.4963,59.475,3.8215,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T03:00:00Z,42.6038,-70.4963,59.425,3.819,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T04:00:00Z,42.6038,-70.4963,58.975,3.8345,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T05:00:00Z,42.6038,-70.4963,58.325,3.87725,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T06:00:00Z,42.6038,-70.4963,57.6,3.906,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T07:00:00Z,42.6038,-70.4963,56.925,3.957,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T08:00:00Z,42.6038,-70.4963,56.625,3.99325,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T09:00:00Z,42.6038,-70.4963,56.675,3.987,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T10:00:00Z,42.6038,-70.4963,57.075,3.96275,ZEBRATECH,TD-200,eMOLT
55367,3,2026-04-16T11:00:00Z,42.6038,-70.4963,57.75,3.926,ZEBRATECH,TD-200,eMOLT
55386,3,2026-04-16T11:00:00Z,40.706963,-71.6078,68.58685,4.12,LOWELL,TDO-1,eMOLT
55387,3,2026-04-16T13:00:00Z,40.65741,-71.4981,69.23967,4.286692,LOWELL,TDO-1,eMOLT
55387,3,2026-04-16T14:00:00Z,40.638683,-71.4981,65.02192,4.5720415,LOWELL,TDO-1,eMOLT
55389,3,2026-04-16T15:00:00Z,40.60465,-71.3565,64.65145,5.2589736,LOWELL,TDO-1,eMOLT
55389,3,2026-04-16T16:00:00Z,40.59574,-71.3565,64.3069,5.205143,LOWELL,TDO-1,eMOLT
55389,3,2026-04-16T17:00:00Z,40.591156,-71.3565,64.691185,5.239263,LOWELL,TDO-1,eMOLT
55391,3,2026-04-16T18:00:00Z,40.58494,-71.3648,65.142,5.166357,LOWELL,TDO-1,eMOLT
55391,3,2026-04-16T19:00:00Z,40.589363,-71.3648,66.65407,5.3481426,LOWELL,TDO-1,eMOLT
55391,3,2026-04-16T20:00:00Z,40.60477,-71.3648,66.64136,5.152571,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T21:00:00Z,40.590923,NaN,65.89391,5.1876307,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T22:00:00Z,40.587982,NaN,66.046196,5.25,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T21:00:00Z,40.590923,NaN,65.89391,5.1876307,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T22:00:00Z,40.587982,NaN,66.046196,5.25,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T21:00:00Z,40.590923,NaN,65.89391,5.1876307,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T22:00:00Z,40.587982,NaN,66.046196,5.25,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T21:00:00Z,40.590923,NaN,65.89391,5.1876307,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T22:00:00Z,40.587982,NaN,66.046196,5.25,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T21:00:00Z,40.590923,NaN,65.89391,5.1876307,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T22:00:00Z,40.587982,NaN,66.046196,5.25,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T21:00:00Z,40.590923,NaN,65.89391,5.1876307,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T22:00:00Z,40.587982,NaN,66.046196,5.25,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T00:00:00Z,43.8451,-68.2221,155.7885,4.0935,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T01:00:00Z,43.8451,-68.2221,155.50034,4.087167,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T02:00:00Z,43.8451,-68.2221,155.0535,4.1773334,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T03:00:00Z,43.8451,-68.2221,154.517,4.1893334,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T04:00:00Z,43.8451,-68.2221,154.084,4.1831665,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T05:00:00Z,43.8451,-68.2221,153.83717,4.1431665,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T06:00:00Z,43.8451,-68.2221,153.863,4.087167,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T07:00:00Z,43.8451,-68.2221,154.13434,4.084833,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T08:00:00Z,43.8451,-68.2221,154.6385,4.1043334,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T09:00:00Z,43.8451,-68.2221,155.20534,4.168,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T10:00:00Z,43.8451,-68.2221,155.70166,4.2601666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T11:00:00Z,43.8451,-68.2221,156.01817,4.287667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T12:00:00Z,43.8451,-68.2221,156.05083,4.257,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T13:00:00Z,43.8451,-68.2221,155.80034,4.2048335,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T14:00:00Z,43.8451,-68.2221,155.32333,4.2295,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T15:00:00Z,43.8451,-68.2221,154.69267,4.199167,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T16:00:00Z,43.8451,-68.2221,154.11533,4.1856666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T17:00:00Z,43.8451,-68.2221,153.70483,4.158,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T18:00:00Z,43.8451,-68.2221,153.5435,4.181,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T19:00:00Z,43.8451,-68.2221,153.7255,4.1418333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T20:00:00Z,43.8451,-68.2221,154.1415,4.1365,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T21:00:00Z,43.8451,-68.2221,154.71266,4.1896667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T22:00:00Z,43.8451,-68.2221,155.305,4.27,LOWELL,TDO-1,eMOLT
55395,3,2026-04-13T23:00:00Z,43.8451,-68.2221,155.7365,4.3011665,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T00:00:00Z,43.8451,-68.2221,155.90866,4.272,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T01:00:00Z,43.8451,-68.2221,155.79716,4.2138333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T02:00:00Z,43.8451,-68.2221,155.43266,4.1893334,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T03:00:00Z,43.8451,-68.2221,154.87,4.217,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T04:00:00Z,43.8451,-68.2221,154.27766,4.206333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T05:00:00Z,43.8451,-68.2221,153.8105,4.1975,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T06:00:00Z,43.8451,-68.2221,153.5925,4.1813335,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T07:00:00Z,43.8451,-68.2221,153.6585,4.1896667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T08:00:00Z,43.8451,-68.2221,154.05133,4.2135,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T09:00:00Z,43.8451,-68.2221,154.65433,4.1815,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T10:00:00Z,43.8451,-68.2221,155.3175,4.1643333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T11:00:00Z,43.8451,-68.2221,155.86116,4.1773334,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T12:00:00Z,43.8451,-68.2221,156.15083,4.274,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T13:00:00Z,43.8451,-68.2221,156.141,4.1091666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T14:00:00Z,43.8451,-68.2221,155.79317,4.1085,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T15:00:00Z,43.8451,-68.2221,155.195,4.1725,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T16:00:00Z,43.8451,-68.2221,154.4965,4.1351666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T17:00:00Z,43.8451,-68.2221,153.88617,4.1198335,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T18:00:00Z,43.8451,-68.2221,153.50183,4.1135,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T19:00:00Z,43.8451,-68.2221,153.42816,4.126333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T20:00:00Z,43.8451,-68.2221,153.7225,4.1741667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T21:00:00Z,43.8451,-68.2221,154.28383,4.1466665,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T22:00:00Z,43.8451,-68.2221,155.00534,4.1315,LOWELL,TDO-1,eMOLT
55395,3,2026-04-14T23:00:00Z,43.8451,-68.2221,155.66017,4.1678333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T00:00:00Z,43.8451,-68.2221,156.11583,4.237167,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T01:00:00Z,43.8451,-68.2221,156.25284,4.203,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T02:00:00Z,43.8451,-68.2221,156.06233,4.1098332,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T03:00:00Z,43.8451,-68.2221,155.55783,4.1315,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T04:00:00Z,43.8451,-68.2221,154.87083,4.113,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T05:00:00Z,43.8451,-68.2221,154.16566,4.1231666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T06:00:00Z,43.8451,-68.2221,153.69333,4.0976667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T07:00:00Z,43.8451,-68.2221,153.50566,4.097,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T08:00:00Z,43.8451,-68.2221,153.65767,4.1218333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T09:00:00Z,43.8451,-68.2221,154.1495,4.0603333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T10:00:00Z,43.8451,-68.2221,154.82834,4.141,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T11:00:00Z,43.8451,-68.2221,155.53583,4.2833333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T12:00:00Z,43.8451,-68.2221,156.07817,4.3261666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T13:00:00Z,43.8451,-68.2221,156.31984,4.2443333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T14:00:00Z,43.8451,-68.2221,156.204,4.194,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T15:00:00Z,43.8451,-68.2221,155.73683,4.1235,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T16:00:00Z,43.8451,-68.2221,155.03883,4.178167,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T17:00:00Z,43.8451,-68.2221,154.28867,4.1346664,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T18:00:00Z,43.8451,-68.2221,153.68834,4.0853333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T19:00:00Z,43.8451,-68.2221,153.38234,4.1146665,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T20:00:00Z,43.8451,-68.2221,153.42517,4.1856666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T21:00:00Z,43.8451,-68.2221,153.86517,4.191,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T22:00:00Z,43.8451,-68.2221,154.58617,4.1515,LOWELL,TDO-1,eMOLT
55395,3,2026-04-15T23:00:00Z,43.8451,-68.2221,155.385,4.1516666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T00:00:00Z,43.8451,-68.2221,156.04584,4.160333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T01:00:00Z,43.8451,-68.2221,156.43317,4.1891665,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T02:00:00Z,43.8451,-68.2221,156.46434,4.1551666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T03:00:00Z,43.8451,-68.2221,156.10966,4.036667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T04:00:00Z,43.8451,-68.2221,155.434,4.0823336,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T05:00:00Z,43.8451,-68.2221,154.622,4.1211667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T06:00:00Z,43.8451,-68.2221,153.8905,4.1015,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T07:00:00Z,43.8451,-68.2221,153.45734,4.018833,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T08:00:00Z,43.8451,-68.2221,153.3315,4.0666666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T09:00:00Z,43.8451,-68.2221,153.58267,4.096833,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T10:00:00Z,43.8451,-68.2221,154.2045,4.0785,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T11:00:00Z,43.8451,-68.2221,154.99483,4.0615,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T12:00:00Z,43.8451,-68.2221,155.7495,4.1098332,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T13:00:00Z,43.8451,-68.2221,156.24683,4.1045,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T14:00:00Z,43.8451,-68.2221,156.41217,4.0881667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T15:00:00Z,43.8451,-68.2221,156.21384,3.9421666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T16:00:00Z,43.8451,-68.2221,155.62666,4.017667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T17:00:00Z,43.8451,-68.2221,154.8185,4.0333333,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T18:00:00Z,43.8451,-68.2221,154.03616,4.04,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T19:00:00Z,43.8451,-68.2221,153.4765,4.0431666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T20:00:00Z,43.8451,-68.2221,153.25517,4.0218334,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T21:00:00Z,40.590923,NaN,65.89391,5.1876307,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T21:00:00Z,43.8451,-68.2221,153.43433,3.9828334,LOWELL,TDO-1,eMOLT
55393,3,2026-04-16T22:00:00Z,40.587982,NaN,66.046196,5.25,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T22:00:00Z,43.8451,-68.2221,154.0145,3.9388332,LOWELL,TDO-1,eMOLT
55395,3,2026-04-16T23:00:00Z,43.8451,-68.2221,154.838,4.0181665,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T00:00:00Z,43.8451,-68.2221,155.70134,3.9988334,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T01:00:00Z,43.8451,-68.2221,156.306,4.0196667,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T02:00:00Z,43.8451,-68.2221,156.5865,4.0268335,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T03:00:00Z,43.8451,-68.2221,156.49133,3.9381666,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T04:00:00Z,43.8451,-68.2221,155.972,4.028,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T05:00:00Z,43.8451,-68.2221,155.161,3.9963334,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T06:00:00Z,43.8451,-68.2221,154.26584,3.9885,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T07:00:00Z,43.8451,-68.2221,153.5485,4.0381665,LOWELL,TDO-1,eMOLT
55395,3,2026-04-17T08:00:00Z,43.8451,-68.2221,153.13017,4.0403333,LOWELL,TDO-1,eMOLT
