tow_id,segment_type,time (UTC),latitude (degrees_north),longitude (degrees_east),depth (m),temperature (degree_C),sensor_type,model,data_provider
55086,3,2026-04-06T18:00:00Z,43.1766,-70.2902,117.04203,3.6578,LOWELL,TDO-1,eMOLT
55089,3,2026-04-06T18:00:00Z,43.7911,-69.8802,26.3025,3.7896667,LOWELL,TDO-1,eMOLT
55085,3,2026-04-06T19:00:00Z,43.8773,-68.2338,172.4385,4.2885,LOWELL,TDO-1,eMOLT
55086,3,2026-04-06T19:00:00Z,43.1766,-70.2902,117.0381,3.6791167,LOWELL,TDO-1,eMOLT
55089,3,2026-04-06T19:00:00Z,43.7911,-69.8802,26.254168,3.7965,LOWELL,TDO-1,eMOLT
55085,3,2026-04-06T20:00:00Z,43.8773,-68.2338,172.099,4.218167,LOWELL,TDO-1,eMOLT
55086,3,2026-04-06T20:00:00Z,43.1766,-70.2902,116.79028,3.6922166,LOWELL,TDO-1,eMOLT
55089,3,2026-04-06T20:00:00Z,43.7911,-69.8802,26.008167,3.8123333,LOWELL,TDO-1,eMOLT
55085,3,2026-04-06T21:00:00Z,43.8773,-68.2338,171.66434,4.250167,LOWELL,TDO-1,eMOLT
55086,3,2026-04-06T21:00:00Z,43.1766,-70.2902,116.34782,3.6846166,LOWELL,TDO-1,eMOLT
55089,3,2026-04-06T21:00:00Z,43.7911,-69.8802,25.536333,3.9213333,LOWELL,TDO-1,eMOLT
55085,3,2026-04-06T22:00:00Z,43.8773,-68.2338,171.09534,4.3905,LOWELL,TDO-1,eMOLT
55086,3,2026-04-06T22:00:00Z,43.1766,-70.2902,115.8232,3.67575,LOWELL,TDO-1,eMOLT
55089,3,2026-04-06T22:00:00Z,43.7911,-69.8802,24.958334,3.9911666,LOWELL,TDO-1,eMOLT
55085,3,2026-04-06T23:00:00Z,43.8773,-68.2338,170.71333,4.3795,LOWELL,TDO-1,eMOLT
55086,3,2026-04-06T23:00:00Z,43.1766,-70.2902,115.387436,3.67035,LOWELL,TDO-1,eMOLT
55089,3,2026-04-06T23:00:00Z,43.7911,-69.8802,24.533667,3.8513334,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T00:00:00Z,43.8773,-68.2338,170.56216,4.2563334,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T00:00:00Z,43.1766,-70.2902,115.18318,3.67815,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T00:00:00Z,43.7911,-69.8802,24.3245,3.7988334,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T01:00:00Z,43.8773,-68.2338,170.703,4.23,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T01:00:00Z,43.1766,-70.2902,115.24277,3.6806,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T01:00:00Z,43.7911,-69.8802,24.420834,3.736,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T02:00:00Z,43.8773,-68.2338,171.12433,4.1655,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T02:00:00Z,43.1766,-70.2902,115.5433,3.6821334,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T02:00:00Z,43.7911,-69.8802,24.724833,3.7368333,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T03:00:00Z,43.8773,-68.2338,171.73584,4.3715,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T03:00:00Z,43.1766,-70.2902,116.058464,3.68055,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T03:00:00Z,43.7911,-69.8802,25.263,3.7463334,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T04:00:00Z,43.8773,-68.2338,172.38834,4.345,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T04:00:00Z,43.1766,-70.2902,116.63012,3.67835,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T04:00:00Z,43.7911,-69.8802,25.882334,3.7511666,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T05:00:00Z,43.8773,-68.2338,172.83434,4.356167,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T05:00:00Z,43.1766,-70.2902,117.0991,3.7796,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T05:00:00Z,43.7911,-69.8802,26.3525,3.7643332,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T06:00:00Z,43.8773,-68.2338,173.04033,4.3026667,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T06:00:00Z,43.1766,-70.2902,117.3609,3.9132667,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T06:00:00Z,43.7911,-69.8802,26.6255,3.7365,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T07:00:00Z,43.8773,-68.2338,172.97484,4.2865,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T07:00:00Z,43.1766,-70.2902,117.38615,3.9083667,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T07:00:00Z,43.7911,-69.8802,26.648333,3.7223334,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T08:00:00Z,43.8773,-68.2338,172.56833,4.2801666,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T08:00:00Z,43.1766,-70.2902,117.14435,3.8912334,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T08:00:00Z,43.7911,-69.8802,26.395334,3.727,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T09:00:00Z,43.8773,-68.2338,171.96916,4.2621665,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T09:00:00Z,43.1766,-70.2902,116.6539,3.8555167,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T09:00:00Z,43.7911,-69.8802,25.892666,3.7945,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T10:00:00Z,43.8773,-68.2338,171.31084,4.3011665,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T10:00:00Z,43.1766,-70.2902,116.05615,3.8462167,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T10:00:00Z,43.7911,-69.8802,25.251,3.8481667,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T11:00:00Z,43.8773,-68.2338,100.61973,3.997504,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T11:00:00Z,43.1766,-70.2902,115.50177,3.8778667,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T11:00:00Z,43.7911,-69.8802,24.6815,3.8653333,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T12:00:00Z,43.8773,-68.2338,145.24667,4.125167,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T12:00:00Z,43.1766,-70.2902,115.11587,3.8840666,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T12:00:00Z,43.7911,-69.8802,24.3,3.8341668,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T13:00:00Z,43.8773,-68.2338,145.21683,4.2045,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T13:00:00Z,43.1766,-70.2902,114.99847,3.84845,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T13:00:00Z,43.7911,-69.8802,24.1975,3.798,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T14:00:00Z,43.8773,-68.2338,145.51117,4.1611667,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T14:00:00Z,43.1766,-70.2902,115.14053,3.7553,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T14:00:00Z,43.7911,-69.8802,24.342667,3.7205,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T15:00:00Z,43.8773,-68.2338,145.96384,4.1755,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T15:00:00Z,43.1766,-70.2902,115.513916,3.7583,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T15:00:00Z,43.7911,-69.8802,24.723667,3.7245,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T16:00:00Z,43.8773,-68.2338,146.561,4.165,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T16:00:00Z,43.1766,-70.2902,116.02445,3.7933667,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T16:00:00Z,43.7911,-69.8802,25.286833,3.7263334,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T17:00:00Z,43.8773,-68.2338,147.09734,4.1963334,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T17:00:00Z,43.1766,-70.2902,116.55345,3.73225,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T17:00:00Z,43.7911,-69.8802,25.835,3.7241666,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T18:00:00Z,43.8773,-68.2338,147.46384,4.1113334,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T18:00:00Z,43.1766,-70.2902,116.94728,3.7065833,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T18:00:00Z,43.7911,-69.8802,26.241,3.736,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T19:00:00Z,43.8773,-68.2338,147.565,4.0903335,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T19:00:00Z,43.1766,-70.2902,117.122765,3.6961334,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T19:00:00Z,43.7911,-69.8802,26.397,3.7503333,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T20:00:00Z,43.8773,-68.2338,147.39067,4.1386666,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T20:00:00Z,43.1766,-70.2902,117.06413,3.7148166,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T20:00:00Z,43.7911,-69.8802,26.327833,3.7488334,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T21:00:00Z,43.8773,-68.2338,147.0025,4.137,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T21:00:00Z,43.1766,-70.2902,116.792465,3.7041166,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T21:00:00Z,43.7911,-69.8802,26.06,3.7651668,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T22:00:00Z,43.8773,-68.2338,146.4965,4.1908336,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T22:00:00Z,43.1766,-70.2902,116.366516,3.6662333,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T22:00:00Z,43.7911,-69.8802,25.580833,3.7883334,LOWELL,TDO-1,eMOLT
55085,3,2026-04-07T23:00:00Z,43.8773,-68.2338,146.07634,4.2023335,LOWELL,TDO-1,eMOLT
55086,3,2026-04-07T23:00:00Z,43.1766,-70.2902,115.90504,3.6556,LOWELL,TDO-1,eMOLT
55089,3,2026-04-07T23:00:00Z,43.7911,-69.8802,25.093166,3.8293333,LOWELL,TDO-1,eMOLT
55085,3,2026-04-08T00:00:00Z,43.8773,-68.2338,145.78517,4.087,LOWELL,TDO-1,eMOLT
55086,3,2026-04-08T00:00:00Z,43.1766,-70.2902,115.57567,3.6517,LOWELL,TDO-1,eMOLT
55089,3,2026-04-08T00:00:00Z,43.7911,-69.8802,24.762333,3.7676666,LOWELL,TDO-1,eMOLT
55085,3,2026-04-08T01:00:00Z,43.8773,-68.2338,145.72966,3.921,LOWELL,TDO-1,eMOLT
55086,3,2026-04-08T01:00:00Z,43.1766,-70.2902,115.4415,3.6597,LOWELL,TDO-1,eMOLT
55089,3,2026-04-08T01:00:00Z,43.7911,-69.8802,24.639833,3.753,LOWELL,TDO-1,eMOLT
55085,3,2026-04-08T02:00:00Z,43.8773,-68.2338,145.9295,4.012833,LOWELL,TDO-1,eMOLT
55086,3,2026-04-08T02:00:00Z,43.1766,-70.2902,115.53191,3.6590667,LOWELL,TDO-1,eMOLT
55089,3,2026-04-08T02:00:00Z,43.7911,-69.8802,24.7385,3.7433333,LOWELL,TDO-1,eMOLT
