"tow","date","avg_temp","latitude","longitude","f_temp","f_lat","f_lon","diff_temp_F","scalecolor"
52273,"2026-02-14",3.3647544,42.13179,-70.2054,2.96109831320016,42.151,-70.181,-0.726580956239715,"#E8D8D3FF"
52276,"2026-02-15",3.6794286,42.15242,-70.1957,3.00101754081725,42.151,-70.181,-1.22113990652894,"#E3C9C1FF"
52277,"2026-02-15",3.618195,42.135098,-70.1958,3.00101754081725,42.151,-70.181,-1.11091942652894,"#E4CCC5FF"
52278,"2026-02-15",3.7035,42.15191,-70.2098,3.00101754081725,42.151,-70.181,-1.26446842652894,"#E1C6BDFF"
52306,"2026-02-15",7.2014356,39.025505,-73.0678,8.12431231548062,39.02,-73.067,1.66117808786512,"#B5C8CEFF"
52279,"2026-02-15",3.445239,42.123093,-70.2098,2.91889128236266,42.113,-70.248,-0.947425891747208,"#E6D2CDFF"
52280,"2026-02-15",2.9068334,42.155907,-70.2728,2.41591935644735,42.163,-70.299,-0.883645278394773,"#E6D2CDFF"
52281,"2026-02-15",3.752,42.1368,-70.1987,3.00101754081725,42.151,-70.181,-1.35176842652894,"#E1C3B9FF"
52284,"2026-02-15",3.3263214,42.135456,-70.2658,2.91889128236266,42.113,-70.248,-0.733374211747211,"#E8D8D3FF"
52285,"2026-02-15",2.980875,42.125843,-70.2658,2.91889128236266,42.113,-70.248,-0.111570691747211,"#F0EAE9FF"
52286,"2026-02-15",3.5129411,42.135155,-70.2128,3.00101754081725,42.151,-70.181,-0.921462406528946,"#E6D2CDFF"
52287,"2026-02-15",3.0880556,42.14853,-70.2129,3.00101754081725,42.151,-70.181,-0.156668506528945,"#EEE7E5FF"
52290,"2026-02-15",3.2687454,42.13539,-70.2491,2.91889128236266,42.113,-70.248,-0.629737411747215,"#E9DBD7FF"
52291,"2026-02-15",3.1045952,42.13797,-70.2482,2.91889128236266,42.113,-70.248,-0.334267051747211,"#EDE4E2FF"
52292,"2026-02-15",3.25972,42.12965,-70.2408,2.91889128236266,42.113,-70.248,-0.613491691747214,"#E9DBD7FF"
52293,"2026-02-15",3.2413929,42.13368,-70.2406,2.91889128236266,42.113,-70.248,-0.58050291174721,"#E9DBD7FF"
52307,"2026-02-15",7.63949,38.82733,-73.2529,7.87300745888783,38.813,-73.27,0.4203314259981,"#E4E3E4FF"
52294,"2026-02-15",3.1214783,42.129726,-70.2406,2.91889128236266,42.113,-70.248,-0.364656631747209,"#ECE1DEFF"
52296,"2026-02-15",2.9039576,42.140903,-70.2849,2.41591935644735,42.163,-70.299,-0.878468838394774,"#E6D2CDFF"
52308,"2026-02-15",7.360783,38.845886,-73.208,7.98871344274175,38.852,-73.207,1.13027479693515,"#CBD4D8FF"
52311,"2026-02-16",2.4385414,44.7387,-67.08765,2.81847463024643,44.709,-67.097,0.683879814443578,"#D9DDDFFF"
52313,"2026-02-17",2.5391388,44.7392,-67.0881,2.71965577481892,44.709,-67.097,0.324930554674054,"#E8E6E6FF"
52315,"2026-02-14",5.58475,43.1066,-70.2516,5.96558112064393,43.14,-70.233,0.685496017159082,"#D9DDDFFF"
52316,"2026-02-16",4.5893335,42.9268,-70.2451,4.48147820877519,42.915,-70.215,-0.194139524204658,"#EEE7E5FF"
52698,"2026-02-17",7.479,40.95035,-66.46455,4.41938633146548,40.939,-66.418,-5.50730460336214,"#BA492EFF"
52699,"2026-02-15",8.94375,41.09025,-66.39935,6.6959354631384,41.114,-66.376,-4.04606616635088,"#CA775CFF"
52694,"2026-02-16",2.4385414,44.7387,-67.0876,2.81847463024643,44.709,-67.097,0.683879814443578,"#D9DDDFFF"
52814,"2026-02-14",2.1226666,42.9144,-70.7093,3.95702624597913,42.875,-70.711,3.30184736276244,"#76AABEFF"
52820,"2026-02-17",2.5729616,44.7386,-67.08805,2.71965577481892,44.709,-67.097,0.264049514674056,"#E8E6E6FF"
52823,"2026-02-16",4.8458333,42.9611,-70.1718,5.61040987408372,42.952,-70.147,1.37623783335069,"#C0CED3FF"
52824,"2026-02-17",2.5729616,44.7386,-67.08805,2.71965577481892,44.709,-67.097,0.264049514674056,"#E8E6E6FF"
52825,"2026-02-18",-1.0093334,44.7382,-67.0879,2.71216792335614,44.709,-67.097,6.69870238204105,"#0B5EBEFF"
52827,"2026-02-18",2.6520555,44.73275,-67.09505,2.71216792335614,44.709,-67.097,0.108202362041055,"#EEEAEAFF"
52829,"2026-02-18",2.6127656,44.7344,-67.09595,2.71216792335614,44.709,-67.097,0.178924182041051,"#EAE8E8FF"
52831,"2026-02-18",2.623168,44.7341,-67.09665,2.71216792335614,44.709,-67.097,0.160199862041054,"#EAE8E8FF"
52876,"2026-02-18",2.6130834,44.7324,-67.0949,2.71216792335614,44.709,-67.097,0.178352142041049,"#EAE8E8FF"
52881,"2026-02-18",2.611547,44.73455,-67.09665,2.71216792335614,44.709,-67.097,0.181117662041054,"#EAE8E8FF"
52884,"2026-02-17",4.696004,40.22295,-71.3604,9.00266876534624,40.209,-71.366,7.75199657762323,"#2842A2FF"
52885,"2026-02-17",7.734347,40.19307,-71.3459,9.00266876534624,40.209,-71.366,2.28297917762323,"#9EBCC7FF"
52887,"2026-02-17",5.0715985,40.118412,-71.4166,9.50241863093766,40.121,-71.381,7.97547623568779,"#293E98FF"
52888,"2026-02-17",12.909866,39.93523,-71.409,9.44608469412055,39.944,-71.411,-6.23480635058301,"#AF3124FF"
52889,"2026-02-18",12.665732,39.992508,-71.377,9.56916022660411,39.983,-71.346,-5.57382919211261,"#B9452CFF"
52890,"2026-02-18",12.703981,39.928276,-71.38,9.45861785903449,39.944,-71.411,-5.84165365373791,"#B63E28FF"
52891,"2026-02-18",12.861953,39.980988,-71.4141,9.45861785903449,39.944,-71.411,-6.12600325373791,"#B13425FF"
52892,"2026-02-18",12.824192,39.94449,-71.3997,9.45861785903449,39.944,-71.411,-6.05803345373791,"#B13425FF"
52906,"2026-02-15",2.2039165,42.49985,-70.76955,2.41498105858847,42.524,-70.776,0.379916205459246,"#E4E3E4FF"
52907,"2026-02-15",2.3323333,42.5003,-70.7688,2.41498105858847,42.524,-70.776,0.148765965459241,"#EEEAEAFF"
52909,"2026-02-15",2.4732857,42.49955,-70.78755,2.41498105858847,42.524,-70.776,-0.10494835454076,"#F0EAE9FF"
52915,"2026-02-15",2.9146,42.5494,-70.64325,2.49875489834789,42.512,-70.657,-0.748521182973789,"#E8D8D3FF"
52917,"2026-02-16",2.95525,42.55065,-70.6471,2.73744024024623,42.512,-70.657,-0.392057567556797,"#ECE1DEFF"
52920,"2026-02-16",2.9733126,42.5498,-70.64525,2.73744024024623,42.512,-70.657,-0.424570247556794,"#ECE1DEFF"
52921,"2026-02-16",2.9512222,42.55045,-70.6458,2.73744024024623,42.512,-70.657,-0.384807527556795,"#ECE1DEFF"
52922,"2026-02-16",2.962,42.55,-70.6455,2.73744024024623,42.512,-70.657,-0.404207567556796,"#ECE1DEFF"
52925,"2026-02-16",2.9265556,42.54985,-70.64505,2.73744024024623,42.512,-70.657,-0.340407647556795,"#EDE4E2FF"
52926,"2026-02-16",2.9155,42.54895,-70.64535,2.73744024024623,42.512,-70.657,-0.320507567556795,"#EDE4E2FF"
52930,"2026-02-17",2.9024546,42.5504,-70.64385,2.53115804721512,42.512,-70.657,-0.668333795012778,"#E8D8D3FF"
52931,"2026-02-17",2.889,42.5488,-70.64385,2.53115804721512,42.512,-70.657,-0.644115515012778,"#E9DBD7FF"
52932,"2026-02-17",2.8873,42.5484,-70.64455,2.53115804721512,42.512,-70.657,-0.641055515012773,"#E9DBD7FF"
52933,"2026-02-17",2.8805,42.54945,-70.64565,2.53115804721512,42.512,-70.657,-0.628815515012775,"#E9DBD7FF"
52934,"2026-02-17",2.888,42.54995,-70.6454,2.53115804721512,42.512,-70.657,-0.642315515012776,"#E9DBD7FF"
52935,"2026-02-17",2.883,42.54955,-70.64375,2.53115804721512,42.512,-70.657,-0.633315515012775,"#E9DBD7FF"
52897,"2026-02-18",2.6130834,44.7328,-67.09615,2.71216792335614,44.709,-67.097,0.178352142041049,"#EAE8E8FF"
52895,"2026-02-18",13.575625,39.928185,-71.4138,9.45861785903449,39.944,-71.411,-7.41061285373792,"#921228FF"
52899,"2026-02-18",2.611547,44.7346,-67.09665,2.71216792335614,44.709,-67.097,0.181117662041054,"#EAE8E8FF"
52942,"2026-02-18",12.635417,39.98395,-71.3958,9.56916022660411,39.983,-71.346,-5.51926219211261,"#BA492EFF"
52943,"2026-02-18",13.399983,39.930237,-71.5653,9.52508693405787,39.917,-71.591,-6.97481291869584,"#9D1926FF"
52944,"2026-02-18",12.818893,39.950775,-71.5889,9.52508693405787,39.917,-71.591,-5.92885091869584,"#B43B27FF"
52945,"2026-02-14",5.8523335,43.8865,-68.051,5.45006487335567,43.891,-68.103,-0.724083527959799,"#E8D8D3FF"
52089,"2026-02-14",4.7143335,43.8566,-68.2107,5.53571517150573,43.854,-68.173,1.47848700871031,"#BDCCD2FF"
52091,"2026-02-14",0.958,44.2711,-68.1075,3.06410529406067,44.289,-68.074,3.79098952930921,"#62A0BBFF"
52092,"2026-02-14",12.041667,40.0316,-70.8621,9.71054634831224,40.025,-70.87,-4.19601717303797,"#C77154FF"
52098,"2026-02-14",5.3333335,43.7374,-68.5153,5.04256144836786,43.758,-68.504,-0.523389692937862,"#EBDEDBFF"
52106,"2026-02-15",4.78,43.1776,-70.289,4.79123149386363,43.189,-70.284,0.0202166889545339,"#F1ECEBFF"
52109,"2026-02-16",3.7246666,43.4856,-69.9025,3.93853035714938,43.465,-69.923,0.38495476286888,"#E4E3E4FF"
52110,"2026-02-14",3.937,43.4857,-69.9024,3.55550646776842,43.465,-69.923,-0.686688358016838,"#E8D8D3FF"
