ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2025-09-02T23:34:19.000Z,9.50,86.96,11.37,99.00
2025-09-02T23:49:19.000Z,9.50,86.98,11.39,99.00
2025-09-03T00:04:19.000Z,9.55,87.62,11.48,99.00
2025-09-03T00:19:19.000Z,9.57,88.10,11.61,99.00
2025-09-03T00:34:19.000Z,9.57,88.28,11.70,99.00
2025-09-03T00:49:19.000Z,9.56,88.15,11.72,99.00
2025-09-03T01:04:19.000Z,9.57,88.21,11.70,99.00
2025-09-03T01:19:19.000Z,9.54,87.87,11.65,99.00
2025-09-03T01:34:19.000Z,9.52,87.63,11.61,99.00
2025-09-03T01:49:19.000Z,9.55,87.94,11.66,99.00
2025-09-03T02:04:19.000Z,9.53,87.85,11.67,99.00
2025-09-03T02:19:19.000Z,9.52,87.66,11.65,99.00
2025-09-03T02:34:19.000Z,9.51,87.57,11.64,99.00
2025-09-03T02:49:19.000Z,9.54,88.12,11.76,99.00
2025-09-03T03:04:19.000Z,9.51,87.62,11.67,99.00
2025-09-03T03:19:19.000Z,9.51,87.69,11.68,99.00
2025-09-03T03:34:19.000Z,9.51,87.79,11.75,99.00
2025-09-03T03:49:19.000Z,9.49,87.68,11.77,99.00
2025-09-03T04:04:19.000Z,9.51,87.87,11.78,99.00
2025-09-03T04:19:19.000Z,9.55,87.68,11.53,99.00
2025-09-03T04:34:19.000Z,9.58,87.93,11.51,99.00
2025-09-03T04:49:19.000Z,9.62,88.47,11.59,99.00
2025-09-03T05:04:19.000Z,9.60,88.42,11.65,99.00
2025-09-03T05:19:19.000Z,9.56,87.88,11.58,99.00
2025-09-03T05:34:19.000Z,9.56,87.87,11.56,99.00
2025-09-03T05:49:19.000Z,9.51,87.38,11.56,99.00
2025-09-03T06:04:19.000Z,9.48,87.04,11.50,99.00
2025-09-03T06:19:19.000Z,9.52,87.34,11.47,99.00
2025-09-03T06:34:19.000Z,9.56,87.58,11.39,99.00
2025-09-03T06:49:19.000Z,9.56,87.71,11.46,99.00
2025-09-03T07:04:19.000Z,9.56,87.69,11.49,99.00
2025-09-03T07:19:19.000Z,9.54,87.38,11.39,99.00
2025-09-03T07:34:19.000Z,9.52,87.27,11.46,99.00
2025-09-03T07:49:19.000Z,9.51,87.01,11.35,99.00
2025-09-03T08:04:19.000Z,9.53,87.13,11.32,99.00
2025-09-03T08:19:19.000Z,9.54,87.15,11.30,99.00
2025-09-03T08:34:19.000Z,9.53,87.11,11.31,99.00
2025-09-03T08:49:19.000Z,9.53,87.08,11.30,99.00
2025-09-03T09:04:19.000Z,9.51,86.97,11.32,99.00
2025-09-03T09:19:19.000Z,9.52,86.99,11.30,99.00
2025-09-03T09:34:19.000Z,9.51,86.87,11.29,99.00
2025-09-03T09:49:19.000Z,9.51,86.94,11.30,99.00
2025-09-03T10:04:19.000Z,9.51,86.88,11.31,99.00
2025-09-03T10:19:19.000Z,9.50,86.87,11.31,99.00
2025-09-03T10:34:19.000Z,9.51,86.89,11.30,99.00
2025-09-03T10:49:19.000Z,9.50,86.87,11.31,99.00
2025-09-03T11:04:19.000Z,9.52,87.01,11.32,99.00
2025-09-03T11:19:19.000Z,9.50,86.88,11.34,99.00
2025-09-03T11:34:19.000Z,9.51,86.95,11.35,99.00
2025-09-03T11:49:19.000Z,9.48,86.73,11.35,99.00
2025-09-03T12:04:19.000Z,9.46,86.50,11.32,99.00
2025-09-03T12:19:19.000Z,9.45,86.40,11.31,99.00
2025-09-03T12:34:19.000Z,9.46,86.49,11.33,99.00
2025-09-03T12:49:19.000Z,9.51,87.09,11.38,99.00
2025-09-03T13:04:19.000Z,9.51,87.11,11.41,99.00
2025-09-03T13:19:19.000Z,9.55,87.67,11.51,99.00
2025-09-03T13:34:19.000Z,9.55,87.67,11.49,99.00
2025-09-03T13:49:19.000Z,9.54,87.77,11.58,99.00
2025-09-03T14:04:19.000Z,9.53,87.57,11.55,99.00
2025-09-03T14:19:19.000Z,9.51,87.32,11.52,99.00
2025-09-03T14:34:19.000Z,9.48,86.88,11.44,99.00
2025-09-03T14:49:19.000Z,9.49,87.08,11.47,99.00
2025-09-03T15:04:19.000Z,9.46,86.69,11.44,99.00
2025-09-03T15:19:19.000Z,9.49,87.15,11.50,99.00
2025-09-03T15:34:19.000Z,9.49,87.14,11.51,99.00
2025-09-03T15:49:19.000Z,9.51,87.34,11.53,99.00
2025-09-03T16:04:19.000Z,9.52,87.59,11.58,99.00
2025-09-03T16:19:19.000Z,9.53,87.69,11.62,99.00
2025-09-03T16:34:19.000Z,9.48,87.46,11.70,99.00
2025-09-03T16:49:19.000Z,9.52,87.81,11.71,99.00
2025-09-03T17:04:19.000Z,9.46,86.64,11.41,99.00
2025-09-03T17:19:19.000Z,9.50,87.00,11.38,99.00
2025-09-03T17:34:19.000Z,9.53,87.40,11.45,99.00
2025-09-03T17:49:19.000Z,9.54,87.57,11.49,99.00
2025-09-03T18:04:19.000Z,9.54,87.54,11.48,99.00
2025-09-03T18:19:19.000Z,9.51,87.17,11.45,99.00
2025-09-03T18:34:19.000Z,9.52,87.23,11.43,99.00
2025-09-03T18:49:19.000Z,9.53,87.38,11.44,99.00
2025-09-03T19:04:19.000Z,9.49,86.98,11.41,99.00
2025-09-03T19:19:19.000Z,9.47,86.75,11.41,99.00
2025-09-03T19:34:19.000Z,9.43,86.36,11.39,99.00
2025-09-03T19:49:19.000Z,9.39,85.97,11.37,99.00
2025-09-03T20:04:19.000Z,9.44,86.40,11.37,99.00
2025-09-03T20:19:19.000Z,9.44,86.38,11.37,99.00
2025-09-03T20:34:19.000Z,9.45,86.47,11.38,99.00
2025-09-03T20:49:19.000Z,9.45,86.52,11.39,99.00
2025-09-03T21:04:19.000Z,9.42,86.22,11.39,99.00
2025-09-03T21:19:19.000Z,9.38,85.87,11.39,99.00
2025-09-03T21:34:19.000Z,9.42,86.33,11.41,99.00
2025-09-03T21:49:19.000Z,9.41,86.24,11.42,99.00
2025-09-03T22:04:19.000Z,9.44,86.51,11.43,99.00
2025-09-03T22:19:19.000Z,9.48,86.85,11.43,99.00
2025-09-03T22:34:19.000Z,9.51,87.13,11.43,99.00
2025-09-03T22:49:19.000Z,9.50,87.05,11.43,99.00
2025-09-03T23:04:19.000Z,9.47,86.73,11.42,99.00
2025-09-03T23:19:19.000Z,9.38,85.91,11.42,99.00
2025-09-03T23:34:19.000Z,9.46,86.66,11.42,99.00
2025-09-03T23:49:19.000Z,9.31,85.24,11.41,99.00
2025-09-04T00:04:19.000Z,9.43,86.41,11.42,99.00
2025-09-04T00:19:19.000Z,9.43,86.43,11.42,99.00
2025-09-04T00:34:19.000Z,9.47,86.80,11.42,99.00
2025-09-04T00:49:19.000Z,9.51,87.18,11.45,99.00
2025-09-04T01:04:19.000Z,9.50,87.12,11.47,99.00
2025-09-04T01:19:19.000Z,9.51,87.21,11.47,99.00
2025-09-04T01:34:19.000Z,9.53,87.63,11.57,99.00
2025-09-04T01:49:19.000Z,9.51,87.36,11.55,99.00
2025-09-04T02:04:19.000Z,9.47,86.88,11.48,99.00
2025-09-04T02:19:19.000Z,9.45,86.74,11.48,99.00
2025-09-04T02:34:19.000Z,9.44,86.76,11.53,99.00
2025-09-04T02:49:19.000Z,9.45,86.79,11.54,99.00
2025-09-04T03:04:19.000Z,9.47,87.11,11.57,99.00
2025-09-04T03:19:19.000Z,9.50,87.37,11.60,99.00
2025-09-04T03:34:19.000Z,9.49,87.33,11.62,99.00
2025-09-04T03:49:19.000Z,9.51,87.61,11.64,99.00
2025-09-04T04:04:19.000Z,9.57,88.29,11.73,99.00
2025-09-04T04:19:19.000Z,9.51,87.90,11.79,99.00
2025-09-04T04:34:19.000Z,9.57,88.54,11.83,99.00
2025-09-04T04:49:19.000Z,9.48,86.96,11.46,99.00
2025-09-04T05:04:19.000Z,9.49,86.90,11.41,99.00
2025-09-04T05:19:19.000Z,9.51,87.18,11.42,99.00
2025-09-04T05:34:19.000Z,9.52,87.32,11.46,99.00
2025-09-04T05:49:19.000Z,9.51,87.25,11.48,99.00
2025-09-04T06:04:19.000Z,9.47,86.92,11.49,99.00
2025-09-04T06:19:19.000Z,9.47,86.85,11.46,99.00
2025-09-04T06:34:19.000Z,9.47,86.87,11.48,99.00
2025-09-04T06:49:19.000Z,9.47,86.90,11.47,99.00
2025-09-04T07:04:19.000Z,9.47,86.85,11.46,99.00
2025-09-04T07:19:19.000Z,9.48,86.94,11.47,99.00
2025-09-04T07:34:19.000Z,9.45,86.70,11.47,99.00
2025-09-04T07:49:19.000Z,9.51,87.09,11.40,99.00
2025-09-04T08:04:19.000Z,9.50,87.03,11.40,99.00
2025-09-04T08:19:19.000Z,9.58,87.97,11.53,99.00
2025-09-04T08:34:19.000Z,9.55,87.60,11.49,99.00
2025-09-04T08:49:19.000Z,9.52,87.32,11.48,99.00
2025-09-04T09:04:19.000Z,9.50,87.04,11.41,99.00
2025-09-04T09:19:19.000Z,9.45,86.63,11.43,99.00
2025-09-04T09:34:19.000Z,9.52,87.21,11.43,99.00
2025-09-04T09:49:19.000Z,9.48,86.89,11.44,99.00
2025-09-04T10:04:19.000Z,9.50,87.15,11.45,99.00
2025-09-04T10:19:19.000Z,9.37,85.89,11.46,99.00
2025-09-04T10:34:19.000Z,9.49,87.04,11.46,99.00
2025-09-04T10:49:19.000Z,9.48,86.88,11.41,99.00
2025-09-04T11:04:19.000Z,9.52,87.14,11.39,99.00
2025-09-04T11:19:19.000Z,9.52,87.17,11.40,99.00
2025-09-04T11:34:19.000Z,9.48,86.83,11.41,99.00
2025-09-04T11:49:19.000Z,9.45,86.58,11.41,99.00
2025-09-04T12:04:19.000Z,9.50,87.03,11.43,99.00
2025-09-04T12:19:19.000Z,9.48,86.86,11.43,99.00
2025-09-04T12:34:19.000Z,9.46,86.71,11.43,99.00
2025-09-04T12:49:19.000Z,9.48,86.94,11.44,99.00
2025-09-04T13:04:19.000Z,9.46,86.76,11.45,99.00
2025-09-04T13:19:19.000Z,9.45,86.63,11.46,99.00
2025-09-04T13:34:19.000Z,9.45,86.65,11.47,99.00
2025-09-04T13:49:19.000Z,9.46,86.77,11.47,99.00
2025-09-04T14:04:19.000Z,9.44,86.64,11.49,99.00
2025-09-04T14:19:19.000Z,9.45,86.67,11.49,99.00
2025-09-04T14:34:19.000Z,9.48,87.01,11.49,99.00
2025-09-04T14:49:19.000Z,9.45,86.70,11.49,99.00
2025-09-04T15:04:19.000Z,9.41,86.36,11.49,99.00
2025-09-04T15:19:19.000Z,9.44,86.71,11.52,99.00
2025-09-04T15:34:19.000Z,9.45,86.83,11.55,99.00
2025-09-04T15:49:19.000Z,9.47,87.09,11.57,99.00
2025-09-04T16:04:19.000Z,9.46,86.98,11.58,99.00
2025-09-04T16:19:19.000Z,9.46,87.07,11.60,99.00
2025-09-04T16:34:19.000Z,9.47,87.16,11.60,99.00
2025-09-04T16:49:19.000Z,9.60,88.56,11.74,99.00
2025-09-04T17:04:19.000Z,9.66,89.46,11.90,99.00
2025-09-04T17:19:19.000Z,9.47,86.81,11.45,99.00
2025-09-04T17:34:19.000Z,9.48,86.78,11.37,99.00
2025-09-04T17:49:19.000Z,9.50,86.98,11.38,99.00
2025-09-04T18:04:19.000Z,9.50,87.00,11.39,99.00
2025-09-04T18:19:19.000Z,9.51,87.07,11.40,99.00
2025-09-04T18:34:19.000Z,9.51,87.09,11.42,99.00
2025-09-04T18:49:19.000Z,9.47,86.72,11.40,99.00
2025-09-04T19:04:19.000Z,9.47,86.71,11.39,99.00
2025-09-04T19:19:19.000Z,9.47,86.72,11.38,99.00
2025-09-04T19:34:19.000Z,9.50,87.03,11.41,99.00
2025-09-04T19:49:19.000Z,9.55,87.59,11.48,99.00
2025-09-04T20:04:19.000Z,9.55,87.65,11.49,99.00
2025-09-04T20:19:19.000Z,9.53,87.44,11.49,99.00
2025-09-04T20:34:19.000Z,9.51,87.15,11.45,99.00
2025-09-04T20:49:19.000Z,9.49,87.02,11.44,99.00
2025-09-04T21:04:19.000Z,9.48,86.90,11.43,99.00
2025-09-04T21:19:19.000Z,9.48,86.93,11.43,99.00
2025-09-04T21:34:19.000Z,9.49,86.93,11.43,99.00
2025-09-04T21:49:19.000Z,9.49,86.97,11.43,99.00
2025-09-04T22:04:19.000Z,9.51,87.23,11.47,99.00
2025-09-04T22:19:19.000Z,9.47,86.80,11.44,99.00
2025-09-04T22:34:19.000Z,9.49,87.02,11.43,99.00
2025-09-04T22:49:19.000Z,9.54,87.49,11.48,99.00
2025-09-04T23:04:19.000Z,9.55,87.64,11.49,99.00
2025-09-04T23:19:19.000Z,9.53,87.48,11.50,99.00
2025-09-04T23:34:19.000Z,9.56,87.76,11.50,99.00
2025-09-04T23:49:19.000Z,9.50,87.12,11.47,99.00
2025-09-05T00:04:19.000Z,9.48,86.98,11.48,99.00
2025-09-05T00:19:19.000Z,9.51,87.26,11.49,99.00
2025-09-05T00:34:19.000Z,9.53,87.52,11.50,99.00
2025-09-05T00:49:19.000Z,9.57,87.91,11.53,99.00
2025-09-05T01:04:19.000Z,9.61,88.41,11.59,99.00
2025-09-05T01:19:19.000Z,9.57,87.92,11.56,99.00
2025-09-05T01:34:19.000Z,9.55,87.73,11.55,99.00
2025-09-05T01:49:19.000Z,9.56,87.84,11.56,99.00
2025-09-05T02:04:19.000Z,9.55,87.82,11.58,99.00
2025-09-05T02:19:19.000Z,9.60,88.51,11.67,99.00
2025-09-05T02:34:19.000Z,9.52,87.52,11.59,99.00
2025-09-05T02:49:19.000Z,9.50,87.39,11.59,99.00
2025-09-05T03:04:19.000Z,9.47,87.08,11.58,99.00
2025-09-05T03:19:19.000Z,9.44,86.78,11.57,99.00
2025-09-05T03:34:19.000Z,9.46,86.98,11.60,99.00
2025-09-05T03:49:19.000Z,9.45,86.97,11.61,99.00
2025-09-05T04:04:19.000Z,9.50,87.58,11.67,99.00
2025-09-05T04:19:19.000Z,9.43,86.87,11.65,99.00
2025-09-05T04:34:19.000Z,9.47,87.18,11.63,99.00
2025-09-05T04:49:19.000Z,9.48,87.29,11.65,99.00
2025-09-05T05:04:19.000Z,9.44,86.99,11.65,99.00
2025-09-05T05:19:19.000Z,9.45,87.02,11.66,99.00
2025-09-05T05:34:19.000Z,9.52,87.88,11.73,99.00
2025-09-05T05:49:19.000Z,9.55,88.32,11.82,99.00
2025-09-05T06:04:19.000Z,9.53,87.70,11.62,99.00
2025-09-05T06:19:19.000Z,9.57,87.93,11.55,99.00
2025-09-05T06:34:19.000Z,9.58,87.99,11.55,99.00
2025-09-05T06:49:19.000Z,9.59,88.13,11.56,99.00
2025-09-05T07:04:19.000Z,9.60,88.27,11.58,99.00
2025-09-05T07:19:19.000Z,9.61,88.40,11.61,99.00
2025-09-05T07:34:19.000Z,9.60,88.34,11.62,99.00
2025-09-05T07:49:19.000Z,9.59,88.35,11.65,99.00
2025-09-05T08:04:19.000Z,9.52,87.73,11.65,99.00
2025-09-05T08:19:19.000Z,9.48,87.29,11.63,99.00
2025-09-05T08:34:19.000Z,9.53,87.58,11.56,99.00
2025-09-05T08:49:19.000Z,9.53,87.64,11.58,99.00
2025-09-05T09:04:19.000Z,9.53,87.67,11.59,99.00
2025-09-05T09:19:19.000Z,9.59,88.30,11.64,99.00
2025-09-05T09:34:19.000Z,9.54,87.82,11.64,99.00
2025-09-05T09:49:19.000Z,9.52,87.59,11.60,99.00
2025-09-05T10:04:19.000Z,9.52,87.53,11.57,99.00
2025-09-05T10:19:19.000Z,9.51,87.46,11.59,99.00
2025-09-05T10:34:19.000Z,9.53,87.67,11.59,99.00
2025-09-05T10:49:19.000Z,9.52,87.61,11.59,99.00
2025-09-05T11:04:19.000Z,9.59,88.36,11.65,99.00
2025-09-05T11:19:19.000Z,9.56,88.08,11.65,99.00
2025-09-05T11:34:19.000Z,9.55,87.88,11.60,99.00
2025-09-05T11:49:19.000Z,9.55,87.79,11.56,99.00
2025-09-05T12:04:19.000Z,9.54,87.60,11.53,99.00
2025-09-05T12:19:19.000Z,9.53,87.51,11.53,99.00
2025-09-05T12:34:19.000Z,9.54,87.60,11.54,99.00
2025-09-05T12:49:19.000Z,9.50,87.30,11.55,99.00
2025-09-05T13:04:19.000Z,9.54,87.64,11.55,99.00
2025-09-05T13:19:19.000Z,9.53,87.64,11.60,99.00
2025-09-05T13:34:19.000Z,9.60,88.44,11.68,99.00
2025-09-05T13:49:19.000Z,9.56,88.11,11.67,99.00
2025-09-05T14:04:19.000Z,9.53,87.73,11.64,99.00
2025-09-05T14:19:19.000Z,9.54,87.91,11.65,99.00
2025-09-05T14:34:19.000Z,9.61,88.66,11.74,99.00
2025-09-05T14:49:19.000Z,9.56,88.15,11.69,99.00
2025-09-05T15:04:19.000Z,9.51,87.61,11.65,99.00
2025-09-05T15:19:19.000Z,9.56,88.24,11.73,99.00
2025-09-05T15:34:19.000Z,9.54,87.90,11.68,99.00
2025-09-05T15:49:19.000Z,9.51,87.70,11.71,99.00
2025-09-05T16:04:19.000Z,9.52,87.86,11.73,99.00
2025-09-05T16:19:19.000Z,9.53,88.00,11.75,99.00
2025-09-05T16:34:19.000Z,9.51,87.84,11.78,99.00
2025-09-05T16:49:19.000Z,9.59,88.74,11.85,99.00
2025-09-05T17:04:19.000Z,9.59,88.80,11.88,99.00
2025-09-05T17:19:19.000Z,9.65,89.57,12.01,99.00
2025-09-05T17:34:19.000Z,9.56,88.97,12.09,99.00
2025-09-05T17:49:19.000Z,9.65,89.89,12.13,99.00
2025-09-05T18:04:19.000Z,9.51,88.32,12.02,99.00
2025-09-05T18:19:19.000Z,9.50,87.34,11.55,99.00
2025-09-05T18:34:19.000Z,9.55,87.87,11.59,99.00
2025-09-05T18:49:19.000Z,9.56,88.04,11.64,99.00
2025-09-05T19:04:19.000Z,9.59,88.43,11.69,99.00
2025-09-05T19:19:19.000Z,9.59,88.47,11.73,99.00
2025-09-05T19:34:19.000Z,9.57,88.33,11.74,99.00
2025-09-05T19:49:19.000Z,9.53,87.83,11.69,99.00
2025-09-05T20:04:19.000Z,9.52,87.66,11.66,99.00
2025-09-05T20:19:19.000Z,9.49,87.33,11.60,99.00
2025-09-05T20:34:19.000Z,9.52,87.67,11.62,99.00
2025-09-05T20:49:19.000Z,9.56,88.14,11.71,99.00
2025-09-05T21:04:19.000Z,9.49,87.46,11.66,99.00
2025-09-05T21:19:19.000Z,9.56,88.03,11.66,99.00
2025-09-05T21:34:19.000Z,9.55,87.94,11.65,99.00
2025-09-05T21:49:19.000Z,9.53,87.76,11.64,99.00
2025-09-05T22:04:19.000Z,9.54,87.84,11.65,99.00
2025-09-05T22:19:19.000Z,9.60,88.64,11.76,99.00
2025-09-05T22:34:19.000Z,9.61,88.71,11.75,99.00
2025-09-05T22:49:19.000Z,9.58,88.40,11.71,99.00
2025-09-05T23:04:19.000Z,9.59,88.41,11.71,99.00
2025-09-05T23:19:19.000Z,9.55,88.13,11.72,99.00
2025-09-05T23:34:19.000Z,9.56,88.16,11.70,99.00
2025-09-05T23:49:19.000Z,9.56,88.14,11.70,99.00
2025-09-06T00:04:19.000Z,9.56,88.12,11.69,99.00
2025-09-06T00:19:19.000Z,9.54,87.91,11.67,99.00
2025-09-06T00:34:19.000Z,9.55,87.94,11.65,99.00
2025-09-06T00:49:19.000Z,9.56,88.02,11.62,99.00
2025-09-06T01:04:19.000Z,9.56,87.91,11.59,99.00
2025-09-06T01:19:19.000Z,9.56,87.84,11.56,99.00
2025-09-06T01:34:19.000Z,9.58,88.12,11.59,99.00
2025-09-06T01:49:19.000Z,9.57,88.09,11.63,99.00
2025-09-06T02:04:19.000Z,9.55,87.89,11.63,99.00
2025-09-06T02:19:19.000Z,9.53,87.73,11.64,99.00
2025-09-06T02:34:19.000Z,9.58,88.30,11.68,99.00
2025-09-06T02:49:19.000Z,9.58,88.38,11.72,99.00
2025-09-06T03:04:19.000Z,9.55,88.02,11.66,99.00
2025-09-06T03:19:19.000Z,9.53,87.76,11.63,99.00
2025-09-06T03:34:19.000Z,9.55,87.92,11.65,99.00
2025-09-06T03:49:19.000Z,9.58,88.35,11.70,99.00
2025-09-06T04:04:19.000Z,9.55,88.17,11.73,99.00
2025-09-06T04:19:19.000Z,9.53,88.06,11.77,99.00
2025-09-06T04:34:19.000Z,9.51,87.82,11.74,99.00
2025-09-06T04:49:19.000Z,9.56,88.24,11.76,99.00
2025-09-06T05:04:19.000Z,9.53,87.99,11.74,99.00
2025-09-06T05:19:19.000Z,9.55,88.12,11.75,99.00
2025-09-06T05:34:19.000Z,9.54,88.28,11.84,99.00
2025-09-06T05:49:19.000Z,9.63,89.38,12.00,99.00
2025-09-06T06:04:19.000Z,9.68,90.11,12.13,99.00
2025-09-06T06:19:19.000Z,9.59,89.02,12.00,99.00
2025-09-06T06:34:19.000Z,9.55,88.49,11.92,99.00
2025-09-06T06:49:19.000Z,9.60,89.06,11.97,99.00
2025-09-06T07:04:19.000Z,9.53,87.76,11.66,99.00
2025-09-06T07:19:19.000Z,9.57,88.14,11.65,99.00
2025-09-06T07:34:19.000Z,9.60,88.55,11.69,99.00
2025-09-06T07:49:19.000Z,9.59,88.45,11.70,99.00
2025-09-06T08:04:19.000Z,9.60,88.70,11.78,99.00
2025-09-06T08:19:19.000Z,9.55,88.12,11.73,99.00
2025-09-06T08:34:19.000Z,9.56,88.12,11.68,99.00
2025-09-06T08:49:19.000Z,9.52,87.75,11.67,99.00
2025-09-06T09:04:19.000Z,9.50,87.49,11.67,99.00
2025-09-06T09:19:19.000Z,9.51,87.62,11.66,99.00
2025-09-06T09:34:19.000Z,9.54,87.92,11.67,99.00
2025-09-06T09:49:19.000Z,9.56,88.12,11.69,99.00
2025-09-06T10:04:19.000Z,9.47,87.27,11.66,99.00
2025-09-06T10:19:19.000Z,9.52,87.81,11.69,99.00
2025-09-06T10:34:19.000Z,9.49,87.51,11.71,99.00
2025-09-06T10:49:19.000Z,9.50,87.56,11.69,99.00
2025-09-06T11:04:19.000Z,9.52,87.73,11.69,99.00
2025-09-06T11:19:19.000Z,9.51,87.64,11.68,99.00
2025-09-06T11:34:19.000Z,9.52,87.73,11.69,99.00
2025-09-06T11:49:19.000Z,9.52,87.76,11.71,99.00
2025-09-06T12:04:19.000Z,9.56,88.21,11.73,99.00
2025-09-06T12:19:19.000Z,9.59,88.56,11.76,99.00
2025-09-06T12:34:19.000Z,9.58,88.47,11.77,99.00
2025-09-06T12:49:19.000Z,9.58,88.45,11.77,99.00
2025-09-06T13:04:19.000Z,9.59,88.58,11.78,99.00
2025-09-06T13:19:19.000Z,9.60,88.69,11.78,99.00
2025-09-06T13:34:19.000Z,9.56,88.26,11.77,99.00
2025-09-06T13:49:19.000Z,9.53,87.95,11.74,99.00
2025-09-06T14:04:19.000Z,9.55,88.08,11.72,99.00
2025-09-06T14:19:19.000Z,9.52,87.72,11.68,99.00
2025-09-06T14:34:19.000Z,9.59,88.39,11.69,99.00
2025-09-06T14:49:19.000Z,9.57,88.20,11.70,99.00
2025-09-06T15:04:19.000Z,9.58,88.33,11.70,99.00
2025-09-06T15:19:19.000Z,9.58,88.35,11.71,99.00
2025-09-06T15:34:19.000Z,9.58,88.32,11.71,99.00
2025-09-06T15:49:19.000Z,9.54,87.95,11.70,99.00
2025-09-06T16:04:19.000Z,9.52,87.85,11.71,99.00
2025-09-06T16:19:19.000Z,9.54,88.01,11.73,99.00
2025-09-06T16:34:19.000Z,9.54,87.97,11.71,99.00
2025-09-06T16:49:19.000Z,9.58,88.51,11.77,99.00
2025-09-06T17:04:19.000Z,9.55,88.25,11.78,99.00
2025-09-06T17:19:19.000Z,9.56,88.39,11.79,99.00
2025-09-06T17:34:19.000Z,9.55,88.19,11.76,99.00
2025-09-06T17:49:19.000Z,9.53,87.97,11.73,99.00
2025-09-06T18:04:19.000Z,9.49,87.55,11.74,99.00
2025-09-06T18:19:19.000Z,9.55,88.16,11.76,99.00
2025-09-06T18:34:19.000Z,9.55,88.30,11.79,99.00
2025-09-06T18:49:19.000Z,9.52,87.75,11.67,99.00
2025-09-06T19:04:19.000Z,9.52,87.69,11.64,99.00
2025-09-06T19:19:19.000Z,9.51,87.60,11.63,99.00
2025-09-06T19:34:19.000Z,9.53,87.76,11.65,99.00
2025-09-06T19:49:19.000Z,9.54,87.87,11.65,99.00
2025-09-06T20:04:19.000Z,9.55,87.97,11.67,99.00
