ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2025-09-02T00:03:28.000Z,9.99,96.27,13.64,99.00
2025-09-02T00:18:28.000Z,9.96,96.03,13.69,99.00
2025-09-02T00:33:28.000Z,10.00,96.55,13.73,99.00
2025-09-02T00:48:28.000Z,10.05,96.29,13.38,99.00
2025-09-02T01:03:28.000Z,9.98,95.32,13.26,99.00
2025-09-02T01:18:28.000Z,9.98,95.13,13.15,99.00
2025-09-02T01:33:28.000Z,10.01,95.38,13.18,99.00
2025-09-02T01:48:28.000Z,9.98,94.90,13.07,99.00
2025-09-02T02:03:28.000Z,9.98,94.90,13.05,99.00
2025-09-02T02:18:28.000Z,9.95,94.63,13.05,99.00
2025-09-02T02:33:28.000Z,10.00,95.26,13.16,99.00
2025-09-02T02:48:28.000Z,9.99,95.19,13.15,99.00
2025-09-02T03:03:28.000Z,9.96,94.96,13.17,99.00
2025-09-02T03:18:28.000Z,9.98,95.19,13.19,99.00
2025-09-02T03:33:28.000Z,9.95,94.83,13.15,99.00
2025-09-02T03:48:28.000Z,9.92,94.48,13.13,99.00
2025-09-02T04:03:28.000Z,9.94,94.79,13.17,99.00
2025-09-02T04:18:28.000Z,9.88,94.11,13.12,99.00
2025-09-02T04:33:28.000Z,9.86,94.01,13.16,99.00
2025-09-02T04:48:28.000Z,9.85,93.91,13.18,99.00
2025-09-02T05:03:28.000Z,9.70,92.65,13.24,99.00
2025-09-02T05:18:28.000Z,9.92,94.95,13.34,99.00
2025-09-02T05:33:28.000Z,9.68,92.81,13.42,99.00
2025-09-02T05:48:28.000Z,9.65,92.18,13.28,99.00
2025-09-02T06:03:28.000Z,9.82,93.72,13.23,99.00
2025-09-02T06:18:28.000Z,9.88,94.36,13.24,99.00
2025-09-02T06:33:28.000Z,10.02,96.24,13.53,99.00
2025-09-02T06:48:28.000Z,9.95,95.84,13.64,99.00
2025-09-02T07:03:28.000Z,9.82,94.22,13.44,99.00
2025-09-02T07:18:28.000Z,10.06,97.05,13.73,99.00
2025-09-02T07:33:28.000Z,10.03,96.90,13.76,99.00
2025-09-02T07:48:28.000Z,9.66,92.41,13.34,99.00
2025-09-02T08:03:28.000Z,9.64,92.10,13.27,99.00
2025-09-02T08:18:28.000Z,9.71,92.81,13.29,99.00
2025-09-02T08:33:28.000Z,9.66,92.41,13.35,99.00
2025-09-02T08:48:28.000Z,9.88,94.82,13.48,99.00
2025-09-02T09:03:28.000Z,9.92,95.42,13.57,99.00
2025-09-02T09:18:28.000Z,9.97,96.06,13.66,99.00
2025-09-02T09:33:28.000Z,9.93,95.61,13.62,99.00
2025-09-02T09:48:28.000Z,9.96,96.07,13.69,99.00
2025-09-02T10:03:28.000Z,9.90,95.57,13.72,99.00
2025-09-02T10:18:28.000Z,9.91,95.66,13.72,99.00
2025-09-02T10:33:28.000Z,9.92,95.80,13.77,99.00
2025-09-02T10:48:28.000Z,9.95,96.03,13.73,99.00
2025-09-02T11:03:28.000Z,9.95,96.00,13.73,99.00
2025-09-02T11:18:28.000Z,9.94,95.92,13.74,99.00
2025-09-02T11:33:28.000Z,9.90,95.52,13.70,99.00
2025-09-02T11:48:28.000Z,9.90,95.72,13.82,99.00
2025-09-02T12:03:28.000Z,9.94,96.41,13.95,99.00
2025-09-02T12:18:28.000Z,9.94,96.55,14.00,99.00
2025-09-02T12:33:28.000Z,10.20,99.56,14.25,99.00
2025-09-02T12:48:28.000Z,10.19,99.68,14.36,99.00
2025-09-02T13:03:28.000Z,9.89,95.76,13.89,99.00
2025-09-02T13:18:28.000Z,9.92,95.98,13.85,99.00
2025-09-02T13:33:28.000Z,9.89,95.47,13.75,99.00
2025-09-02T13:48:28.000Z,9.87,95.29,13.73,99.00
2025-09-02T14:03:28.000Z,9.99,96.28,13.68,99.00
2025-09-02T14:18:28.000Z,9.98,95.87,13.52,99.00
2025-09-02T14:33:28.000Z,9.94,95.15,13.35,99.00
2025-09-02T14:48:28.000Z,10.00,95.59,13.31,99.00
2025-09-02T15:03:28.000Z,9.98,95.34,13.28,99.00
2025-09-02T15:18:28.000Z,9.92,94.55,13.14,99.00
2025-09-02T15:33:28.000Z,9.92,94.55,13.18,99.00
2025-09-02T15:48:28.000Z,9.93,94.83,13.23,99.00
2025-09-02T16:03:28.000Z,9.93,94.76,13.21,99.00
2025-09-02T16:18:28.000Z,9.89,94.36,13.20,99.00
2025-09-02T16:33:28.000Z,9.89,94.43,13.23,99.00
2025-09-02T16:48:28.000Z,9.89,94.50,13.26,99.00
2025-09-02T17:03:28.000Z,9.83,93.92,13.29,99.00
2025-09-02T17:18:28.000Z,9.81,93.90,13.36,99.00
2025-09-02T17:33:28.000Z,9.74,93.22,13.35,99.00
2025-09-02T17:48:28.000Z,9.50,90.85,13.34,99.00
2025-09-02T18:03:28.000Z,9.80,94.11,13.49,99.00
2025-09-02T18:18:28.000Z,9.70,93.03,13.45,99.00
2025-09-02T18:33:28.000Z,9.72,93.34,13.50,99.00
2025-09-02T18:48:28.000Z,9.76,93.60,13.46,99.00
2025-09-02T19:03:28.000Z,9.63,92.48,13.50,99.00
2025-09-02T19:18:28.000Z,9.99,96.39,13.72,99.00
2025-09-02T19:33:28.000Z,10.04,97.24,13.89,99.00
2025-09-02T19:48:28.000Z,9.60,91.97,13.42,99.00
2025-09-02T20:03:28.000Z,9.67,92.58,13.38,99.00
2025-09-02T20:18:28.000Z,9.73,93.24,13.39,99.00
2025-09-02T20:33:28.000Z,9.81,94.06,13.45,99.00
2025-09-02T20:48:28.000Z,9.80,94.05,13.49,99.00
2025-09-02T21:03:28.000Z,9.72,93.31,13.50,99.00
2025-09-02T21:18:28.000Z,9.70,93.11,13.48,99.00
2025-09-02T21:33:28.000Z,9.68,92.88,13.48,99.00
2025-09-02T21:48:28.000Z,9.66,92.79,13.51,99.00
2025-09-02T22:03:28.000Z,9.95,95.85,13.65,99.00
2025-09-02T22:18:28.000Z,9.89,95.49,13.73,99.00
2025-09-02T22:33:28.000Z,10.01,96.67,13.76,99.00
2025-09-02T22:48:28.000Z,9.98,96.44,13.78,99.00
2025-09-02T23:03:28.000Z,9.95,96.01,13.70,99.00
2025-09-02T23:18:28.000Z,9.96,96.05,13.69,99.00
2025-09-02T23:33:28.000Z,9.88,95.22,13.66,99.00
2025-09-02T23:48:28.000Z,9.76,94.10,13.66,99.00
2025-09-03T00:03:28.000Z,9.84,94.82,13.67,99.00
2025-09-03T00:18:28.000Z,9.91,95.49,13.66,99.00
2025-09-03T00:33:28.000Z,9.90,95.40,13.65,99.00
2025-09-03T00:48:28.000Z,9.94,95.74,13.64,99.00
2025-09-03T01:03:28.000Z,10.00,96.23,13.61,99.00
2025-09-03T01:18:28.000Z,10.03,96.54,13.59,99.00
2025-09-03T01:33:28.000Z,10.00,96.26,13.63,99.00
2025-09-03T01:48:28.000Z,9.95,95.46,13.48,99.00
2025-09-03T02:03:28.000Z,10.01,95.67,13.28,99.00
2025-09-03T02:18:28.000Z,9.94,94.73,13.15,99.00
2025-09-03T02:33:28.000Z,9.92,94.38,13.07,99.00
2025-09-03T02:48:28.000Z,9.96,94.80,13.12,99.00
2025-09-03T03:03:28.000Z,9.96,94.88,13.14,99.00
2025-09-03T03:18:28.000Z,9.93,94.59,13.14,99.00
2025-09-03T03:33:28.000Z,9.90,94.24,13.10,99.00
2025-09-03T03:48:28.000Z,9.91,94.33,13.10,99.00
2025-09-03T04:03:28.000Z,9.91,94.25,13.07,99.00
2025-09-03T04:18:28.000Z,9.89,94.10,13.08,99.00
2025-09-03T04:33:28.000Z,9.91,94.17,13.05,99.00
2025-09-03T04:48:28.000Z,9.88,93.98,13.06,99.00
2025-09-03T05:03:28.000Z,9.87,93.84,13.05,99.00
2025-09-03T05:18:28.000Z,9.90,94.21,13.09,99.00
2025-09-03T05:33:28.000Z,9.75,92.77,13.09,99.00
2025-09-03T05:48:28.000Z,9.89,94.42,13.22,99.00
2025-09-03T06:03:28.000Z,9.73,93.08,13.34,99.00
2025-09-03T06:18:28.000Z,9.80,93.62,13.27,99.00
2025-09-03T06:33:28.000Z,9.79,93.26,13.14,99.00
2025-09-03T06:48:28.000Z,9.67,92.04,13.11,99.00
2025-09-03T07:03:28.000Z,9.69,92.24,13.12,99.00
2025-09-03T07:18:28.000Z,9.77,93.22,13.21,99.00
2025-09-03T07:33:28.000Z,9.68,92.16,13.13,99.00
2025-09-03T07:48:28.000Z,9.78,93.53,13.30,99.00
2025-09-03T08:03:28.000Z,9.86,94.47,13.38,99.00
2025-09-03T08:18:28.000Z,9.96,95.84,13.59,99.00
2025-09-03T08:33:28.000Z,9.88,95.14,13.61,99.00
2025-09-03T08:48:28.000Z,9.71,93.01,13.39,99.00
2025-09-03T09:03:28.000Z,9.67,92.41,13.30,99.00
2025-09-03T09:18:28.000Z,9.66,92.26,13.27,99.00
2025-09-03T09:33:28.000Z,9.83,94.35,13.46,99.00
2025-09-03T09:48:28.000Z,9.86,94.62,13.49,99.00
2025-09-03T10:03:28.000Z,9.97,95.86,13.58,99.00
2025-09-03T10:18:28.000Z,9.91,95.35,13.58,99.00
2025-09-03T10:33:28.000Z,9.90,95.22,13.58,99.00
2025-09-03T10:48:28.000Z,9.69,93.16,13.57,99.00
2025-09-03T11:03:28.000Z,9.84,94.71,13.58,99.00
2025-09-03T11:18:28.000Z,9.82,94.46,13.58,99.00
2025-09-03T11:33:28.000Z,9.71,93.52,13.62,99.00
2025-09-03T11:48:28.000Z,9.61,92.35,13.54,99.00
2025-09-03T12:03:28.000Z,9.90,95.47,13.70,99.00
2025-09-03T12:18:28.000Z,9.92,95.75,13.74,99.00
2025-09-03T12:33:28.000Z,9.91,95.80,13.78,99.00
2025-09-03T12:48:28.000Z,9.94,96.08,13.78,99.00
2025-09-03T13:03:28.000Z,9.98,96.47,13.80,99.00
2025-09-03T13:18:28.000Z,9.97,96.42,13.82,99.00
2025-09-03T13:33:28.000Z,9.88,95.53,13.81,99.00
2025-09-03T13:48:28.000Z,9.91,95.84,13.84,99.00
2025-09-03T14:03:28.000Z,9.90,95.57,13.76,99.00
2025-09-03T14:18:28.000Z,9.83,94.93,13.73,99.00
2025-09-03T14:33:28.000Z,9.89,95.41,13.72,99.00
2025-09-03T14:48:28.000Z,9.88,95.29,13.69,99.00
2025-09-03T15:03:28.000Z,9.97,96.02,13.63,99.00
2025-09-03T15:18:28.000Z,9.94,95.89,13.70,99.00
2025-09-03T15:33:28.000Z,10.00,96.11,13.56,99.00
2025-09-03T15:48:28.000Z,9.94,95.10,13.33,99.00
2025-09-03T16:03:28.000Z,9.95,95.32,13.39,99.00
2025-09-03T16:18:28.000Z,9.92,94.91,13.34,99.00
2025-09-03T16:33:28.000Z,9.93,95.12,13.37,99.00
2025-09-03T16:48:28.000Z,9.90,94.97,13.44,99.00
2025-09-03T17:03:28.000Z,9.91,95.17,13.53,99.00
2025-09-03T17:18:28.000Z,9.91,95.39,13.59,99.00
2025-09-03T17:33:28.000Z,9.89,95.03,13.52,99.00
2025-09-03T17:48:28.000Z,9.84,94.55,13.52,99.00
2025-09-03T18:03:28.000Z,9.86,94.65,13.50,99.00
2025-09-03T18:18:28.000Z,9.83,94.39,13.51,99.00
2025-09-03T18:33:28.000Z,9.83,94.51,13.53,99.00
2025-09-03T18:48:28.000Z,9.87,94.92,13.56,99.00
2025-09-03T19:03:28.000Z,9.87,94.94,13.58,99.00
2025-09-03T19:18:28.000Z,9.96,95.92,13.65,99.00
2025-09-03T19:33:28.000Z,9.80,94.35,13.61,99.00
2025-09-03T19:48:28.000Z,9.86,95.04,13.65,99.00
2025-09-03T20:03:28.000Z,9.92,95.78,13.74,99.00
2025-09-03T20:18:28.000Z,9.86,95.33,13.81,99.00
2025-09-03T20:33:28.000Z,9.94,96.02,13.78,99.00
2025-09-03T20:48:28.000Z,9.52,91.71,13.63,99.00
2025-09-03T21:03:28.000Z,9.55,91.78,13.53,99.00
2025-09-03T21:18:28.000Z,9.67,92.97,13.53,99.00
2025-09-03T21:33:28.000Z,9.66,92.82,13.55,99.00
2025-09-03T21:48:28.000Z,9.75,93.73,13.56,99.00
2025-09-03T22:03:28.000Z,9.63,92.57,13.56,99.00
2025-09-03T22:18:28.000Z,9.66,92.89,13.57,99.00
2025-09-03T22:33:28.000Z,9.85,94.76,13.60,99.00
2025-09-03T22:48:28.000Z,9.74,93.75,13.61,99.00
2025-09-03T23:03:28.000Z,9.68,93.31,13.68,99.00
2025-09-03T23:18:28.000Z,9.91,95.58,13.71,99.00
2025-09-03T23:33:28.000Z,9.83,94.75,13.69,99.00
2025-09-03T23:48:28.000Z,9.88,95.28,13.70,99.00
2025-09-04T00:03:28.000Z,9.94,95.92,13.70,99.00
2025-09-04T00:18:28.000Z,9.87,95.21,13.71,99.00
2025-09-04T00:33:28.000Z,9.95,96.15,13.78,99.00
2025-09-04T00:48:28.000Z,9.90,95.54,13.73,99.00
2025-09-04T01:03:28.000Z,9.84,94.88,13.70,99.00
2025-09-04T01:18:28.000Z,9.83,94.77,13.68,99.00
2025-09-04T01:33:28.000Z,10.06,96.96,13.66,99.00
2025-09-04T01:48:28.000Z,9.97,96.05,13.67,99.00
2025-09-04T02:03:28.000Z,9.99,96.31,13.69,99.00
2025-09-04T02:18:28.000Z,10.01,96.49,13.67,99.00
2025-09-04T02:33:28.000Z,10.04,96.76,13.68,99.00
2025-09-04T02:48:28.000Z,9.95,96.00,13.70,99.00
2025-09-04T03:03:28.000Z,10.03,96.72,13.71,99.00
2025-09-04T03:18:28.000Z,10.00,95.87,13.43,99.00
2025-09-04T03:33:28.000Z,10.02,96.00,13.41,99.00
2025-09-04T03:48:28.000Z,10.02,96.02,13.42,99.00
2025-09-04T04:03:28.000Z,10.07,96.65,13.48,99.00
2025-09-04T04:18:28.000Z,10.01,95.87,13.38,99.00
2025-09-04T04:33:28.000Z,9.95,95.08,13.29,99.00
2025-09-04T04:48:28.000Z,9.92,94.74,13.25,99.00
2025-09-04T05:03:28.000Z,9.89,94.35,13.21,99.00
2025-09-04T05:18:28.000Z,9.91,94.56,13.21,99.00
2025-09-04T05:33:28.000Z,9.89,94.32,13.21,99.00
2025-09-04T05:48:28.000Z,9.92,94.70,13.24,99.00
2025-09-04T06:03:28.000Z,9.89,94.43,13.27,99.00
2025-09-04T06:18:28.000Z,9.86,94.12,13.23,99.00
2025-09-04T06:33:28.000Z,9.84,93.92,13.25,99.00
2025-09-04T06:48:28.000Z,9.80,93.55,13.25,99.00
2025-09-04T07:03:28.000Z,9.84,94.05,13.27,99.00
2025-09-04T07:18:28.000Z,9.84,94.00,13.28,99.00
2025-09-04T07:33:28.000Z,9.84,94.13,13.32,99.00
2025-09-04T07:48:28.000Z,9.86,94.24,13.29,99.00
2025-09-04T08:03:28.000Z,9.87,94.28,13.28,99.00
2025-09-04T08:18:28.000Z,9.85,94.35,13.38,99.00
2025-09-04T08:33:28.000Z,9.81,93.80,13.30,99.00
2025-09-04T08:48:28.000Z,9.81,93.99,13.38,99.00
2025-09-04T09:03:28.000Z,9.98,95.93,13.57,99.00
2025-09-04T09:18:28.000Z,10.02,96.61,13.67,99.00
2025-09-04T09:33:28.000Z,9.95,96.00,13.73,99.00
2025-09-04T09:48:28.000Z,9.97,96.22,13.72,99.00
2025-09-04T10:03:28.000Z,9.93,95.80,13.70,99.00
2025-09-04T10:18:28.000Z,9.98,96.28,13.71,99.00
2025-09-04T10:33:28.000Z,9.76,93.74,13.53,99.00
2025-09-04T10:48:28.000Z,9.82,94.46,13.58,99.00
2025-09-04T11:03:28.000Z,9.88,95.18,13.64,99.00
2025-09-04T11:18:28.000Z,9.88,95.19,13.64,99.00
2025-09-04T11:33:28.000Z,9.80,94.35,13.64,99.00
2025-09-04T11:48:28.000Z,9.88,95.29,13.68,99.00
2025-09-04T12:03:28.000Z,9.89,95.46,13.74,99.00
2025-09-04T12:18:28.000Z,9.87,95.35,13.78,99.00
2025-09-04T12:33:28.000Z,9.96,96.30,13.79,99.00
2025-09-04T12:48:28.000Z,9.97,96.43,13.82,99.00
2025-09-04T13:03:28.000Z,9.92,95.92,13.83,99.00
2025-09-04T13:18:28.000Z,10.00,96.72,13.84,99.00
2025-09-04T13:33:28.000Z,9.99,96.71,13.86,99.00
2025-09-04T13:48:28.000Z,10.08,97.75,13.94,99.00
2025-09-04T14:03:28.000Z,10.03,97.19,13.93,99.00
2025-09-04T14:18:28.000Z,10.07,97.68,13.96,99.00
2025-09-04T14:33:28.000Z,10.00,97.09,14.00,99.00
2025-09-04T14:48:28.000Z,10.06,97.89,14.10,99.00
2025-09-04T15:03:28.000Z,10.28,100.64,14.37,99.00
2025-09-04T15:18:28.000Z,10.16,99.13,14.22,99.00
2025-09-04T15:33:28.000Z,10.30,100.85,14.39,99.00
2025-09-04T15:48:28.000Z,10.01,97.10,13.98,99.00
2025-09-04T16:03:28.000Z,10.12,97.67,13.71,99.00
2025-09-04T16:18:28.000Z,10.18,98.14,13.67,99.00
2025-09-04T16:33:28.000Z,10.12,97.36,13.58,99.00
2025-09-04T16:48:28.000Z,10.08,96.92,13.55,99.00
2025-09-04T17:03:28.000Z,10.08,96.91,13.55,99.00
2025-09-04T17:18:28.000Z,10.08,97.00,13.61,99.00
2025-09-04T17:33:28.000Z,10.10,97.15,13.57,99.00
2025-09-04T17:48:28.000Z,10.08,96.85,13.52,99.00
2025-09-04T18:03:28.000Z,10.06,96.66,13.53,99.00
2025-09-04T18:18:28.000Z,10.05,96.53,13.52,99.00
2025-09-04T18:33:28.000Z,10.02,96.25,13.50,99.00
2025-09-04T18:48:28.000Z,9.99,96.04,13.54,99.00
2025-09-04T19:03:28.000Z,10.00,96.25,13.61,99.00
2025-09-04T19:18:28.000Z,9.94,95.42,13.51,99.00
2025-09-04T19:33:28.000Z,9.91,95.49,13.65,99.00
2025-09-04T19:48:28.000Z,9.93,95.46,13.54,99.00
2025-09-04T20:03:28.000Z,9.90,95.31,13.62,99.00
2025-09-04T20:18:28.000Z,9.97,96.23,13.71,99.00
2025-09-04T20:33:28.000Z,9.95,96.14,13.78,99.00
2025-09-04T20:48:28.000Z,10.02,97.04,13.89,99.00
2025-09-04T21:03:28.000Z,10.03,97.12,13.90,99.00
2025-09-04T21:18:28.000Z,10.00,96.88,13.88,99.00
2025-09-04T21:33:28.000Z,9.92,96.01,13.84,99.00
2025-09-04T21:48:28.000Z,9.81,94.68,13.74,99.00
2025-09-04T22:03:28.000Z,9.78,94.19,13.64,99.00
2025-09-04T22:18:28.000Z,9.84,94.78,13.63,99.00
2025-09-04T22:33:28.000Z,9.94,96.04,13.77,99.00
2025-09-04T22:48:28.000Z,9.86,95.28,13.80,99.00
2025-09-04T23:03:28.000Z,9.98,96.67,13.88,99.00
2025-09-04T23:18:28.000Z,9.81,94.71,13.76,99.00
2025-09-04T23:33:28.000Z,9.74,93.98,13.73,99.00
2025-09-04T23:48:28.000Z,9.84,95.05,13.77,99.00
2025-09-05T00:03:28.000Z,9.96,96.47,13.88,99.00
2025-09-05T00:18:28.000Z,9.91,96.00,13.89,99.00
2025-09-05T00:33:28.000Z,9.96,96.49,13.89,99.00
2025-09-05T00:48:28.000Z,9.96,96.46,13.90,99.00
2025-09-05T01:03:28.000Z,9.95,96.42,13.91,99.00
2025-09-05T01:18:28.000Z,9.97,96.58,13.91,99.00
2025-09-05T01:33:28.000Z,9.96,96.59,13.95,99.00
2025-09-05T01:48:28.000Z,10.08,98.08,14.12,99.00
2025-09-05T02:03:28.000Z,9.89,95.91,13.93,99.00
2025-09-05T02:18:28.000Z,9.98,96.78,13.95,99.00
2025-09-05T02:33:28.000Z,9.97,96.79,13.98,99.00
2025-09-05T02:48:28.000Z,10.02,97.32,14.01,99.00
2025-09-05T03:03:28.000Z,9.96,96.72,14.03,99.00
2025-09-05T03:18:28.000Z,10.02,97.35,14.03,99.00
2025-09-05T03:33:28.000Z,10.01,97.07,13.93,99.00
2025-09-05T03:48:28.000Z,10.16,98.02,13.73,99.00
2025-09-05T04:03:28.000Z,10.21,98.20,13.59,99.00
2025-09-05T04:18:28.000Z,10.18,97.98,13.60,99.00
2025-09-05T04:33:28.000Z,10.11,97.04,13.49,99.00
2025-09-05T04:48:28.000Z,10.10,96.93,13.46,99.00
2025-09-05T05:03:28.000Z,10.06,96.49,13.43,99.00
2025-09-05T05:18:28.000Z,10.05,96.34,13.44,99.00
2025-09-05T05:33:28.000Z,10.10,96.93,13.48,99.00
2025-09-05T05:48:28.000Z,10.06,96.54,13.48,99.00
2025-09-05T06:03:28.000Z,10.04,96.33,13.48,99.00
2025-09-05T06:18:28.000Z,10.03,96.28,13.48,99.00
2025-09-05T06:33:28.000Z,10.02,96.14,13.48,99.00
2025-09-05T06:48:28.000Z,10.00,96.06,13.50,99.00
2025-09-05T07:03:28.000Z,10.03,96.34,13.52,99.00
2025-09-05T07:18:28.000Z,9.98,95.90,13.52,99.00
2025-09-05T07:33:28.000Z,10.01,96.24,13.54,99.00
2025-09-05T07:48:28.000Z,9.99,96.02,13.57,99.00
2025-09-05T08:03:28.000Z,9.89,95.06,13.55,99.00
2025-09-05T08:18:28.000Z,9.96,95.86,13.61,99.00
2025-09-05T08:33:28.000Z,9.99,96.58,13.79,99.00
2025-09-05T08:48:28.000Z,10.03,97.01,13.82,99.00
2025-09-05T09:03:28.000Z,10.00,96.71,13.83,99.00
2025-09-05T09:18:28.000Z,10.04,97.20,13.89,99.00
2025-09-05T09:33:28.000Z,9.91,96.11,13.94,99.00
2025-09-05T09:48:28.000Z,9.83,94.84,13.72,99.00
2025-09-05T10:03:28.000Z,10.08,97.50,13.85,99.00
2025-09-05T10:18:28.000Z,10.14,98.20,13.90,99.00
2025-09-05T10:33:28.000Z,9.89,95.47,13.75,99.00
2025-09-05T10:48:28.000Z,9.91,95.80,13.81,99.00
2025-09-05T11:03:28.000Z,10.13,98.40,14.03,99.00
2025-09-05T11:18:28.000Z,10.03,97.30,13.97,99.00
2025-09-05T11:33:28.000Z,10.08,97.86,14.00,99.00
2025-09-05T11:48:28.000Z,10.10,98.14,14.06,99.00
2025-09-05T12:03:28.000Z,10.04,97.51,14.01,99.00
2025-09-05T12:18:28.000Z,10.08,97.84,13.99,99.00
2025-09-05T12:33:28.000Z,10.05,97.59,13.99,99.00
2025-09-05T12:48:28.000Z,10.03,97.36,13.98,99.00
2025-09-05T13:03:28.000Z,10.03,97.26,13.95,99.00
2025-09-05T13:18:28.000Z,10.09,97.83,13.96,99.00
2025-09-05T13:33:28.000Z,10.11,98.11,14.00,99.00
2025-09-05T13:48:28.000Z,10.09,98.05,14.03,99.00
2025-09-05T14:03:28.000Z,10.13,98.59,14.12,99.00
2025-09-05T14:18:28.000Z,10.21,99.49,14.19,99.00
