ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2025-09-03T15:28:52.000Z,9.65,88.22,11.30,99.00
2025-09-03T15:43:52.000Z,9.57,87.50,11.33,99.00
2025-09-03T15:58:52.000Z,9.50,86.82,11.30,99.00
2025-09-03T16:13:52.000Z,9.56,86.80,11.02,99.00
2025-09-03T16:28:52.000Z,9.53,86.50,11.00,99.00
2025-09-03T16:43:52.000Z,9.55,86.65,11.00,99.00
2025-09-03T16:58:52.000Z,9.59,87.06,11.04,99.00
2025-09-03T17:13:52.000Z,9.59,87.18,11.09,99.00
2025-09-03T17:28:52.000Z,9.58,87.04,11.07,99.00
2025-09-03T17:43:52.000Z,9.56,86.86,11.04,99.00
2025-09-03T17:58:52.000Z,9.57,86.87,11.03,99.00
2025-09-03T18:13:52.000Z,9.55,86.67,11.03,99.00
2025-09-03T18:28:52.000Z,9.48,86.12,11.03,99.00
2025-09-03T18:43:52.000Z,9.41,85.49,11.04,99.00
2025-09-03T18:58:52.000Z,9.47,85.98,11.03,99.00
2025-09-03T19:13:52.000Z,9.42,85.54,11.03,99.00
2025-09-03T19:28:52.000Z,9.50,86.31,11.04,99.00
2025-09-03T19:43:52.000Z,9.36,85.02,11.03,99.00
2025-09-03T19:58:52.000Z,9.46,85.84,11.01,99.00
2025-09-03T20:13:52.000Z,9.41,85.36,11.00,99.00
2025-09-03T20:28:52.000Z,9.45,85.75,11.02,99.00
2025-09-03T20:43:52.000Z,9.42,85.54,11.02,99.00
2025-09-03T20:58:52.000Z,9.37,85.03,11.02,99.00
2025-09-03T21:13:52.000Z,9.36,84.99,11.02,99.00
2025-09-03T21:28:52.000Z,9.36,84.97,11.02,99.00
2025-09-03T21:43:52.000Z,9.35,84.89,11.04,99.00
2025-09-03T21:58:52.000Z,9.25,84.03,11.05,99.00
2025-09-03T22:13:52.000Z,9.41,85.46,11.04,99.00
2025-09-03T22:28:52.000Z,9.48,86.14,11.05,99.00
2025-09-03T22:43:52.000Z,9.46,86.00,11.06,99.00
2025-09-03T22:58:52.000Z,9.47,86.08,11.08,99.00
2025-09-03T23:13:52.000Z,9.48,86.17,11.08,99.00
2025-09-03T23:28:52.000Z,9.52,86.66,11.12,99.00
2025-09-03T23:43:52.000Z,9.49,86.42,11.15,99.00
2025-09-03T23:58:52.000Z,9.50,86.53,11.17,99.00
2025-09-04T00:13:52.000Z,9.49,86.46,11.18,99.00
2025-09-04T00:28:52.000Z,9.49,86.46,11.18,99.00
2025-09-04T00:43:52.000Z,9.43,85.87,11.17,99.00
2025-09-04T00:58:52.000Z,9.52,86.57,11.09,99.00
2025-09-04T01:13:52.000Z,9.49,86.13,10.99,99.00
2025-09-04T01:28:52.000Z,9.49,86.06,10.96,99.00
2025-09-04T01:43:52.000Z,9.49,86.07,10.98,99.00
2025-09-04T01:58:52.000Z,9.54,86.63,11.02,99.00
2025-09-04T02:13:52.000Z,9.55,86.74,11.05,99.00
2025-09-04T02:28:52.000Z,9.51,86.38,11.06,99.00
2025-09-04T02:43:52.000Z,9.51,86.46,11.07,99.00
2025-09-04T02:58:52.000Z,9.54,86.66,11.06,99.00
2025-09-04T03:13:52.000Z,9.61,87.45,11.14,99.00
2025-09-04T03:28:52.000Z,9.55,86.86,11.09,99.00
2025-09-04T03:43:52.000Z,9.55,86.77,11.04,99.00
2025-09-04T03:58:52.000Z,9.54,86.67,11.04,99.00
2025-09-04T04:13:52.000Z,9.56,86.77,11.03,99.00
2025-09-04T04:28:52.000Z,9.54,86.67,11.03,99.00
2025-09-04T04:43:52.000Z,9.57,86.87,11.03,99.00
2025-09-04T04:58:52.000Z,9.56,86.89,11.06,99.00
2025-09-04T05:13:52.000Z,9.55,86.77,11.05,99.00
2025-09-04T05:28:52.000Z,9.54,86.68,11.06,99.00
2025-09-04T05:43:52.000Z,9.55,86.78,11.05,99.00
2025-09-04T05:58:52.000Z,9.55,86.63,11.00,99.00
2025-09-04T06:13:52.000Z,9.43,85.49,10.98,99.00
2025-09-04T06:28:52.000Z,9.46,85.76,10.98,99.00
2025-09-04T06:43:52.000Z,9.48,85.88,10.95,99.00
2025-09-04T06:58:52.000Z,9.47,85.89,10.97,99.00
2025-09-04T07:13:52.000Z,9.46,85.82,10.97,99.00
2025-09-04T07:28:52.000Z,9.47,85.93,10.99,99.00
2025-09-04T07:43:52.000Z,9.46,85.79,10.99,99.00
2025-09-04T07:58:52.000Z,9.49,86.06,10.98,99.00
2025-09-04T08:13:52.000Z,9.51,86.24,10.99,99.00
2025-09-04T08:28:52.000Z,9.46,85.79,10.98,99.00
2025-09-04T08:43:52.000Z,9.50,86.20,11.01,99.00
2025-09-04T08:58:52.000Z,9.50,86.20,11.02,99.00
2025-09-04T09:13:52.000Z,9.51,86.40,11.04,99.00
2025-09-04T09:28:52.000Z,9.56,86.94,11.09,99.00
2025-09-04T09:43:52.000Z,9.54,86.76,11.09,99.00
2025-09-04T09:58:52.000Z,9.54,86.74,11.09,99.00
2025-09-04T10:13:52.000Z,9.49,86.34,11.11,99.00
2025-09-04T10:28:52.000Z,9.50,86.40,11.10,99.00
2025-09-04T10:43:52.000Z,9.49,86.32,11.11,99.00
2025-09-04T10:58:52.000Z,9.53,86.71,11.14,99.00
2025-09-04T11:13:52.000Z,9.54,86.88,11.14,99.00
2025-09-04T11:28:52.000Z,9.52,86.73,11.17,99.00
2025-09-04T11:43:52.000Z,9.55,86.90,11.13,99.00
2025-09-04T11:58:52.000Z,9.54,86.81,11.13,99.00
2025-09-04T12:13:52.000Z,9.57,87.08,11.14,99.00
2025-09-04T12:28:52.000Z,9.58,87.27,11.16,99.00
2025-09-04T12:43:52.000Z,9.59,87.35,11.18,99.00
2025-09-04T12:58:52.000Z,9.60,87.58,11.23,99.00
2025-09-04T13:13:52.000Z,9.58,87.43,11.26,99.00
2025-09-04T13:28:52.000Z,9.54,87.14,11.28,99.00
2025-09-04T13:43:52.000Z,9.60,87.81,11.34,99.00
2025-09-04T13:58:52.000Z,9.66,88.57,11.46,99.00
2025-09-04T14:13:52.000Z,9.63,88.39,11.50,99.00
2025-09-04T14:28:52.000Z,9.67,88.95,11.59,99.00
2025-09-04T14:43:52.000Z,9.65,88.86,11.62,99.00
2025-09-04T14:58:52.000Z,9.55,87.60,11.49,99.00
2025-09-04T15:13:52.000Z,9.51,86.75,11.21,99.00
2025-09-04T15:28:52.000Z,9.50,86.67,11.22,99.00
2025-09-04T15:43:52.000Z,9.59,87.64,11.29,99.00
2025-09-04T15:58:52.000Z,9.69,88.77,11.39,99.00
2025-09-04T16:13:52.000Z,9.64,88.32,11.43,99.00
2025-09-04T16:28:52.000Z,9.68,89.05,11.57,99.00
2025-09-04T16:43:52.000Z,9.70,89.31,11.61,99.00
2025-09-04T16:58:52.000Z,9.57,87.22,11.18,99.00
2025-09-04T17:13:52.000Z,9.58,87.28,11.18,99.00
2025-09-04T17:28:52.000Z,9.58,87.31,11.18,99.00
2025-09-04T17:43:52.000Z,9.58,87.32,11.19,99.00
2025-09-04T17:58:52.000Z,9.56,87.14,11.18,99.00
2025-09-04T18:13:52.000Z,9.56,87.16,11.20,99.00
2025-09-04T18:28:52.000Z,9.56,87.18,11.19,99.00
2025-09-04T18:43:52.000Z,9.57,87.24,11.20,99.00
2025-09-04T18:58:52.000Z,9.47,86.24,11.18,99.00
2025-09-04T19:13:52.000Z,9.44,85.90,11.12,99.00
2025-09-04T19:28:52.000Z,9.46,86.08,11.12,99.00
2025-09-04T19:43:52.000Z,9.41,85.67,11.12,99.00
2025-09-04T19:58:52.000Z,9.37,85.16,11.08,99.00
2025-09-04T20:13:52.000Z,9.41,85.42,11.03,99.00
2025-09-04T20:28:52.000Z,9.49,86.29,11.10,99.00
2025-09-04T20:43:52.000Z,9.43,85.78,11.09,99.00
2025-09-04T20:58:52.000Z,9.46,86.07,11.11,99.00
2025-09-04T21:13:52.000Z,9.44,85.85,11.11,99.00
2025-09-04T21:28:52.000Z,9.43,85.84,11.12,99.00
2025-09-04T21:43:52.000Z,9.45,86.03,11.13,99.00
2025-09-04T21:58:52.000Z,9.45,86.05,11.15,99.00
2025-09-04T22:13:52.000Z,9.44,85.97,11.15,99.00
2025-09-04T22:28:52.000Z,9.50,86.44,11.14,99.00
2025-09-04T22:43:52.000Z,9.33,84.91,11.14,99.00
2025-09-04T22:58:52.000Z,9.48,86.28,11.13,99.00
2025-09-04T23:13:52.000Z,9.45,86.00,11.11,99.00
2025-09-04T23:28:52.000Z,9.42,85.50,11.00,99.00
2025-09-04T23:43:52.000Z,9.44,85.65,11.00,99.00
2025-09-04T23:58:52.000Z,9.44,85.67,11.01,99.00
2025-09-05T00:13:52.000Z,9.45,85.78,11.01,99.00
2025-09-05T00:28:52.000Z,9.44,85.69,11.04,99.00
2025-09-05T00:43:52.000Z,9.47,86.18,11.13,99.00
2025-09-05T00:58:52.000Z,9.48,86.43,11.19,99.00
2025-09-05T01:13:52.000Z,9.41,85.80,11.22,99.00
2025-09-05T01:28:52.000Z,9.51,86.81,11.24,99.00
2025-09-05T01:43:52.000Z,9.49,86.62,11.25,99.00
2025-09-05T01:58:52.000Z,9.44,85.97,11.17,99.00
2025-09-05T02:13:52.000Z,9.47,86.27,11.16,99.00
2025-09-05T02:28:52.000Z,9.49,86.42,11.17,99.00
2025-09-05T02:43:52.000Z,9.46,86.15,11.16,99.00
2025-09-05T02:58:52.000Z,9.56,87.17,11.20,99.00
2025-09-05T03:13:52.000Z,9.57,87.20,11.16,99.00
2025-09-05T03:28:52.000Z,9.56,86.94,11.10,99.00
2025-09-05T03:43:52.000Z,9.55,86.88,11.09,99.00
2025-09-05T03:58:52.000Z,9.55,86.90,11.12,99.00
2025-09-05T04:13:52.000Z,9.54,86.85,11.13,99.00
2025-09-05T04:28:52.000Z,9.53,86.75,11.12,99.00
2025-09-05T04:43:52.000Z,9.53,86.71,11.10,99.00
2025-09-05T04:58:52.000Z,9.51,86.41,11.08,99.00
2025-09-05T05:13:52.000Z,9.50,86.38,11.10,99.00
2025-09-05T05:28:52.000Z,9.52,86.63,11.11,99.00
2025-09-05T05:43:52.000Z,9.53,86.67,11.11,99.00
2025-09-05T05:58:52.000Z,9.52,86.65,11.11,99.00
2025-09-05T06:13:52.000Z,9.52,86.66,11.11,99.00
2025-09-05T06:28:52.000Z,9.53,86.76,11.13,99.00
2025-09-05T06:43:52.000Z,9.50,86.43,11.11,99.00
2025-09-05T06:58:52.000Z,9.50,86.42,11.09,99.00
2025-09-05T07:13:52.000Z,9.49,86.34,11.10,99.00
2025-09-05T07:28:52.000Z,9.48,86.23,11.10,99.00
2025-09-05T07:43:52.000Z,9.52,86.66,11.13,99.00
2025-09-05T07:58:52.000Z,9.49,86.45,11.16,99.00
2025-09-05T08:13:52.000Z,9.42,85.57,11.06,99.00
2025-09-05T08:28:52.000Z,9.46,85.97,11.08,99.00
2025-09-05T08:43:52.000Z,9.49,86.23,11.05,99.00
2025-09-05T08:58:52.000Z,9.46,85.93,11.05,99.00
2025-09-05T09:13:52.000Z,9.47,86.05,11.06,99.00
2025-09-05T09:28:52.000Z,9.44,85.76,11.07,99.00
2025-09-05T09:43:52.000Z,9.36,85.11,11.07,99.00
2025-09-05T09:58:52.000Z,9.47,86.18,11.11,99.00
2025-09-05T10:13:52.000Z,9.46,85.97,11.09,99.00
2025-09-05T10:28:52.000Z,9.52,86.65,11.15,99.00
2025-09-05T10:43:52.000Z,9.51,86.77,11.23,99.00
2025-09-05T10:58:52.000Z,9.55,87.20,11.27,99.00
2025-09-05T11:13:52.000Z,9.50,86.75,11.27,99.00
2025-09-05T11:28:52.000Z,9.52,86.88,11.24,99.00
2025-09-05T11:43:52.000Z,9.44,85.96,11.16,99.00
2025-09-05T11:58:52.000Z,9.44,85.88,11.10,99.00
2025-09-05T12:13:52.000Z,9.48,86.32,11.14,99.00
2025-09-05T12:28:52.000Z,9.51,86.70,11.18,99.00
2025-09-05T12:43:52.000Z,9.54,87.00,11.22,99.00
2025-09-05T12:58:52.000Z,9.52,86.89,11.25,99.00
2025-09-05T13:13:52.000Z,9.53,87.01,11.26,99.00
2025-09-05T13:28:52.000Z,9.54,87.37,11.40,99.00
2025-09-05T13:43:52.000Z,9.52,87.20,11.40,99.00
2025-09-05T13:58:52.000Z,9.43,86.01,11.20,99.00
2025-09-05T14:13:52.000Z,9.42,85.44,10.99,99.00
2025-09-05T14:28:52.000Z,9.40,85.19,10.93,99.00
2025-09-05T14:43:52.000Z,9.42,85.38,10.95,99.00
2025-09-05T14:58:52.000Z,9.42,85.41,10.96,99.00
2025-09-05T15:13:52.000Z,9.42,85.51,10.99,99.00
2025-09-05T15:28:52.000Z,9.43,85.64,11.02,99.00
2025-09-05T15:43:52.000Z,9.41,85.46,11.02,99.00
2025-09-05T15:58:52.000Z,9.40,85.33,11.00,99.00
2025-09-05T16:13:52.000Z,9.44,85.75,11.02,99.00
2025-09-05T16:28:52.000Z,9.45,85.87,11.08,99.00
2025-09-05T16:43:52.000Z,9.48,86.42,11.18,99.00
2025-09-05T16:58:52.000Z,9.50,86.72,11.24,99.00
2025-09-05T17:13:52.000Z,9.39,85.39,11.11,99.00
2025-09-05T17:28:52.000Z,9.50,86.49,11.13,99.00
2025-09-05T17:43:52.000Z,9.50,86.41,11.10,99.00
2025-09-05T17:58:52.000Z,9.50,86.40,11.09,99.00
2025-09-05T18:13:52.000Z,9.49,86.32,11.08,99.00
2025-09-05T18:28:52.000Z,9.49,86.29,11.07,99.00
2025-09-05T18:43:52.000Z,9.48,86.22,11.09,99.00
2025-09-05T18:58:52.000Z,9.50,86.38,11.10,99.00
2025-09-05T19:13:52.000Z,9.45,86.00,11.11,99.00
2025-09-05T19:28:52.000Z,9.43,85.70,11.09,99.00
2025-09-05T19:43:52.000Z,9.42,85.66,11.09,99.00
2025-09-05T19:58:52.000Z,9.39,85.34,11.06,99.00
2025-09-05T20:13:52.000Z,9.49,86.35,11.11,99.00
2025-09-05T20:28:52.000Z,9.41,85.58,11.10,99.00
2025-09-05T20:43:52.000Z,9.47,86.11,11.11,99.00
2025-09-05T20:58:52.000Z,9.48,86.33,11.15,99.00
2025-09-05T21:13:52.000Z,9.50,86.52,11.17,99.00
2025-09-05T21:28:52.000Z,9.49,86.47,11.18,99.00
2025-09-05T21:43:52.000Z,9.49,86.47,11.17,99.00
2025-09-05T21:58:52.000Z,9.46,86.16,11.17,99.00
2025-09-05T22:13:52.000Z,9.47,86.30,11.17,99.00
2025-09-05T22:28:52.000Z,9.43,85.68,11.07,99.00
2025-09-05T22:43:52.000Z,9.45,85.88,11.05,99.00
2025-09-05T22:58:52.000Z,9.40,85.42,11.06,99.00
2025-09-05T23:13:52.000Z,9.43,85.71,11.07,99.00
2025-09-05T23:28:52.000Z,9.40,85.43,11.09,99.00
2025-09-05T23:43:52.000Z,9.40,85.49,11.12,99.00
2025-09-05T23:58:52.000Z,9.45,86.06,11.16,99.00
2025-09-06T00:13:52.000Z,9.48,86.37,11.18,99.00
2025-09-06T00:28:52.000Z,9.47,86.31,11.18,99.00
2025-09-06T00:43:52.000Z,9.47,86.28,11.19,99.00
2025-09-06T00:58:52.000Z,9.51,86.78,11.26,99.00
2025-09-06T01:13:52.000Z,9.48,86.45,11.23,99.00
2025-09-06T01:28:52.000Z,9.42,85.86,11.18,99.00
2025-09-06T01:43:52.000Z,9.38,85.45,11.16,99.00
2025-09-06T01:58:52.000Z,9.40,85.17,10.93,99.00
2025-09-06T02:13:52.000Z,9.40,85.16,10.92,99.00
2025-09-06T02:28:52.000Z,9.40,85.07,10.91,99.00
2025-09-06T02:43:52.000Z,9.33,84.56,10.96,99.00
2025-09-06T02:58:52.000Z,9.39,85.23,11.00,99.00
2025-09-06T03:13:52.000Z,9.40,85.33,11.00,99.00
2025-09-06T03:28:52.000Z,9.41,85.47,11.04,99.00
2025-09-06T03:43:52.000Z,9.42,85.62,11.07,99.00
2025-09-06T03:58:52.000Z,9.46,86.01,11.11,99.00
2025-09-06T04:13:52.000Z,9.41,85.61,11.12,99.00
2025-09-06T04:28:52.000Z,9.47,86.32,11.18,99.00
2025-09-06T04:43:52.000Z,9.48,86.29,11.15,99.00
2025-09-06T04:58:52.000Z,9.46,86.15,11.13,99.00
2025-09-06T05:13:52.000Z,9.39,85.35,11.05,99.00
2025-09-06T05:28:52.000Z,9.44,85.83,11.07,99.00
2025-09-06T05:43:52.000Z,9.49,86.38,11.11,99.00
2025-09-06T05:58:52.000Z,9.49,86.37,11.13,99.00
2025-09-06T06:13:52.000Z,9.50,86.49,11.13,99.00
2025-09-06T06:28:52.000Z,9.52,86.72,11.17,99.00
2025-09-06T06:43:52.000Z,9.52,86.77,11.18,99.00
2025-09-06T06:58:52.000Z,9.52,86.77,11.21,99.00
2025-09-06T07:13:52.000Z,9.50,86.66,11.21,99.00
2025-09-06T07:28:52.000Z,9.49,86.47,11.19,99.00
2025-09-06T07:43:52.000Z,9.45,86.05,11.15,99.00
2025-09-06T07:58:52.000Z,9.51,86.71,11.21,99.00
2025-09-06T08:13:52.000Z,9.43,85.75,11.09,99.00
2025-09-06T08:28:52.000Z,9.44,85.80,11.09,99.00
2025-09-06T08:43:52.000Z,9.44,85.95,11.13,99.00
2025-09-06T08:58:52.000Z,9.52,86.78,11.21,99.00
2025-09-06T09:13:52.000Z,9.53,86.98,11.25,99.00
2025-09-06T09:28:52.000Z,9.56,87.35,11.30,99.00
2025-09-06T09:43:52.000Z,9.55,87.29,11.30,99.00
2025-09-06T09:58:52.000Z,9.54,87.23,11.34,99.00
2025-09-06T10:13:52.000Z,9.55,87.42,11.37,99.00
2025-09-06T10:28:52.000Z,9.47,86.37,11.23,99.00
2025-09-06T10:43:52.000Z,9.48,86.40,11.17,99.00
2025-09-06T10:58:52.000Z,9.48,86.50,11.24,99.00
2025-09-06T11:13:52.000Z,9.48,86.61,11.28,99.00
2025-09-06T11:28:52.000Z,9.39,85.63,11.21,99.00
2025-09-06T11:43:52.000Z,9.49,86.64,11.28,99.00
2025-09-06T11:58:52.000Z,9.42,85.62,11.09,99.00
2025-09-06T12:13:52.000Z,9.42,85.65,11.07,99.00
2025-09-06T12:28:52.000Z,9.40,85.37,11.05,99.00
2025-09-06T12:43:52.000Z,9.42,85.54,11.04,99.00
2025-09-06T12:58:52.000Z,9.43,85.62,11.04,99.00
2025-09-06T13:13:52.000Z,9.43,85.66,11.05,99.00
2025-09-06T13:28:52.000Z,9.42,85.61,11.05,99.00
2025-09-06T13:43:52.000Z,9.45,85.90,11.08,99.00
2025-09-06T13:58:52.000Z,9.42,85.75,11.13,99.00
2025-09-06T14:13:52.000Z,9.44,85.95,11.16,99.00
2025-09-06T14:28:52.000Z,9.40,85.68,11.18,99.00
2025-09-06T14:43:52.000Z,9.42,85.78,11.17,99.00
2025-09-06T14:58:52.000Z,9.39,85.57,11.18,99.00
2025-09-06T15:13:52.000Z,9.42,85.76,11.12,99.00
2025-09-06T15:28:52.000Z,9.42,85.66,11.09,99.00
2025-09-06T15:43:52.000Z,9.44,85.71,11.04,99.00
2025-09-06T15:58:52.000Z,9.42,85.63,11.06,99.00
2025-09-06T16:13:52.000Z,9.44,85.81,11.10,99.00
2025-09-06T16:28:52.000Z,9.45,86.05,11.15,99.00
2025-09-06T16:43:52.000Z,9.51,86.62,11.17,99.00
2025-09-06T16:58:52.000Z,9.48,86.32,11.16,99.00
2025-09-06T17:13:52.000Z,9.51,86.68,11.18,99.00
2025-09-06T17:28:52.000Z,9.51,86.76,11.23,99.00
2025-09-06T17:43:52.000Z,9.56,87.28,11.27,99.00
2025-09-06T17:58:52.000Z,9.55,87.18,11.27,99.00
2025-09-06T18:13:52.000Z,9.53,86.99,11.25,99.00
2025-09-06T18:28:52.000Z,9.50,86.65,11.20,99.00
2025-09-06T18:43:52.000Z,9.50,86.53,11.15,99.00
2025-09-06T18:58:52.000Z,9.52,86.69,11.16,99.00
2025-09-06T19:13:52.000Z,9.52,86.72,11.18,99.00
2025-09-06T19:28:52.000Z,9.54,86.96,11.21,99.00
2025-09-06T19:43:52.000Z,9.55,87.10,11.21,99.00
2025-09-06T19:58:52.000Z,9.52,86.83,11.21,99.00
2025-09-06T20:13:52.000Z,9.53,86.86,11.18,99.00
2025-09-06T20:28:52.000Z,9.51,86.69,11.18,99.00
2025-09-06T20:43:52.000Z,9.48,86.37,11.16,99.00
2025-09-06T20:58:52.000Z,9.46,86.02,11.11,99.00
2025-09-06T21:13:52.000Z,9.43,85.77,11.08,99.00
2025-09-06T21:28:52.000Z,9.41,85.51,11.04,99.00
2025-09-06T21:43:52.000Z,9.41,85.50,11.04,99.00
2025-09-06T21:58:52.000Z,9.40,85.38,11.05,99.00
2025-09-06T22:13:52.000Z,9.42,85.66,11.08,99.00
2025-09-06T22:28:52.000Z,9.47,86.26,11.16,99.00
2025-09-06T22:43:52.000Z,9.41,85.63,11.13,99.00
2025-09-06T22:58:52.000Z,9.37,85.26,11.11,99.00
2025-09-06T23:13:52.000Z,9.38,85.31,11.11,99.00
