ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2025-09-09T17:07:32.000Z,9.50,87.69,11.75,99.00
2025-09-09T17:22:32.000Z,9.49,87.58,11.72,99.00
2025-09-09T17:37:32.000Z,9.51,87.71,11.73,99.00
2025-09-09T17:52:32.000Z,9.51,87.88,11.79,99.00
2025-09-09T18:07:32.000Z,9.51,87.92,11.81,99.00
2025-09-09T18:22:32.000Z,9.50,87.90,11.84,99.00
2025-09-09T18:37:32.000Z,9.48,87.73,11.84,99.00
2025-09-09T18:52:32.000Z,9.51,88.03,11.86,99.00
2025-09-09T19:07:32.000Z,9.52,88.31,11.95,99.00
2025-09-09T19:22:32.000Z,9.54,88.70,12.08,99.00
2025-09-09T19:37:32.000Z,9.53,88.92,12.20,99.00
2025-09-09T19:52:32.000Z,9.52,88.78,12.20,99.00
2025-09-09T20:07:32.000Z,9.51,88.45,12.06,99.00
2025-09-09T20:22:32.000Z,9.52,88.72,12.15,99.00
2025-09-09T20:37:32.000Z,9.52,88.80,12.20,99.00
2025-09-09T20:52:32.000Z,9.52,88.65,12.13,99.00
2025-09-09T21:07:32.000Z,9.52,88.61,12.12,99.00
2025-09-09T21:22:32.000Z,9.51,88.39,12.05,99.00
2025-09-09T21:37:32.000Z,9.51,88.46,12.09,99.00
2025-09-09T21:52:32.000Z,9.48,88.13,12.05,99.00
2025-09-09T22:07:32.000Z,9.51,88.53,12.10,99.00
2025-09-09T22:22:32.000Z,9.53,88.78,12.13,99.00
2025-09-09T22:37:32.000Z,9.53,88.85,12.16,99.00
2025-09-09T22:52:32.000Z,9.53,88.82,12.19,99.00
2025-09-09T23:07:32.000Z,9.46,88.30,12.22,99.00
2025-09-09T23:22:32.000Z,9.51,88.70,12.20,99.00
2025-09-09T23:37:32.000Z,9.50,88.59,12.21,99.00
2025-09-09T23:52:32.000Z,9.53,88.76,12.16,99.00
2025-09-10T00:07:32.000Z,9.52,88.59,12.09,99.00
2025-09-10T00:22:32.000Z,9.46,87.69,11.92,99.00
2025-09-10T00:37:32.000Z,9.53,88.23,11.87,99.00
2025-09-10T00:52:32.000Z,9.52,88.10,11.85,99.00
2025-09-10T01:07:32.000Z,9.51,87.80,11.76,99.00
2025-09-10T01:22:32.000Z,9.54,88.21,11.83,99.00
2025-09-10T01:37:32.000Z,9.54,88.13,11.80,99.00
2025-09-10T01:52:32.000Z,9.54,88.24,11.84,99.00
2025-09-10T02:07:32.000Z,9.54,88.13,11.80,99.00
2025-09-10T02:22:32.000Z,9.53,88.16,11.83,99.00
2025-09-10T02:37:32.000Z,9.59,88.86,11.91,99.00
2025-09-10T02:52:32.000Z,9.60,89.33,12.10,99.00
2025-09-10T03:07:32.000Z,9.57,89.03,12.10,99.00
2025-09-10T03:22:32.000Z,9.58,88.96,12.02,99.00
2025-09-10T03:37:32.000Z,9.61,89.23,12.02,99.00
2025-09-10T03:52:32.000Z,9.60,89.22,12.05,99.00
2025-09-10T04:07:32.000Z,9.55,88.79,12.05,99.00
2025-09-10T04:22:32.000Z,9.56,88.77,12.02,99.00
2025-09-10T04:37:32.000Z,9.57,88.82,12.00,99.00
2025-09-10T04:52:32.000Z,9.56,88.74,11.98,99.00
2025-09-10T05:07:32.000Z,9.54,88.47,11.93,99.00
2025-09-10T05:22:32.000Z,9.56,88.62,11.95,99.00
2025-09-10T05:37:32.000Z,9.52,88.20,11.93,99.00
2025-09-10T05:52:32.000Z,9.51,88.02,11.88,99.00
2025-09-10T06:07:32.000Z,9.51,88.03,11.88,99.00
2025-09-10T06:22:32.000Z,9.49,87.94,11.92,99.00
2025-09-10T06:37:32.000Z,9.49,87.94,11.92,99.00
2025-09-10T06:52:32.000Z,9.51,88.18,11.94,99.00
2025-09-10T07:07:32.000Z,9.51,88.17,11.96,99.00
2025-09-10T07:22:32.000Z,9.52,88.48,12.02,99.00
2025-09-10T07:37:32.000Z,9.54,88.74,12.08,99.00
2025-09-10T07:52:32.000Z,9.56,88.95,12.11,99.00
2025-09-10T08:07:32.000Z,9.55,89.03,12.16,99.00
2025-09-10T08:22:32.000Z,9.56,89.29,12.25,99.00
2025-09-10T08:37:32.000Z,9.52,88.63,12.14,99.00
2025-09-10T08:52:32.000Z,9.57,89.27,12.20,99.00
2025-09-10T09:07:32.000Z,9.59,89.64,12.32,99.00
2025-09-10T09:22:32.000Z,9.57,89.51,12.32,99.00
2025-09-10T09:37:32.000Z,9.55,89.26,12.27,99.00
2025-09-10T09:52:32.000Z,9.56,89.31,12.25,99.00
2025-09-10T10:07:32.000Z,9.57,89.37,12.26,99.00
2025-09-10T10:22:32.000Z,9.56,89.29,12.26,99.00
2025-09-10T10:37:32.000Z,9.55,89.24,12.27,99.00
2025-09-10T10:52:32.000Z,9.55,89.11,12.24,99.00
2025-09-10T11:07:32.000Z,9.58,89.52,12.28,99.00
2025-09-10T11:22:32.000Z,9.57,89.55,12.34,99.00
2025-09-10T11:37:32.000Z,9.56,89.38,12.32,99.00
2025-09-10T11:52:32.000Z,9.56,89.44,12.33,99.00
2025-09-10T12:07:32.000Z,9.54,89.00,12.19,99.00
2025-09-10T12:22:32.000Z,9.56,88.73,11.99,99.00
2025-09-10T12:37:32.000Z,9.55,88.37,11.85,99.00
2025-09-10T12:52:32.000Z,9.56,88.60,11.90,99.00
2025-09-10T13:07:32.000Z,9.56,88.44,11.85,99.00
2025-09-10T13:22:32.000Z,9.58,88.80,11.92,99.00
2025-09-10T13:37:32.000Z,9.57,88.71,11.92,99.00
2025-09-10T13:52:32.000Z,9.54,88.41,11.94,99.00
2025-09-10T14:07:32.000Z,9.54,88.26,11.87,99.00
2025-09-10T14:22:32.000Z,9.55,88.52,11.91,99.00
2025-09-10T14:37:32.000Z,9.58,88.91,12.00,99.00
2025-09-10T14:52:32.000Z,9.59,89.12,12.05,99.00
2025-09-10T15:07:32.000Z,9.59,89.15,12.03,99.00
2025-09-10T15:22:32.000Z,9.60,89.34,12.09,99.00
2025-09-10T15:37:32.000Z,9.61,89.38,12.05,99.00
2025-09-10T15:52:32.000Z,9.60,89.12,11.99,99.00
2025-09-10T16:07:32.000Z,9.61,89.18,11.99,99.00
2025-09-10T16:22:32.000Z,9.60,89.12,12.00,99.00
2025-09-10T16:37:32.000Z,9.60,89.19,12.01,99.00
2025-09-10T16:52:32.000Z,9.60,89.10,11.99,99.00
2025-09-10T17:07:32.000Z,9.54,88.60,12.00,99.00
2025-09-10T17:22:32.000Z,9.55,88.66,12.01,99.00
2025-09-10T17:37:32.000Z,9.56,88.65,11.94,99.00
2025-09-10T17:52:32.000Z,9.53,88.28,11.91,99.00
2025-09-10T18:07:32.000Z,9.56,88.58,11.91,99.00
2025-09-10T18:22:32.000Z,9.57,88.66,11.90,99.00
2025-09-10T18:37:32.000Z,9.56,88.54,11.91,99.00
2025-09-10T18:52:32.000Z,9.57,88.77,11.95,99.00
2025-09-10T19:07:32.000Z,9.57,88.83,12.00,99.00
2025-09-10T19:22:32.000Z,9.57,88.83,12.00,99.00
2025-09-10T19:37:32.000Z,9.57,88.87,12.02,99.00
2025-09-10T19:52:32.000Z,9.58,88.99,12.04,99.00
2025-09-10T20:07:32.000Z,9.59,89.22,12.11,99.00
2025-09-10T20:22:32.000Z,9.61,89.63,12.21,99.00
2025-09-10T20:37:32.000Z,9.58,89.59,12.32,99.00
2025-09-10T20:52:32.000Z,9.56,89.40,12.30,99.00
2025-09-10T21:07:32.000Z,9.56,89.51,12.37,99.00
2025-09-10T21:22:32.000Z,9.56,89.43,12.31,99.00
2025-09-10T21:37:32.000Z,9.57,89.34,12.22,99.00
2025-09-10T21:52:32.000Z,9.57,89.27,12.20,99.00
2025-09-10T22:07:32.000Z,9.58,89.24,12.14,99.00
2025-09-10T22:22:32.000Z,9.53,88.84,12.17,99.00
2025-09-10T22:37:32.000Z,9.57,89.27,12.21,99.00
2025-09-10T22:52:32.000Z,9.56,89.24,12.26,99.00
2025-09-10T23:07:32.000Z,9.59,89.63,12.29,99.00
2025-09-10T23:22:32.000Z,9.57,89.49,12.31,99.00
2025-09-10T23:37:32.000Z,9.55,89.28,12.29,99.00
2025-09-10T23:52:32.000Z,9.55,89.27,12.31,99.00
2025-09-11T00:07:32.000Z,9.57,89.50,12.33,99.00
2025-09-11T00:22:32.000Z,9.56,89.45,12.35,99.00
2025-09-11T00:37:32.000Z,9.59,89.69,12.34,99.00
2025-09-11T00:52:32.000Z,9.56,89.15,12.17,99.00
2025-09-11T01:07:32.000Z,9.56,88.73,11.99,99.00
2025-09-11T01:22:32.000Z,9.58,89.00,12.01,99.00
2025-09-11T01:37:32.000Z,9.59,88.91,11.96,99.00
2025-09-11T01:52:32.000Z,9.56,88.73,11.97,99.00
2025-09-11T02:07:32.000Z,9.57,88.67,11.93,99.00
2025-09-11T02:22:32.000Z,9.57,88.79,11.96,99.00
2025-09-11T02:37:32.000Z,9.61,89.34,12.04,99.00
2025-09-11T02:52:32.000Z,9.61,89.37,12.06,99.00
2025-09-11T03:07:32.000Z,9.60,89.25,12.06,99.00
2025-09-11T03:22:32.000Z,9.58,89.01,12.04,99.00
2025-09-11T03:37:32.000Z,9.63,89.64,12.10,99.00
2025-09-11T03:52:32.000Z,9.62,89.57,12.13,99.00
2025-09-11T04:07:32.000Z,9.63,89.65,12.10,99.00
2025-09-11T04:22:32.000Z,9.65,89.88,12.12,99.00
2025-09-11T04:37:32.000Z,9.64,89.69,12.09,99.00
2025-09-11T04:52:32.000Z,9.63,89.66,12.10,99.00
2025-09-11T05:07:32.000Z,9.63,89.60,12.11,99.00
2025-09-11T05:22:32.000Z,9.62,89.46,12.07,99.00
2025-09-11T05:37:32.000Z,9.61,89.20,12.01,99.00
2025-09-11T05:52:32.000Z,9.61,89.21,12.01,99.00
2025-09-11T06:07:32.000Z,9.62,89.43,12.05,99.00
2025-09-11T06:22:32.000Z,9.60,89.15,12.00,99.00
2025-09-11T06:37:32.000Z,9.59,88.99,11.97,99.00
2025-09-11T06:52:32.000Z,9.59,89.04,11.98,99.00
2025-09-11T07:07:32.000Z,9.62,89.35,12.04,99.00
2025-09-11T07:22:32.000Z,9.61,89.58,12.16,99.00
2025-09-11T07:37:32.000Z,9.58,89.33,12.18,99.00
2025-09-11T07:52:32.000Z,9.59,89.21,12.10,99.00
2025-09-11T08:07:32.000Z,9.59,89.31,12.11,99.00
2025-09-11T08:22:32.000Z,9.60,89.58,12.22,99.00
2025-09-11T08:37:32.000Z,9.60,89.55,12.20,99.00
2025-09-11T08:52:32.000Z,9.60,89.53,12.18,99.00
2025-09-11T09:07:32.000Z,9.62,89.80,12.24,99.00
2025-09-11T09:22:32.000Z,9.61,89.70,12.21,99.00
2025-09-11T09:37:32.000Z,9.62,89.81,12.24,99.00
2025-09-11T09:52:32.000Z,9.62,89.83,12.24,99.00
2025-09-11T10:07:32.000Z,9.60,89.64,12.23,99.00
2025-09-11T10:22:32.000Z,9.63,89.95,12.26,99.00
2025-09-11T10:37:32.000Z,9.61,89.80,12.29,99.00
2025-09-11T10:52:32.000Z,9.59,89.67,12.29,99.00
2025-09-11T11:07:32.000Z,9.60,89.62,12.26,99.00
2025-09-11T11:22:32.000Z,9.59,89.61,12.29,99.00
2025-09-11T11:37:32.000Z,9.59,89.66,12.30,99.00
2025-09-11T11:52:32.000Z,9.62,89.80,12.24,99.00
2025-09-11T12:07:32.000Z,9.59,89.70,12.31,99.00
2025-09-11T12:22:32.000Z,9.60,89.81,12.31,99.00
2025-09-11T12:37:32.000Z,9.62,90.02,12.36,99.00
2025-09-11T12:52:32.000Z,9.62,90.02,12.37,99.00
2025-09-11T13:07:32.000Z,9.58,89.07,12.08,99.00
2025-09-11T13:22:32.000Z,9.58,88.98,12.00,99.00
2025-09-11T13:37:32.000Z,9.60,89.11,11.97,99.00
2025-09-11T13:52:32.000Z,9.59,88.92,11.96,99.00
2025-09-11T14:07:32.000Z,9.58,88.93,11.97,99.00
2025-09-11T14:22:32.000Z,9.57,88.91,12.02,99.00
2025-09-11T14:37:32.000Z,9.58,89.05,12.03,99.00
2025-09-11T14:52:32.000Z,9.59,89.16,12.08,99.00
2025-09-11T15:07:32.000Z,9.61,89.28,12.02,99.00
2025-09-11T15:22:32.000Z,9.60,89.33,12.09,99.00
2025-09-11T15:37:32.000Z,9.62,89.57,12.13,99.00
2025-09-11T15:52:32.000Z,9.61,89.52,12.13,99.00
2025-09-11T16:07:32.000Z,9.64,89.76,12.15,99.00
2025-09-11T16:22:32.000Z,9.67,90.33,12.26,99.00
2025-09-11T16:37:32.000Z,9.66,90.17,12.23,99.00
2025-09-11T16:52:32.000Z,9.63,89.84,12.23,99.00
2025-09-11T17:07:32.000Z,9.65,90.05,12.20,99.00
2025-09-11T17:22:32.000Z,9.65,89.90,12.13,99.00
2025-09-11T17:37:32.000Z,9.64,89.84,12.18,99.00
2025-09-11T17:52:32.000Z,9.65,89.95,12.17,99.00
2025-09-11T18:07:32.000Z,9.59,89.35,12.15,99.00
2025-09-11T18:22:32.000Z,9.64,89.75,12.11,99.00
2025-09-11T18:37:32.000Z,9.61,89.44,12.09,99.00
2025-09-11T18:52:32.000Z,9.60,89.40,12.12,99.00
2025-09-11T19:07:32.000Z,9.60,89.41,12.12,99.00
2025-09-11T19:22:32.000Z,9.58,89.12,12.08,99.00
2025-09-11T19:37:32.000Z,9.62,89.70,12.20,99.00
2025-09-11T19:52:32.000Z,9.63,89.97,12.27,99.00
2025-09-11T20:07:32.000Z,9.64,90.18,12.35,99.00
2025-09-11T20:22:32.000Z,9.64,90.39,12.42,99.00
2025-09-11T20:37:32.000Z,9.59,89.71,12.31,99.00
2025-09-11T20:52:32.000Z,9.60,89.54,12.21,99.00
2025-09-11T21:07:32.000Z,9.60,89.58,12.23,99.00
2025-09-11T21:22:32.000Z,9.60,89.63,12.23,99.00
2025-09-11T21:37:32.000Z,9.60,89.61,12.24,99.00
2025-09-11T21:52:32.000Z,9.65,90.38,12.38,99.00
2025-09-11T22:07:32.000Z,9.64,90.24,12.36,99.00
2025-09-11T22:22:32.000Z,9.64,90.32,12.39,99.00
2025-09-11T22:37:32.000Z,9.60,89.82,12.33,99.00
2025-09-11T22:52:32.000Z,9.62,90.00,12.34,99.00
2025-09-11T23:07:32.000Z,9.63,90.23,12.39,99.00
2025-09-11T23:22:32.000Z,9.63,90.26,12.41,99.00
2025-09-11T23:37:32.000Z,9.60,89.94,12.42,99.00
2025-09-11T23:52:32.000Z,9.62,90.11,12.41,99.00
2025-09-12T00:07:32.000Z,9.60,89.86,12.37,99.00
2025-09-12T00:22:32.000Z,9.64,90.11,12.31,99.00
2025-09-12T00:37:32.000Z,9.62,90.10,12.37,99.00
2025-09-12T00:52:32.000Z,9.64,90.29,12.40,99.00
2025-09-12T01:07:32.000Z,9.64,90.43,12.43,99.00
2025-09-12T01:22:32.000Z,9.64,90.40,12.46,99.00
2025-09-12T01:37:32.000Z,9.61,89.76,12.27,99.00
2025-09-12T01:52:32.000Z,9.62,89.61,12.15,99.00
2025-09-12T02:07:32.000Z,9.62,89.49,12.09,99.00
2025-09-12T02:22:32.000Z,9.62,89.39,12.04,99.00
2025-09-12T02:37:32.000Z,9.61,89.26,12.00,99.00
2025-09-12T02:52:32.000Z,9.63,89.55,12.08,99.00
2025-09-12T03:07:32.000Z,9.62,89.78,12.22,99.00
2025-09-12T03:22:32.000Z,9.63,89.71,12.13,99.00
2025-09-12T03:37:32.000Z,9.62,89.56,12.11,99.00
2025-09-12T03:52:32.000Z,9.63,89.60,12.11,99.00
2025-09-12T04:07:32.000Z,9.62,89.67,12.15,99.00
2025-09-12T04:22:32.000Z,9.63,89.69,12.14,99.00
2025-09-12T04:37:32.000Z,9.66,90.21,12.24,99.00
2025-09-12T04:52:32.000Z,9.66,90.28,12.31,99.00
2025-09-12T05:07:32.000Z,9.68,90.31,12.22,99.00
2025-09-12T05:22:32.000Z,9.65,89.91,12.18,99.00
2025-09-12T05:37:32.000Z,9.65,89.90,12.16,99.00
2025-09-12T05:52:32.000Z,9.62,89.62,12.14,99.00
2025-09-12T06:07:32.000Z,9.62,89.50,12.08,99.00
2025-09-12T06:22:32.000Z,9.63,89.53,12.07,99.00
2025-09-12T06:37:32.000Z,9.62,89.47,12.08,99.00
2025-09-12T06:52:32.000Z,9.61,89.39,12.10,99.00
2025-09-12T07:07:32.000Z,9.59,89.16,12.05,99.00
2025-09-12T07:22:32.000Z,9.59,89.11,12.06,99.00
2025-09-12T07:37:32.000Z,9.59,89.26,12.11,99.00
2025-09-12T07:52:32.000Z,9.60,89.33,12.10,99.00
2025-09-12T08:07:32.000Z,9.59,89.19,12.08,99.00
2025-09-12T08:22:32.000Z,9.59,89.23,12.08,99.00
2025-09-12T08:37:32.000Z,9.56,88.92,12.10,99.00
2025-09-12T08:52:32.000Z,9.60,89.41,12.13,99.00
2025-09-12T09:07:32.000Z,9.61,89.48,12.13,99.00
2025-09-12T09:22:32.000Z,9.60,89.49,12.18,99.00
2025-09-12T09:37:32.000Z,9.61,89.67,12.22,99.00
2025-09-12T09:52:32.000Z,9.60,89.64,12.24,99.00
2025-09-12T10:07:32.000Z,9.60,89.66,12.24,99.00
2025-09-12T10:22:32.000Z,9.60,89.61,12.23,99.00
2025-09-12T10:37:32.000Z,9.62,89.89,12.27,99.00
2025-09-12T10:52:32.000Z,9.61,89.78,12.26,99.00
2025-09-12T11:07:32.000Z,9.59,89.45,12.19,99.00
2025-09-12T11:22:32.000Z,9.58,89.39,12.22,99.00
2025-09-12T11:37:32.000Z,9.56,89.09,12.18,99.00
2025-09-12T11:52:32.000Z,9.60,89.41,12.15,99.00
2025-09-12T12:07:32.000Z,9.60,89.59,12.23,99.00
2025-09-12T12:22:32.000Z,9.58,89.48,12.25,99.00
2025-09-12T12:37:32.000Z,9.59,89.54,12.24,99.00
2025-09-12T12:52:32.000Z,9.61,89.86,12.31,99.00
2025-09-12T13:07:32.000Z,9.60,89.82,12.32,99.00
2025-09-12T13:22:32.000Z,9.61,89.97,12.36,99.00
2025-09-12T13:37:32.000Z,9.61,89.87,12.33,99.00
2025-09-12T13:52:32.000Z,9.62,89.97,12.33,99.00
2025-09-12T14:07:32.000Z,9.59,89.53,12.25,99.00
2025-09-12T14:22:32.000Z,9.59,89.29,12.11,99.00
2025-09-12T14:37:32.000Z,9.58,89.24,12.13,99.00
2025-09-12T14:52:32.000Z,9.60,89.39,12.14,99.00
2025-09-12T15:07:32.000Z,9.60,89.28,12.09,99.00
2025-09-12T15:22:32.000Z,9.61,89.26,12.03,99.00
2025-09-12T15:37:32.000Z,9.62,89.54,12.09,99.00
2025-09-12T15:52:32.000Z,9.66,89.99,12.14,99.00
2025-09-12T16:07:32.000Z,9.64,89.90,12.18,99.00
2025-09-12T16:22:32.000Z,9.67,90.17,12.20,99.00
2025-09-12T16:37:32.000Z,9.63,89.69,12.14,99.00
2025-09-12T16:52:32.000Z,9.65,89.98,12.18,99.00
2025-09-12T17:07:32.000Z,9.67,90.21,12.19,99.00
2025-09-12T17:22:32.000Z,9.66,90.04,12.15,99.00
2025-09-12T17:37:32.000Z,9.63,89.78,12.19,99.00
2025-09-12T17:52:32.000Z,9.67,90.10,12.17,99.00
2025-09-12T18:07:32.000Z,9.67,90.14,12.16,99.00
2025-09-12T18:22:32.000Z,9.66,89.96,12.15,99.00
2025-09-12T18:37:32.000Z,9.60,89.37,12.12,99.00
2025-09-12T18:52:32.000Z,9.62,89.48,12.09,99.00
2025-09-12T19:07:32.000Z,9.62,89.43,12.07,99.00
2025-09-12T19:22:32.000Z,9.64,89.72,12.11,99.00
2025-09-12T19:37:32.000Z,9.62,89.63,12.14,99.00
2025-09-12T19:52:32.000Z,9.61,89.55,12.15,99.00
2025-09-12T20:07:32.000Z,9.60,89.41,12.13,99.00
2025-09-12T20:22:32.000Z,9.65,90.03,12.20,99.00
2025-09-12T20:37:32.000Z,9.68,90.50,12.33,99.00
2025-09-12T20:52:32.000Z,9.70,90.88,12.42,99.00
2025-09-12T21:07:32.000Z,9.62,89.84,12.25,99.00
2025-09-12T21:22:32.000Z,9.68,90.45,12.29,99.00
2025-09-12T21:37:32.000Z,9.65,90.30,12.36,99.00
2025-09-12T21:52:32.000Z,9.61,90.24,12.50,99.00
2025-09-12T22:07:32.000Z,9.63,90.07,12.31,99.00
2025-09-12T22:22:32.000Z,9.64,90.22,12.37,99.00
2025-09-12T22:37:32.000Z,9.67,90.62,12.40,99.00
2025-09-12T22:52:32.000Z,9.69,90.97,12.49,99.00
2025-09-12T23:07:32.000Z,9.68,90.70,12.42,99.00
2025-09-12T23:22:32.000Z,9.66,90.53,12.41,99.00
2025-09-12T23:37:32.000Z,9.68,90.91,12.49,99.00
2025-09-12T23:52:32.000Z,9.68,90.77,12.45,99.00
2025-09-13T00:07:32.000Z,9.67,90.77,12.47,99.00
2025-09-13T00:22:32.000Z,9.64,90.44,12.44,99.00
2025-09-13T00:37:32.000Z,9.65,90.46,12.44,99.00
2025-09-13T00:52:32.000Z,9.67,90.73,12.47,99.00
2025-09-13T01:07:32.000Z,9.65,90.51,12.47,99.00
2025-09-13T01:22:32.000Z,9.70,91.00,12.45,99.00
2025-09-13T01:37:32.000Z,9.67,90.81,12.48,99.00
2025-09-13T01:52:32.000Z,9.69,91.12,12.56,99.00
2025-09-13T02:07:32.000Z,9.71,91.42,12.62,99.00
2025-09-13T02:22:32.000Z,9.71,91.41,12.60,99.00
2025-09-13T02:37:32.000Z,9.69,91.23,12.61,99.00
2025-09-13T02:52:32.000Z,9.64,90.27,12.39,99.00
2025-09-13T03:07:32.000Z,9.64,90.07,12.30,99.00
2025-09-13T03:22:32.000Z,9.62,89.87,12.26,99.00
2025-09-13T03:37:32.000Z,9.62,89.62,12.17,99.00
2025-09-13T03:52:32.000Z,9.65,89.92,12.17,99.00
2025-09-13T04:07:32.000Z,9.68,90.28,12.22,99.00
2025-09-13T04:22:32.000Z,9.62,89.87,12.27,99.00
2025-09-13T04:37:32.000Z,9.64,90.17,12.31,99.00
2025-09-13T04:52:32.000Z,9.64,90.23,12.34,99.00
2025-09-13T05:07:32.000Z,9.67,90.52,12.35,99.00
2025-09-13T05:22:32.000Z,9.64,90.16,12.33,99.00
2025-09-13T05:37:32.000Z,9.65,90.23,12.31,99.00
2025-09-13T05:52:32.000Z,9.68,90.58,12.33,99.00
2025-09-13T06:07:32.000Z,9.73,90.98,12.33,99.00
2025-09-13T06:22:32.000Z,9.70,90.66,12.28,99.00
2025-09-13T06:37:32.000Z,9.69,90.51,12.25,99.00
2025-09-13T06:52:32.000Z,9.68,90.41,12.26,99.00
2025-09-13T07:07:32.000Z,9.69,90.48,12.24,99.00
2025-09-13T07:22:32.000Z,9.65,90.09,12.24,99.00
2025-09-13T07:37:32.000Z,9.66,90.22,12.26,99.00
2025-09-13T07:52:32.000Z,9.62,89.65,12.17,99.00
2025-09-13T08:07:32.000Z,9.61,89.58,12.17,99.00
2025-09-13T08:22:32.000Z,9.61,89.54,12.14,99.00
2025-09-13T08:37:32.000Z,9.61,89.44,12.10,99.00
2025-09-13T08:52:32.000Z,9.61,89.44,12.09,99.00
2025-09-13T09:07:32.000Z,9.62,89.57,12.13,99.00
