ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2025-09-13T03:25:43.000Z,9.67,88.90,11.55,99.00
2025-09-13T03:40:43.000Z,9.70,89.09,11.55,99.00
2025-09-13T03:55:43.000Z,9.69,89.05,11.53,99.00
2025-09-13T04:10:43.000Z,9.70,89.11,11.55,99.00
2025-09-13T04:25:43.000Z,9.71,89.47,11.65,99.00
2025-09-13T04:40:43.000Z,9.78,90.31,11.76,99.00
2025-09-13T04:55:43.000Z,9.68,89.19,11.65,99.00
2025-09-13T05:10:43.000Z,9.68,89.01,11.57,99.00
2025-09-13T05:25:43.000Z,9.65,88.62,11.54,99.00
2025-09-13T05:40:43.000Z,9.73,89.37,11.54,99.00
2025-09-13T05:55:43.000Z,9.68,88.96,11.56,99.00
2025-09-13T06:10:43.000Z,9.69,89.14,11.60,99.00
2025-09-13T06:25:43.000Z,9.71,89.39,11.65,99.00
2025-09-13T06:40:43.000Z,9.67,89.08,11.65,99.00
2025-09-13T06:55:43.000Z,9.68,88.94,11.53,99.00
2025-09-13T07:10:43.000Z,9.63,88.48,11.52,99.00
2025-09-13T07:25:43.000Z,9.69,89.06,11.55,99.00
2025-09-13T07:40:43.000Z,9.67,88.94,11.58,99.00
2025-09-13T07:55:43.000Z,9.66,88.72,11.53,99.00
2025-09-13T08:10:43.000Z,9.65,88.53,11.49,99.00
2025-09-13T08:25:43.000Z,9.59,88.01,11.50,99.00
2025-09-13T08:40:43.000Z,9.62,88.29,11.50,99.00
2025-09-13T08:55:43.000Z,9.67,89.09,11.64,99.00
2025-09-13T09:10:43.000Z,9.67,89.17,11.72,99.00
2025-09-13T09:25:43.000Z,9.74,90.15,11.84,99.00
2025-09-13T09:40:43.000Z,9.81,90.98,11.97,99.00
2025-09-13T09:55:43.000Z,9.80,90.96,11.97,99.00
2025-09-13T10:10:43.000Z,9.64,88.81,11.67,99.00
2025-09-13T10:25:43.000Z,9.69,89.22,11.65,99.00
2025-09-13T10:40:43.000Z,9.73,89.77,11.73,99.00
2025-09-13T10:55:43.000Z,9.77,90.46,11.87,99.00
2025-09-13T11:10:43.000Z,9.75,90.06,11.77,99.00
2025-09-13T11:25:43.000Z,9.73,89.81,11.73,99.00
2025-09-13T11:40:43.000Z,9.74,89.89,11.73,99.00
2025-09-13T11:55:43.000Z,9.77,90.19,11.77,99.00
2025-09-13T12:10:43.000Z,9.75,90.08,11.78,99.00
2025-09-13T12:25:43.000Z,9.76,90.15,11.79,99.00
2025-09-13T12:40:43.000Z,9.74,90.05,11.79,99.00
2025-09-13T12:55:43.000Z,9.71,89.53,11.71,99.00
2025-09-13T13:10:43.000Z,9.71,89.51,11.70,99.00
2025-09-13T13:25:43.000Z,9.72,89.69,11.74,99.00
2025-09-13T13:40:43.000Z,9.73,89.86,11.79,99.00
2025-09-13T13:55:43.000Z,9.76,90.22,11.81,99.00
2025-09-13T14:10:43.000Z,9.75,90.11,11.81,99.00
2025-09-13T14:25:43.000Z,9.76,90.28,11.83,99.00
2025-09-13T14:40:43.000Z,9.74,90.15,11.85,99.00
2025-09-13T14:55:43.000Z,9.75,90.19,11.84,99.00
2025-09-13T15:10:43.000Z,9.75,90.20,11.84,99.00
2025-09-13T15:25:43.000Z,9.76,90.23,11.83,99.00
2025-09-13T15:40:43.000Z,9.71,89.81,11.81,99.00
2025-09-13T15:55:43.000Z,9.69,89.33,11.71,99.00
2025-09-13T16:10:43.000Z,9.65,88.88,11.65,99.00
2025-09-13T16:25:43.000Z,9.63,88.60,11.62,99.00
2025-09-13T16:40:43.000Z,9.61,88.33,11.57,99.00
2025-09-13T16:55:43.000Z,9.61,88.33,11.55,99.00
2025-09-13T17:10:43.000Z,9.61,88.33,11.56,99.00
2025-09-13T17:25:43.000Z,9.63,88.48,11.56,99.00
2025-09-13T17:40:43.000Z,9.63,88.56,11.58,99.00
2025-09-13T17:55:43.000Z,9.62,88.47,11.57,99.00
2025-09-13T18:10:43.000Z,9.47,86.98,11.53,99.00
2025-09-13T18:25:43.000Z,9.45,86.80,11.54,99.00
2025-09-13T18:40:43.000Z,9.55,87.72,11.53,99.00
2025-09-13T18:55:43.000Z,9.56,87.82,11.53,99.00
2025-09-13T19:10:43.000Z,9.55,87.65,11.48,99.00
2025-09-13T19:25:43.000Z,9.60,88.08,11.49,99.00
2025-09-13T19:40:43.000Z,9.58,87.93,11.49,99.00
2025-09-13T19:55:43.000Z,9.51,87.31,11.50,99.00
2025-09-13T20:10:43.000Z,9.58,87.91,11.49,99.00
2025-09-13T20:25:43.000Z,9.60,88.11,11.51,99.00
2025-09-13T20:40:43.000Z,9.59,88.09,11.54,99.00
2025-09-13T20:55:43.000Z,9.58,88.06,11.58,99.00
2025-09-13T21:10:43.000Z,9.60,88.35,11.61,99.00
2025-09-13T21:25:43.000Z,9.64,88.76,11.65,99.00
2025-09-13T21:40:43.000Z,9.46,87.15,11.66,99.00
2025-09-13T21:55:43.000Z,9.64,88.85,11.69,99.00
2025-09-13T22:10:43.000Z,9.68,89.41,11.79,99.00
2025-09-13T22:25:43.000Z,9.68,89.58,11.86,99.00
2025-09-13T22:40:43.000Z,9.75,90.34,11.92,99.00
2025-09-13T22:55:43.000Z,9.71,89.70,11.80,99.00
2025-09-13T23:10:43.000Z,9.70,89.48,11.73,99.00
2025-09-13T23:25:43.000Z,9.68,89.28,11.70,99.00
2025-09-13T23:40:43.000Z,9.69,89.40,11.71,99.00
2025-09-13T23:55:43.000Z,9.72,89.76,11.75,99.00
2025-09-14T00:10:43.000Z,9.68,89.48,11.80,99.00
2025-09-14T00:25:43.000Z,9.70,89.67,11.80,99.00
2025-09-14T00:40:43.000Z,9.64,89.12,11.81,99.00
2025-09-14T00:55:43.000Z,9.55,88.02,11.68,99.00
2025-09-14T01:10:43.000Z,9.67,89.22,11.72,99.00
2025-09-14T01:25:43.000Z,9.67,89.21,11.74,99.00
2025-09-14T01:40:43.000Z,9.70,89.47,11.72,99.00
2025-09-14T01:55:43.000Z,9.68,89.30,11.71,99.00
2025-09-14T02:10:43.000Z,9.71,89.60,11.74,99.00
2025-09-14T02:25:43.000Z,9.72,89.82,11.78,99.00
2025-09-14T02:40:43.000Z,9.74,90.06,11.84,99.00
2025-09-14T02:55:43.000Z,9.75,90.18,11.85,99.00
2025-09-14T03:10:43.000Z,9.72,89.92,11.83,99.00
2025-09-14T03:25:43.000Z,9.73,90.03,11.83,99.00
2025-09-14T03:40:43.000Z,9.76,90.37,11.90,99.00
2025-09-14T03:55:43.000Z,9.68,89.49,11.83,99.00
2025-09-14T04:10:43.000Z,9.60,88.53,11.69,99.00
2025-09-14T04:25:43.000Z,9.67,89.22,11.74,99.00
2025-09-14T04:40:43.000Z,9.61,88.68,11.73,99.00
2025-09-14T04:55:43.000Z,9.57,87.75,11.47,99.00
2025-09-14T05:10:43.000Z,9.43,86.47,11.44,99.00
2025-09-14T05:25:43.000Z,9.53,87.35,11.45,99.00
2025-09-14T05:40:43.000Z,9.56,87.69,11.45,99.00
2025-09-14T05:55:43.000Z,9.56,87.64,11.46,99.00
2025-09-14T06:10:43.000Z,9.54,87.50,11.45,99.00
2025-09-14T06:25:43.000Z,9.59,87.94,11.48,99.00
2025-09-14T06:40:43.000Z,9.60,88.19,11.55,99.00
2025-09-14T06:55:43.000Z,9.56,88.04,11.66,99.00
2025-09-14T07:10:43.000Z,9.46,87.21,11.69,99.00
2025-09-14T07:25:43.000Z,9.66,89.21,11.74,99.00
2025-09-14T07:40:43.000Z,9.68,89.50,11.80,99.00
2025-09-14T07:55:43.000Z,9.59,88.44,11.71,99.00
2025-09-14T08:10:43.000Z,9.55,87.57,11.46,99.00
2025-09-14T08:25:43.000Z,9.55,87.61,11.46,99.00
2025-09-14T08:40:43.000Z,9.42,86.52,11.51,99.00
2025-09-14T08:55:43.000Z,9.54,87.51,11.48,99.00
2025-09-14T09:10:43.000Z,9.53,87.35,11.45,99.00
2025-09-14T09:25:43.000Z,9.58,87.92,11.49,99.00
2025-09-14T09:40:43.000Z,9.61,88.38,11.60,99.00
2025-09-14T09:55:43.000Z,9.62,88.48,11.58,99.00
2025-09-14T10:10:43.000Z,9.66,88.92,11.64,99.00
2025-09-14T10:25:43.000Z,9.63,88.60,11.61,99.00
2025-09-14T10:40:43.000Z,9.63,88.67,11.62,99.00
2025-09-14T10:55:43.000Z,9.65,88.87,11.66,99.00
2025-09-14T11:10:43.000Z,9.65,88.98,11.67,99.00
2025-09-14T11:25:43.000Z,9.64,88.85,11.67,99.00
2025-09-14T11:40:43.000Z,9.65,89.02,11.72,99.00
2025-09-14T11:55:43.000Z,9.67,89.32,11.76,99.00
2025-09-14T12:10:43.000Z,9.66,89.08,11.72,99.00
2025-09-14T12:25:43.000Z,9.67,89.14,11.71,99.00
2025-09-14T12:40:43.000Z,9.68,89.32,11.74,99.00
2025-09-14T12:55:43.000Z,9.67,89.25,11.75,99.00
2025-09-14T13:10:43.000Z,9.68,89.40,11.78,99.00
2025-09-14T13:25:43.000Z,9.69,89.49,11.76,99.00
2025-09-14T13:40:43.000Z,9.65,89.12,11.77,99.00
2025-09-14T13:55:43.000Z,9.58,88.30,11.67,99.00
2025-09-14T14:10:43.000Z,9.55,87.86,11.59,99.00
2025-09-14T14:25:43.000Z,9.62,88.62,11.65,99.00
2025-09-14T14:40:43.000Z,9.63,88.79,11.68,99.00
2025-09-14T14:55:43.000Z,9.64,88.84,11.66,99.00
2025-09-14T15:10:43.000Z,9.41,86.62,11.65,99.00
2025-09-14T15:25:43.000Z,9.50,87.56,11.67,99.00
2025-09-14T15:40:43.000Z,9.46,87.14,11.65,99.00
2025-09-14T15:55:43.000Z,9.39,86.45,11.63,99.00
2025-09-14T16:10:43.000Z,9.55,87.94,11.63,99.00
2025-09-14T16:25:43.000Z,9.51,87.53,11.63,99.00
2025-09-14T16:40:43.000Z,9.62,88.61,11.64,99.00
2025-09-14T16:55:43.000Z,9.54,88.01,11.73,99.00
2025-09-14T17:10:43.000Z,9.53,87.94,11.74,99.00
2025-09-14T17:25:43.000Z,9.59,88.53,11.76,99.00
2025-09-14T17:40:43.000Z,9.56,88.18,11.73,99.00
2025-09-14T17:55:43.000Z,9.23,85.14,11.72,99.00
2025-09-14T18:10:43.000Z,9.60,88.57,11.74,99.00
2025-09-14T18:25:43.000Z,9.58,88.46,11.74,99.00
2025-09-14T18:40:43.000Z,9.61,88.81,11.78,99.00
2025-09-14T18:55:43.000Z,9.64,89.11,11.80,99.00
2025-09-14T19:10:43.000Z,9.36,86.57,11.82,99.00
2025-09-14T19:25:43.000Z,9.57,88.10,11.65,99.00
2025-09-14T19:40:43.000Z,9.56,87.94,11.60,99.00
2025-09-14T19:55:43.000Z,9.57,88.05,11.62,99.00
2025-09-14T20:10:43.000Z,9.52,87.44,11.51,99.00
2025-09-14T20:25:43.000Z,9.52,87.27,11.45,99.00
2025-09-14T20:40:43.000Z,9.51,87.18,11.45,99.00
2025-09-14T20:55:43.000Z,9.52,87.22,11.43,99.00
2025-09-14T21:10:43.000Z,9.52,87.21,11.41,99.00
2025-09-14T21:25:43.000Z,9.51,87.14,11.42,99.00
2025-09-14T21:40:43.000Z,9.47,86.69,11.39,99.00
2025-09-14T21:55:43.000Z,9.41,86.16,11.41,99.00
2025-09-14T22:10:43.000Z,9.47,86.73,11.41,99.00
2025-09-14T22:25:43.000Z,9.43,86.37,11.41,99.00
2025-09-14T22:40:43.000Z,9.50,87.06,11.43,99.00
2025-09-14T22:55:43.000Z,9.51,87.19,11.45,99.00
2025-09-14T23:10:43.000Z,9.54,87.53,11.47,99.00
2025-09-14T23:25:43.000Z,9.55,87.68,11.50,99.00
2025-09-14T23:40:43.000Z,9.59,88.09,11.55,99.00
2025-09-14T23:55:43.000Z,9.60,88.29,11.58,99.00
2025-09-15T00:10:43.000Z,9.59,88.16,11.57,99.00
2025-09-15T00:25:43.000Z,9.57,87.92,11.55,99.00
2025-09-15T00:40:43.000Z,9.57,87.96,11.57,99.00
2025-09-15T00:55:43.000Z,9.58,88.04,11.56,99.00
2025-09-15T01:10:43.000Z,9.57,88.04,11.58,99.00
2025-09-15T01:25:43.000Z,9.60,88.37,11.61,99.00
2025-09-15T01:40:43.000Z,9.56,87.95,11.60,99.00
2025-09-15T01:55:43.000Z,9.53,87.44,11.49,99.00
2025-09-15T02:10:43.000Z,9.60,88.30,11.60,99.00
2025-09-15T02:25:43.000Z,9.59,88.29,11.62,99.00
2025-09-15T02:40:43.000Z,9.60,88.32,11.61,99.00
2025-09-15T02:55:43.000Z,9.59,88.21,11.59,99.00
2025-09-15T03:10:43.000Z,9.60,88.33,11.61,99.00
2025-09-15T03:25:43.000Z,9.60,88.38,11.63,99.00
2025-09-15T03:40:43.000Z,9.59,88.16,11.58,99.00
2025-09-15T03:55:43.000Z,9.57,88.00,11.59,99.00
2025-09-15T04:10:43.000Z,9.56,87.99,11.60,99.00
2025-09-15T04:25:43.000Z,9.56,87.96,11.61,99.00
2025-09-15T04:40:43.000Z,9.53,87.57,11.55,99.00
2025-09-15T04:55:43.000Z,9.51,87.36,11.55,99.00
2025-09-15T05:10:43.000Z,9.53,87.55,11.54,99.00
2025-09-15T05:25:43.000Z,9.57,88.02,11.58,99.00
2025-09-15T05:40:43.000Z,9.51,87.49,11.58,99.00
2025-09-15T05:55:43.000Z,9.53,87.68,11.59,99.00
2025-09-15T06:10:43.000Z,9.49,87.23,11.56,99.00
2025-09-15T06:25:43.000Z,9.50,87.29,11.55,99.00
2025-09-15T06:40:43.000Z,9.49,87.27,11.57,99.00
2025-09-15T06:55:43.000Z,9.49,87.22,11.57,99.00
2025-09-15T07:10:43.000Z,9.48,87.06,11.50,99.00
2025-09-15T07:25:43.000Z,9.43,86.57,11.49,99.00
2025-09-15T07:40:43.000Z,9.52,87.56,11.60,99.00
2025-09-15T07:55:43.000Z,9.52,87.61,11.59,99.00
2025-09-15T08:10:43.000Z,9.54,87.89,11.67,99.00
2025-09-15T08:25:43.000Z,9.56,88.18,11.72,99.00
2025-09-15T08:40:43.000Z,9.56,88.28,11.74,99.00
2025-09-15T08:55:43.000Z,9.57,88.35,11.77,99.00
2025-09-15T09:10:43.000Z,9.48,87.16,11.55,99.00
2025-09-15T09:25:43.000Z,9.47,87.00,11.53,99.00
2025-09-15T09:40:43.000Z,9.42,86.36,11.47,99.00
2025-09-15T09:55:43.000Z,9.51,87.37,11.55,99.00
2025-09-15T10:10:43.000Z,9.53,87.87,11.71,99.00
2025-09-15T10:25:43.000Z,9.53,87.83,11.69,99.00
2025-09-15T10:40:43.000Z,9.49,87.58,11.74,99.00
2025-09-15T10:55:43.000Z,9.62,89.02,11.84,99.00
2025-09-15T11:10:43.000Z,9.64,89.34,11.92,99.00
2025-09-15T11:25:43.000Z,9.58,88.76,11.92,99.00
2025-09-15T11:40:43.000Z,9.65,89.46,11.96,99.00
2025-09-15T11:55:43.000Z,9.65,89.62,12.01,99.00
2025-09-15T12:10:43.000Z,9.66,89.47,11.87,99.00
2025-09-15T12:25:43.000Z,9.67,89.53,11.89,99.00
2025-09-15T12:40:43.000Z,9.66,89.41,11.86,99.00
2025-09-15T12:55:43.000Z,9.59,88.58,11.78,99.00
2025-09-15T13:10:43.000Z,9.59,88.64,11.79,99.00
2025-09-15T13:25:43.000Z,9.60,88.59,11.74,99.00
2025-09-15T13:40:43.000Z,9.56,88.25,11.73,99.00
2025-09-15T13:55:43.000Z,9.60,88.60,11.72,99.00
