tow,date,avg_temp,latitude,longitude,Doppio_spatial_index,Doppio_temporal_index,forecast_temp,diff_temp
50272,2025-12-18,7.66124994375,43.9069,-68.122,22447,69131,7.473094688499839,0.18815525525016064
50352,2025-12-18,8.973127000000002,41.1823885,-71.3227,19487,69131,16.994040659853827,-8.020913659853825
50354,2025-12-15,7.26342915,43.1787,-70.2874,23872,69131,5.915499254709706,1.347929895290294
50354,2025-12-16,7.199521520833333,43.1787,-70.2874,23872,69131,5.915499254709706,1.2840222661236265
50354,2025-12-17,7.2733805416666675,43.1787,-70.2874,23872,69131,5.915499254709706,1.3578812869569612
50354,2025-12-18,7.234728878947369,43.178700000000006,-70.28739999999999,23872,69131,5.915499254709706,1.3192296242376624
50359,2025-12-15,7.776430499999999,43.9118,-68.2082,22688,69131,7.372773380787834,0.4036571192121654
50359,2025-12-16,7.807548608333334,43.9118,-68.2082,22688,69131,7.372773380787834,0.4347752275454999
50359,2025-12-17,7.775062520833333,43.9118,-68.2082,22688,69131,7.372773380787834,0.4022891400454993
50359,2025-12-18,7.718783295,43.91179999999999,-68.2082,22688,69131,7.372773380787834,0.346009914212166
50361,2025-12-15,7.936350679166666,43.7354,-68.50675,22684,69131,7.653885903385383,0.2824647757812828
50361,2025-12-16,7.907416658333333,43.7354,-68.50675,22684,69131,7.653885903385383,0.25353075494794997
50361,2025-12-17,7.904060379166666,43.7354,-68.50675,22684,69131,7.653885903385383,0.25017447578128316
50361,2025-12-18,7.836990671428572,43.73540000000001,-68.50675,22684,69131,7.653885903385383,0.1831047680431892
50362,2025-12-15,7.864812416666666,43.857949999999995,-68.30145,22687,69131,7.576082328632165,0.2887300880345016
50362,2025-12-16,7.859601992857142,43.85795,-68.30145000000002,22687,69131,7.576082328632165,0.2835196642249773
50364,2025-12-15,7.4118715625,43.3024,-70.2011,24116,69131,6.442936574978332,0.968934987521668
50364,2025-12-16,7.486013925000001,43.3024,-70.2011,24116,69131,6.442936574978332,1.0430773500216688
50364,2025-12-17,7.443618083333334,43.3024,-70.2011,24116,69131,6.442936574978332,1.0006815083550018
50364,2025-12-18,7.4074623285714285,43.3024,-70.2011,24116,69131,6.442936574978332,0.9645257535930964
50366,2025-12-18,9.0255145,41.1738855,-71.2073,19246,69131,16.78103124956367,-7.755516749563672
50368,2025-12-15,8.067006933333333,42.6053,-70.3873,22171,69131,8.28744611375039,-0.22043918041705624
50368,2025-12-16,8.020694445833334,42.6053,-70.3873,22171,69131,8.28744611375039,-0.26675166791705607
50368,2025-12-17,7.968777758333332,42.6053,-70.3873,22171,69131,8.28744611375039,-0.3186683554170573
50368,2025-12-18,7.8991460899999995,42.605299999999986,-70.38730000000001,22171,69131,8.28744611375039,-0.3883000237503902
50369,2025-12-15,6.166312529166667,43.5746,-70.10775,24845,69131,11.946845943460268,-5.7805334142936005
50369,2025-12-16,6.910895895833334,43.5746,-70.10775,24845,69131,11.946845943460268,-5.035950047626934
50369,2025-12-17,6.992437570833334,43.5746,-70.10775,24845,69131,11.946845943460268,-4.954408372626934
50369,2025-12-18,6.892163371428571,43.5746,-70.10775,24845,69131,11.946845943460268,-5.054682572031697
50370,2025-12-18,8.380111666666666,41.30742,-71.5394,20212,69131,18.210255658970112,-9.830143992303446
50372,2025-12-16,7.869979275,42.30665,-70.47945,21442,69131,8.177009552404552,-0.3070302774045519
50374,2025-12-16,7.8549165,42.3081,-70.47655,21442,69131,8.177009552404552,-0.32209305240455244
50378,2025-12-15,5.9011000041666675,42.0279,-70.219,20231,69131,9.118006970461765,-3.216906966295098
50378,2025-12-16,5.749536920833333,42.0279,-70.219,20231,69131,9.118006970461765,-3.3684700496284323
50378,2025-12-17,5.670643095833334,42.0279,-70.219,20231,69131,9.118006970461765,-3.447363874628431
50378,2025-12-18,4.915778006666667,42.02790000000001,-70.21900000000002,20231,69131,9.118006970461765,-4.202228963795099
50379,2025-12-15,8.241048625,43.7989,-68.6703,23167,69131,8.930675079172305,-0.6896264541723056
50379,2025-12-16,8.172513916666666,43.7989,-68.6703,23167,69131,8.930675079172305,-0.7581611625056386
50379,2025-12-17,8.1310799375,43.7989,-68.6703,23167,69131,8.930675079172305,-0.7995951416723059
50379,2025-12-18,8.03492625,43.7989,-68.6703,23167,69131,8.930675079172305,-0.8957488291723052
50380,2025-12-15,8.240937500000001,43.9128,-68.59,23411,69131,9.755093795801535,-1.5141562958015342
50380,2025-12-16,8.162572916666667,43.9128,-68.59,23411,69131,9.755093795801535,-1.5925208791348684
50380,2025-12-17,8.097989583333334,43.9128,-68.59,23411,69131,9.755093795801535,-1.6571042124682016
50380,2025-12-18,8.034609631578945,43.91279999999999,-68.58999999999999,23411,69131,9.755093795801535,-1.72048416422259
50381,2025-12-16,9.3410715,39.56026,-72.326,16315,69131,8.567971048262422,0.7731004517375784
50382,2025-12-16,9.552744749999999,39.57819275,-72.3232,16316,69131,10.420885109079217,-0.8681403590792183
50383,2025-12-16,9.5527097,39.5701236,-72.3244,16316,69131,10.420885109079217,-0.8681754090792175
50384,2025-12-16,9.256812666666667,39.593889,-72.3165,16316,69131,10.420885109079217,-1.1640724424125501
50385,2025-12-16,9.513007,39.5584295,-72.3619,16315,69131,8.567971048262422,0.9450359517375784
50385,2025-12-17,9.290184,39.589565,-72.3619,16557,69131,6.931391284998181,2.358792715001819
50386,2025-12-17,9.538870750000001,39.57532825,-72.3639,16557,69131,6.931391284998181,2.60747946500182
50388,2025-12-17,9.543192125000001,39.58009425,-72.362,16557,69131,6.931391284998181,2.61180084000182
50389,2025-12-17,9.638050999999999,39.55575533333334,-72.3197,16315,69131,8.567971048262422,1.0700799517375774
50390,2025-12-17,9.657486500000001,39.58493075,-72.3227,16316,69131,10.420885109079217,-0.763398609079216
50392,2025-12-17,9.613328874999999,39.572345,-72.3574,16315,69131,8.567971048262422,1.0453578267375772
50392,2025-12-18,9.374805,39.610363,-72.3574,16558,69131,10.360908715795679,-0.9861037157956787
50393,2025-12-18,9.733262,39.58193,-72.3645,16557,69131,6.931391284998181,2.8018707150018187
50394,2025-12-18,9.7578996,39.590089,-72.3574,16557,69131,6.931391284998181,2.826508315001819
50395,2025-12-18,9.70858925,39.575825249999994,-72.3602,16557,69131,6.931391284998181,2.777197965001818
50396,2025-12-18,9.919059666666667,39.587614,-72.3589,16557,69131,6.931391284998181,2.9876683816684864
50397,2025-12-18,9.509835833333334,39.567611666666664,-72.3467,16315,69131,8.567971048262422,0.9418647850709121
