tow,date,avg_temp,latitude,longitude,NECOFS_spatial_index,NECOFS_temporal_index,forecast_temp,diff_temp
50248,2025-12-15,7.472583387499999,42.9417,-70.4323,58937,0,8.4131775,-0.9405941027343756
50248,2025-12-16,7.493617507142857,42.94169999999998,-70.43229999999997,58937,24,8.400384,-0.9067664421369281
50249,2025-12-15,8.125784583333333,42.6077,-70.3753,60306,0,8.222976,-0.097191147562663
50249,2025-12-16,8.121544533333335,42.60770000000001,-70.37530000000001,60306,24,8.25437,-0.1328252023844385
50250,2025-12-15,7.8217917041666665,43.95680000000001,-68.1764,45758,0,8.280311,-0.4585189266316734
50250,2025-12-16,7.824922219999999,43.95680000000001,-68.17640000000003,45758,24,8.30999,-0.48506770919922015
50251,2025-12-15,7.8217917041666665,43.95680000000001,-68.1764,45758,0,8.280311,-0.4585189266316734
50251,2025-12-16,7.824922219999999,43.95680000000001,-68.17640000000003,45758,24,8.30999,-0.48506770919922015
50252,2025-12-15,8.129694458333333,42.6216,-70.4021,60305,0,8.332241,-0.20254660001627656
50252,2025-12-16,8.032175972222223,42.621599999999994,-70.4021,60305,24,8.349305,-0.31712918067084317
50256,2025-12-15,7.734173608333333,43.6001,-69.7796,60247,0,8.25328,-0.5191060776407879
50256,2025-12-16,7.6887803272727275,43.6001,-69.77960000000002,60247,24,8.18444,-0.4956593318459248
50257,2025-12-16,7.5535,41.425319,-71.4159,70397,24,8.713016,-1.1595155563354496
50258,2025-12-16,8.021464250000001,41.3105425,-71.4031,52918,24,9.090471,-1.0690070177001942
50260,2025-12-16,8.171427,41.28824666666666,-71.4102,51949,24,9.166202,-0.9947745914916997
50264,2025-12-15,8.085812416666668,44.0456,-68.2254,48044,0,8.243813,-0.1580001443684882
50264,2025-12-16,7.970367570588235,44.0456,-68.2254,48044,24,8.255046,-0.2846783202198706
50265,2025-12-15,7.8217917041666665,43.962799999999994,-68.1723,45758,0,8.280311,-0.4585189266316734
50265,2025-12-16,7.824922219999999,43.96280000000001,-68.17229999999998,45758,24,8.30999,-0.48506770919922015
50266,2025-12-15,6.254321525000001,42.0452,-70.24,79172,0,7.1060667,-0.8517451787963859
50266,2025-12-16,5.831213360000001,42.04520000000001,-70.24,79172,24,7.3547378,-1.5235243986364733
50267,2025-12-15,10.03721875,40.204,-68.4602,17591,0,9.764029,0.27319020080566325
50267,2025-12-16,10.547520833333332,40.204,-68.4602,17591,24,8.26877,2.278750615437824
50267,2025-12-17,10.614011904761904,40.203999999999986,-68.4602,17591,48,8.733027,1.8809844465709862
50269,2025-12-15,7.6684861374999995,42.8664,-70.4983,61682,0,8.486626,-0.8181395338867192
50269,2025-12-16,7.554201412499999,42.8664,-70.4983,61682,24,8.49149,-0.9372889515747076
50269,2025-12-17,7.596069449999999,42.8664,-70.4983,61682,48,8.465007,-0.8689373783081065
50269,2025-12-18,7.642833253846153,42.8664,-70.49829999999999,61682,72,8.40957,-0.7667364864492567
50270,2025-12-15,6.166312529166667,43.57435,-70.1079,67577,0,8.193866,-2.0275532468953443
50270,2025-12-16,6.910895895833334,43.57435,-70.1079,67577,24,8.155932,-1.245036530619303
50270,2025-12-17,6.992437570833334,43.57435,-70.1079,67577,48,7.927619,-0.9351814095743807
50270,2025-12-18,6.892163371428571,43.574349999999995,-70.10789999999999,67577,72,8.013642,-1.1214789396676208
50271,2025-12-15,7.964750008333334,42.4558,-70.6174,77458,0,8.7445345,-0.7797844841593422
50271,2025-12-16,7.716250012500001,42.4558,-70.6174,77458,24,8.688598,-0.972347666638183
50271,2025-12-17,7.672326304166667,42.4558,-70.6174,77458,48,8.336765,-0.6644389851399737
50271,2025-12-18,7.76908334375,42.4558,-70.6174,77458,72,8.401662,-0.6325785291137693
50272,2025-12-15,7.781652729166667,43.9069,-68.122,44986,0,8.269118,-0.48746557985432926
50272,2025-12-16,7.746201387500001,43.9069,-68.122,44986,24,8.330138,-0.5839368189819325
50272,2025-12-17,7.697423595833333,43.9069,-68.122,44986,48,8.369116,-0.6716922336344409
50272,2025-12-18,7.66124994375,43.9069,-68.122,44986,72,8.40446,-0.7432100095581058
50352,2025-12-18,8.973127000000002,41.1823885,-71.3227,45528,72,11.496647,-2.523519881103514
50354,2025-12-15,7.26342915,43.1787,-70.2874,56428,0,8.317019,-1.0535903125854489
50354,2025-12-16,7.199521520833333,43.1787,-70.2874,56428,24,8.324802,-1.1252808778483079
50354,2025-12-17,7.2733805416666675,43.1787,-70.2874,56428,48,8.347123,-1.0737426043904614
50354,2025-12-18,7.234728878947369,43.178700000000006,-70.28739999999999,56428,72,8.463622,-1.2288932142533149
50359,2025-12-15,7.776430499999999,43.9118,-68.2082,45759,0,8.2237835,-0.44735299304199305
50359,2025-12-16,7.807548608333334,43.9118,-68.2082,45759,24,8.271763,-0.464214239567057
50359,2025-12-17,7.775062520833333,43.9118,-68.2082,45759,48,8.329323,-0.5542602941080732
50359,2025-12-18,7.718783295,43.91179999999999,-68.2082,45759,72,8.367622,-0.6488390804882815
50361,2025-12-15,7.936350679166666,43.7354,-68.50675,46448,0,8.392,-0.4556495191975918
50361,2025-12-16,7.907416658333333,43.7354,-68.50675,46448,24,8.420097,-0.5126806927408856
50361,2025-12-17,7.904060379166666,43.7354,-68.50675,46448,48,8.421469,-0.5174083555745446
50361,2025-12-18,7.836990671428572,43.73540000000001,-68.50675,46448,72,8.445703,-0.6087118813668377
50362,2025-12-15,7.864812416666666,43.857949999999995,-68.30145,45761,0,8.293904,-0.42909188783772834
50362,2025-12-16,7.859601992857142,43.85795,-68.30145000000002,45761,24,8.3380375,-0.47843549798758467
50364,2025-12-15,7.4118715625,43.3024,-70.2011,57636,0,8.321564,-0.909692158203125
50364,2025-12-16,7.486013925000001,43.3024,-70.2011,57636,24,8.336629,-0.8506149888793937
50364,2025-12-17,7.443618083333334,43.3024,-70.2011,57636,48,8.386233,-0.9426152464396154
50364,2025-12-18,7.4074623285714285,43.3024,-70.2011,57636,72,8.479768,-1.072305470806013
50366,2025-12-18,9.0255145,41.1738855,-71.2073,47780,72,9.7462225,-0.720707996032715
50368,2025-12-15,8.067006933333333,42.6053,-70.3873,60306,0,8.222976,-0.1559687975626627
50368,2025-12-16,8.020694445833334,42.6053,-70.3873,60306,24,8.25437,-0.23367528988443986
50368,2025-12-17,7.968777758333332,42.6053,-70.3873,60306,48,8.217431,-0.2486533100870778
50368,2025-12-18,7.8991460899999995,42.605299999999986,-70.38730000000001,60306,72,8.120193,-0.22104643777099664
50369,2025-12-15,6.166312529166667,43.5746,-70.10775,67577,0,8.193866,-2.0275532468953443
50369,2025-12-16,6.910895895833334,43.5746,-70.10775,67577,24,8.155932,-1.245036530619303
50369,2025-12-17,6.992437570833334,43.5746,-70.10775,67577,48,7.927619,-0.9351814095743807
50369,2025-12-18,6.892163371428571,43.5746,-70.10775,67577,72,8.013642,-1.1214789396676208
50370,2025-12-18,8.380111666666666,41.30742,-71.5394,55041,72,8.724039,-0.3439274110921229
50372,2025-12-16,7.869979275,42.30665,-70.47945,75784,24,8.586367,-0.7163873784423824
50374,2025-12-16,7.8549165,42.3081,-70.47655,75784,24,8.586367,-0.731450153442383
50378,2025-12-15,5.9011000041666675,42.0279,-70.219,80875,0,7.124251,-1.2231508846577954
50378,2025-12-16,5.749536920833333,42.0279,-70.219,80875,24,7.3192377,-1.569700788212077
50378,2025-12-17,5.670643095833334,42.0279,-70.219,80875,48,6.8357973,-1.165154214042154
50378,2025-12-18,4.915778006666667,42.02790000000001,-70.21900000000002,80875,72,6.624651,-1.7088729485335286
50379,2025-12-15,8.241048625,43.7989,-68.6703,48751,0,8.359794,-0.11874503802490288
50379,2025-12-16,8.172513916666666,43.7989,-68.6703,48751,24,8.42178,-0.24926571590169289
50379,2025-12-17,8.1310799375,43.7989,-68.6703,48751,48,8.457989,-0.32690880151367274
50379,2025-12-18,8.03492625,43.7989,-68.6703,48751,72,8.506685,-0.471759006958008
50380,2025-12-15,8.240937500000001,43.9128,-68.59,49659,0,8.346908,-0.10597011566161996
50380,2025-12-16,8.162572916666667,43.9128,-68.59,49659,24,8.391544,-0.22897142537434867
50380,2025-12-17,8.097989583333334,43.9128,-68.59,49659,48,8.415023,-0.31703326670328735
50380,2025-12-18,8.034609631578945,43.91279999999999,-68.58999999999999,49659,72,8.446196,-0.41158597083804693
