tow,date,avg_temp,latitude,longitude,NECOFS_spatial_index,NECOFS_temporal_index,forecast_temp,diff_temp
50128,2025-12-08,10.5026,40.1652,-73.3831,29878,24,13.032378,-2.5297781967163093
50130,2025-12-08,7.862176616666666,42.2887,-70.0843,54199,24,7.7245364,0.13764019775187109
50130,2025-12-09,8.033178621428572,42.2887,-70.0843,54199,48,7.881945,0.15123348821934357
50132,2025-12-08,7.8303840041666675,42.2853,-70.0957,54199,24,7.7245364,0.10584758525187254
50132,2025-12-09,8.080067493333335,42.2853,-70.0957,54199,48,7.881945,0.19812236012410622
50133,2025-12-08,7.31941665,43.5745,-70.1074,67577,24,8.102803,-0.7833865802856446
50133,2025-12-09,6.9608611611111115,43.57449999999999,-70.10740000000001,67577,48,8.008162,-1.0473003836886932
50135,2025-12-08,8.344725125000002,43.9806,-68.2246,46511,24,8.078301,0.2664236952514667
50135,2025-12-09,8.341646166666665,43.9806,-68.2246,46511,48,8.116583,0.22506329618326681
50138,2025-12-08,8.350614541666667,44.5849,-67.1846,56599,24,8.663602,-0.3129873336385085
50138,2025-12-09,8.218883466666668,44.58489999999998,-67.18460000000002,56599,48,8.565144,-0.3462601185384102
50139,2025-12-09,9.266805333333332,41.301910666666664,-71.5264,55040,48,10.337331,-1.0705254848429373
50140,2025-12-09,8.937258499999999,41.315247,-71.5532,56185,48,10.4043455,-1.467087012390138
50142,2025-12-09,9.3602335,41.2734,-71.4427,50202,48,10.586303,-1.226069257263184
50171,2025-12-08,10.368965083333334,40.05544833333334,-70.44690000000001,27727,24,11.825768,-1.456803387430826
50172,2025-12-08,10.272675600000001,40.076314,-70.7015,30455,24,12.285464,-2.012788686804198
50173,2025-12-09,10.6655,40.91596,-70.7086,41087,48,13.315597,-2.6500965805053713
50187,2025-12-08,10.368965083333334,40.0554495,-70.44690000000001,27727,24,11.825768,-1.456803387430826
50188,2025-12-08,10.272675600000001,40.0763126,-70.7015,30455,24,12.285464,-2.012788686804198
50189,2025-12-09,0.6312515959999999,41.165375399999995,-70.6996,46234,48,11.182042,-10.550790525887207
50190,2025-12-08,7.764086879166666,40.4718,-68.1438,25799,24,9.894859,-2.1307724347981774
50190,2025-12-09,8.139225695833334,40.4718,-68.1438,25799,48,9.834663,-1.6954376952799475
50190,2025-12-10,8.520285953846155,40.471800000000016,-68.14380000000003,25799,72,10.143593,-1.623306880626501
50191,2025-12-08,6.791652833333333,40.4681,-68.1429,26454,24,9.67753,-2.885877455362956
50191,2025-12-09,7.021736058333334,40.4681,-68.1429,26454,48,9.309716,-2.287980166337076
50191,2025-12-10,7.746794375,40.4681,-68.1429,26454,72,9.430692,-1.6838973440551754
