tow,date,avg_temp,latitude,longitude,Doppio_spatial_index,Doppio_temporal_index,forecast_temp,diff_temp
45587,2025-09-22,19.895753499999998,40.822489000000004,-72.2773,19958,69131,20.31824702558323,-0.4224935255832314
45588,2025-09-22,19.878390500000002,40.805591,-72.2782,19958,69131,20.31824702558323,-0.4398565255832274
45589,2025-09-22,19.886677499999998,40.822535,-72.3132,20200,69131,20.59629990497974,-0.7096224049797435
45590,2025-09-22,19.889542,40.8145825,-72.3308,20200,69131,20.59629990497974,-0.7067579049797423
45591,2025-09-22,19.876875,40.8164125,-72.3382,20200,69131,20.59629990497974,-0.7194249049797428
45592,2025-09-22,19.873375,40.814285,-72.3384,20200,69131,20.59629990497974,-0.7229249049797417
45593,2025-09-22,19.853266,40.820587,-72.3413,20200,69131,20.59629990497974,-0.7430339049797396
45593,2025-09-23,19.8704,40.80687,-72.3413,20200,69131,20.59629990497974,-0.725899904979741
45594,2025-09-23,19.858882,40.81456,-72.3407,20200,69131,20.59629990497974,-0.7374179049797398
45595,2025-09-23,19.862375,40.8071585,-72.337,20200,69131,20.59629990497974,-0.7339249049797409
45596,2025-09-23,19.857667,40.8098765,-72.3351,20200,69131,20.59629990497974,-0.7386329049797418
45597,2025-09-23,19.867023000000003,40.81085,-72.336,20200,69131,20.59629990497974,-0.7292769049797378
45598,2025-09-23,19.8370835,40.813244,-72.3387,20200,69131,20.59629990497974,-0.7592164049797425
45600,2025-09-22,11.815156104166666,44.5847,-67.1855,23188,69131,11.40886280479708,0.4062932993695867
45600,2025-09-23,11.851318181818185,44.5847,-67.18550000000002,23188,69131,11.40886280479708,0.4424553770211048
45601,2025-09-22,11.40028820833333,44.2843,-67.8624,23421,69131,10.809207807889326,0.5910804004440049
45601,2025-09-23,11.348020666666665,44.28430000000001,-67.8624,23421,69131,10.809207807889326,0.5388128587773391
45602,2025-09-22,11.230593750000002,44.2834,-67.8436,23179,69131,10.17183811457376,1.0587556354262428
45602,2025-09-23,11.230892857142857,44.283400000000015,-67.84360000000001,23179,69131,10.17183811457376,1.0590547425690975
45604,2025-09-23,19.531927,41.386815999999996,-71.4185,20214,69131,19.214342364157975,0.31758463584202445
45605,2025-09-23,18.572716,41.317856,-71.4028,19971,69131,18.240163927391492,0.3325520726085074
45607,2025-09-23,19.216354,41.277073,-71.4949,19970,69131,17.731370653343802,1.4849833466561968
45608,2025-09-22,11.445243,44.4914,-67.2274,22945,69131,10.689867478718334,0.7553755212816657
45608,2025-09-23,11.502847291666669,44.4914,-67.2274,22945,69131,10.689867478718334,0.8129798129483348
45610,2025-09-22,9.599989583333333,43.4463,-70.2017,24601,69131,9.299105881512189,0.3008837018211441
45610,2025-09-23,9.724839392857143,43.446299999999994,-70.20169999999999,24601,69131,9.299105881512189,0.42573351134495496
45611,2025-09-22,9.108045124999999,43.4367,-70.2443,24601,69131,9.299105881512189,-0.19106075651219
45611,2025-09-23,9.170640235294117,43.4367,-70.2443,24601,69131,9.299105881512189,-0.12846564621807133
45612,2025-09-22,19.4407995,41.4316,-70.1339,18049,69131,17.78037998770917,1.6604195122908294
45613,2025-09-22,18.269197666666667,41.38580000000001,-70.3556,18288,69131,17.966173297640882,0.3030243690257848
45616,2025-09-22,19.819334,41.5097,-70.5499,19013,69131,20.135378520897053,-0.3160445208970515
45618,2025-09-22,19.592882,41.56505,-70.37325,19016,69131,20.39048874607502,-0.7976067460750222
45619,2025-09-22,18.263880999999998,41.5906,-70.3055,19016,69131,20.39048874607502,-2.126607746075024
45622,2025-09-22,10.9955061875,43.9784,-68.5362,23412,69131,10.102031242842767,0.8934749446572336
45622,2025-09-23,11.093098857142857,43.9784,-68.5362,23412,69131,10.102031242842767,0.9910676143000909
45623,2025-09-22,8.295553479166665,42.8706,-70.6415,23382,69131,6.981237069036705,1.31431641012996
45623,2025-09-23,8.544738892857143,42.8706,-70.64149999999998,23382,69131,6.981237069036705,1.5635018238204381
45633,2025-09-22,10.751499333333333,41.5055,-69.5739,17329,69131,10.61179809890348,0.13970123442985383
45633,2025-09-23,10.71189988235294,41.5055,-69.5739,17329,69131,10.61179809890348,0.10010178344946041
45634,2025-09-22,17.233794117647058,41.2342,-71.0889,19248,69131,17.288671027021522,-0.05487690937446388
45640,2025-09-22,9.0369721875,42.108,-70.1048,20233,69131,nan,
45640,2025-09-23,9.365958229166667,42.108,-70.1048,20233,69131,nan,
45640,2025-09-24,9.205269423076922,42.108,-70.10479999999998,20233,69131,nan,
45642,2025-09-22,10.209784604166666,41.8696,-70.3191,19745,69131,13.181063270403094,-2.9712786662364277
45642,2025-09-23,10.265476375,41.8696,-70.3191,19745,69131,13.181063270403094,-2.9155868954030932
45642,2025-09-24,10.248992714285711,41.8696,-70.31910000000002,19745,69131,13.181063270403094,-2.9320705561173828
45674,2025-09-22,14.7587355,41.7710645,-68.0334,15652,69131,13.230092286546014,1.5286432134539858
45675,2025-09-22,17.4110115,41.7111145,-68.0983,15651,69131,14.327378304954639,3.083633195045362
45676,2025-09-22,6.495562166666667,41.67369433333334,-68.4584,16131,69131,7.638043153365565,-1.1424809866988985
45677,2025-09-22,6.468063633333334,41.65075566666667,-68.5059,16130,69131,6.469377718758987,-0.0013140854256530332
45678,2025-09-22,6.548603866666666,41.684279,-68.5122,16130,69131,6.469377718758987,0.07922614790767923
45679,2025-09-22,6.3768206,41.664448,-68.5307,16130,69131,6.469377718758987,-0.09255711875898687
45679,2025-09-23,6.474478825,41.65937425,-68.5307,16130,69131,6.469377718758987,0.00510110624101312
45680,2025-09-23,6.426722100000001,41.6689926,-68.5326,16130,69131,6.469377718758987,-0.04265561875898616
45681,2025-09-23,6.679955566666667,41.67312033333333,-68.60289999999999,16371,69131,6.58341613039712,0.09653943626954664
45682,2025-09-22,12.854550729166666,41.9947,-70.1142,19990,69131,13.380345777614268,-0.5257950484476019
45682,2025-09-23,14.034787520833333,41.9947,-70.1142,19990,69131,13.380345777614268,0.6544417432190652
45682,2025-09-24,15.176910666666664,41.9947,-70.1142,19990,69131,13.380345777614268,1.7965648890523962
45684,2025-09-24,11.85173625,37.542030749999995,-74.2342,13857,69131,5.654029859147517,6.197706390852483
45685,2025-09-22,12.617977750000001,41.9882,-70.1134,19748,69131,16.510010709910976,-3.892032959910974
45685,2025-09-23,13.758910437499999,41.9882,-70.1134,19748,69131,16.510010709910976,-2.7511002724109765
45685,2025-09-24,14.33521578125,41.9882,-70.1134,19748,69131,16.510010709910976,-2.174794928660976
45686,2025-09-22,9.098097270833334,42.751,-70.6507,23138,69131,10.532769137996434,-1.4346718671631002
45686,2025-09-23,8.998763916666666,42.751,-70.6507,23138,69131,10.532769137996434,-1.5340052213297675
45686,2025-09-24,8.842048941176472,42.751,-70.6507,23138,69131,10.532769137996434,-1.6907201968199619
45687,2025-09-22,10.788910333333334,41.9458,-69.9391,19507,69131,nan,
45687,2025-09-23,10.632401312499999,41.9458,-69.9391,19507,69131,nan,
45687,2025-09-24,11.710054647058824,41.9458,-69.9391,19507,69131,nan,
45699,2025-09-22,10.629215229166666,44.04565,-68.2276,23173,69131,9.385935514855483,1.2432797143111838
45699,2025-09-23,10.394441,44.04565,-68.2276,23173,69131,9.385935514855483,1.0085054851445179
45699,2025-09-24,10.525856045454544,44.04565000000001,-68.22759999999998,23173,69131,9.385935514855483,1.1399205305990616
45702,2025-09-24,11.85173625,37.54203,-74.2342,13857,69131,5.654029859147517,6.197706390852483
45703,2025-09-22,10.751499333333333,41.50545,-69.5739,17329,69131,10.61179809890348,0.13970123442985383
45703,2025-09-23,10.71189988235294,41.50545,-69.5739,17329,69131,10.61179809890348,0.10010178344946041
45704,2025-09-22,9.695003395833332,43.8117,-68.6855,23167,69131,8.930675079172305,0.7643283166610271
45704,2025-09-23,9.581767395833333,43.8117,-68.6855,23167,69131,8.930675079172305,0.6510923166610283
45704,2025-09-24,9.695595214285715,43.81169999999999,-68.68550000000002,23167,69131,8.930675079172305,0.7649201351134103
45705,2025-09-22,9.542770833333334,43.8389,-68.6501,23167,69131,8.930675079172305,0.6120957541610288
45705,2025-09-23,9.607177083333333,43.8389,-68.6501,23167,69131,8.930675079172305,0.6765020041610281
45705,2025-09-24,9.844403846153845,43.8389,-68.65009999999998,23167,69131,8.930675079172305,0.9137287669815404
45713,2025-09-22,9.457319395833334,42.0155,-70.4895,20471,69131,9.413240246696532,0.04407914913680244
45713,2025-09-23,9.746909625,42.0155,-70.4895,20471,69131,9.413240246696532,0.333669378303469
45713,2025-09-24,9.980097166666667,42.0155,-70.4895,20471,69131,9.413240246696532,0.5668569199701352
45713,2025-09-25,9.926726153846154,42.01549999999999,-70.4895,20471,69131,9.413240246696532,0.5134859071496223
45714,2025-09-22,14.380995916666665,41.8233,-70.2071,19504,69131,16.433301351329852,-2.0523054346631877
45714,2025-09-23,15.107675104166665,41.8233,-70.2071,19504,69131,16.433301351329852,-1.3256262471631874
45714,2025-09-24,15.048709020833334,41.8233,-70.2071,19504,69131,16.433301351329852,-1.3845923304965186
45714,2025-09-25,13.872112647058824,41.8233,-70.2071,19504,69131,16.433301351329852,-2.5611887042710286
45715,2025-09-25,11.114301000000001,35.9462015,-74.8003,10205,69131,8.977139026886885,2.137161973113116
45716,2025-09-25,12.498326,36.364563,-74.779,11420,69131,9.632838600706908,2.8654873992930927
45718,2025-09-25,13.396081,36.579308,-74.7438,11906,69131,11.487012036676918,1.909068963323083
45720,2025-09-22,13.066904145833334,41.9269,-70.1317,19747,69131,14.119255014733653,-1.0523508689003194
45720,2025-09-23,13.916475645833335,41.9269,-70.1317,19747,69131,14.119255014733653,-0.2027793689003179
45720,2025-09-24,14.573814692307694,41.9269,-70.13170000000001,19747,69131,14.119255014733653,0.45455967757404103
45721,2025-09-22,9.08940625,40.2056,-68.4567,11519,69131,5.1574586180327895,3.93194763196721
45721,2025-09-23,9.186822916666666,40.2056,-68.4567,11519,69131,5.1574586180327895,4.029364298633876
45721,2025-09-24,9.117145833333334,40.2056,-68.4567,11519,69131,5.1574586180327895,3.9596872153005442
45721,2025-09-25,9.014795454545453,40.2056,-68.45669999999998,11519,69131,5.1574586180327895,3.8573368365126637
45722,2025-09-25,11.114301000000001,35.9462015,-74.8003,10205,69131,8.977139026886885,2.137161973113116
45723,2025-09-25,11.341968,36.058327,-74.7949,10449,69131,7.199371063310157,4.142596936689842
45724,2025-09-25,10.560493000000001,36.2331545,-74.7772,10935,69131,6.586795472668643,3.9736975273313577
45725,2025-09-22,11.507465875,41.8146,-70.3978,19744,69131,13.956721720357766,-2.449255845357767
45725,2025-09-23,11.449166624999998,41.8146,-70.3978,19744,69131,13.956721720357766,-2.507555095357768
45725,2025-09-24,11.356704866666664,41.814600000000006,-70.39779999999999,19744,69131,13.956721720357766,-2.600016853691102
45726,2025-09-22,11.537222791666665,41.8139,-70.4028,19744,69131,13.956721720357766,-2.4194989286911017
45726,2025-09-23,11.445666000000001,41.8139,-70.4028,19744,69131,13.956721720357766,-2.5110557203577653
45726,2025-09-24,11.371450333333334,41.8139,-70.40279999999998,19744,69131,13.956721720357766,-2.5852713870244326
45733,2025-09-22,8.626986041666667,42.6911,-70.5551,22897,69131,7.414894644335151,1.2120913973315162
45733,2025-09-23,8.566659833333333,42.6911,-70.5551,22897,69131,7.414894644335151,1.1517651889981817
45733,2025-09-24,8.546069458333333,42.6911,-70.5551,22897,69131,7.414894644335151,1.1311748139981823
45733,2025-09-25,8.771270833333334,42.6911,-70.5551,22897,69131,7.414894644335151,1.3563761889981834
45733,2025-09-26,8.8142549,42.6911,-70.55510000000001,22897,69131,7.414894644335151,1.399360255664849
45736,2025-09-22,10.342270749999999,42.91400000000001,-70.7094,23623,69131,9.431855577832978,0.9104151721670206
45736,2025-09-23,10.0050833125,42.91400000000001,-70.7094,23623,69131,9.431855577832978,0.5732277346670216
45736,2025-09-24,9.936111104166667,42.91400000000001,-70.7094,23623,69131,9.431855577832978,0.5042555263336883
45736,2025-09-25,10.646743270833333,42.91400000000001,-70.7094,23623,69131,9.431855577832978,1.214887693000355
45736,2025-09-26,10.632847291666666,42.913999999999994,-70.70939999999999,23623,69131,9.431855577832978,1.2009917138336874
45738,2025-09-22,7.563363636363635,42.5836,-70.46799999999999,22412,69131,8.367027270306082,-0.8036636339424463
45738,2025-09-23,7.593006995833334,42.5836,-70.468,22412,69131,8.367027270306082,-0.7740202744727478
45738,2025-09-24,7.742874962499999,42.5836,-70.468,22412,69131,8.367027270306082,-0.6241523078060824
45738,2025-09-25,7.941999991666667,42.5836,-70.468,22412,69131,8.367027270306082,-0.4250272786394147
45738,2025-09-26,7.955948746153847,42.5836,-70.46799999999999,22412,69131,8.367027270306082,-0.41107852415223434
45739,2025-09-22,13.7462168,44.10379999999999,-68.6731,24138,69131,nan,
45739,2025-09-23,13.916111020833332,44.1038,-68.6731,24138,69131,nan,
45739,2025-09-24,13.984916499999999,44.1038,-68.6731,24138,69131,nan,
45739,2025-09-25,13.976985979166665,44.1038,-68.6731,24138,69131,nan,
45739,2025-09-26,14.044273750000002,44.10379999999999,-68.67309999999999,24138,69131,nan,
45746,2025-09-22,8.77609375,40.39545,-67.89115,11043,69131,5.580715217673473,3.1953785323265267
45746,2025-09-23,8.577243041666668,40.39545,-67.89115,11043,69131,5.580715217673473,2.996527823993195
45746,2025-09-24,8.410194416666666,40.39545,-67.89115,11043,69131,5.580715217673473,2.8294791989931936
45746,2025-09-25,8.293368104166667,40.39545,-67.89115,11043,69131,5.580715217673473,2.7126528864931947
45746,2025-09-26,8.353017857142857,40.39544999999999,-67.89115000000001,11043,69131,5.580715217673473,2.772302639469385
45749,2025-09-22,8.162784499999999,40.4307,-67.6831,10803,69131,4.710757766325317,3.452026733674682
45753,2025-09-22,7.992986083333332,40.4365,-68.11935,11525,69131,6.5923403517426395,1.4006457315906928
45753,2025-09-23,8.045742987499999,40.4365,-68.11935,11525,69131,6.5923403517426395,1.4534026357573593
45753,2025-09-24,8.204444516666667,40.4365,-68.11935,11525,69131,6.5923403517426395,1.6121041649240277
45753,2025-09-25,8.545865795454544,40.43650000000001,-68.11934999999998,11525,69131,6.5923403517426395,1.9535254437119045
45761,2025-09-22,9.320729208333333,41.9523,-70.4252,20229,69131,9.731003988199983,-0.4102747798666506
45761,2025-09-23,9.175062541666668,41.9523,-70.4252,20229,69131,9.731003988199983,-0.5559414465333159
45761,2025-09-24,9.0943334375,41.9523,-70.4252,20229,69131,9.731003988199983,-0.6366705506999839
45761,2025-09-25,9.141291645833334,41.9523,-70.4252,20229,69131,9.731003988199983,-0.5897123423666493
45761,2025-09-26,9.14227090625,41.9523,-70.4252,20229,69131,9.731003988199983,-0.5887330819499841
