tow,date,avg_temp,latitude,longitude,NECOFS_spatial_index,NECOFS_temporal_index,forecast_temp,diff_temp
45479,2025-09-22,12.60988818181818,41.977399999999996,-70.11620000000002,92580,0,15.623519,-3.0136307619684413
45480,2025-09-22,11.649488708333331,44.2699,-68.10839999999999,54386,0,10.2574215,1.392067214803058
45483,2025-09-22,7.585365346153846,42.5833,-70.46860000000001,64644,0,11.430559,-3.845193812171349
45485,2025-09-22,11.070780692307693,44.23879999999998,-67.92269999999999,48034,0,9.973021,1.0977601387188258
45487,2025-09-22,13.581808214285713,41.976,-70.11159999999998,92580,0,15.623519,-2.041710729500908
45488,2025-09-22,13.589190642857144,44.103600000000014,-68.67370000000003,78167,0,14.36495,-0.7757595371965671
45491,2025-09-22,10.367212033333335,43.53279999999999,-70.1942,72327,0,13.261351,-2.8941385983805326
45493,2025-09-22,11.9519571,42.192400000000006,-70.26,69231,0,14.757761,-2.8058039015869145
45497,2025-09-22,11.48524925,42.1519,-70.3133,74122,0,14.970029,-3.4847796272583
45500,2025-09-22,11.705165,42.20770000000001,-70.23299999999999,66184,0,14.526388,-2.821223168334962
45503,2025-09-22,10.44010773076923,44.072800000000015,-68.1572,47275,0,10.03292,0.40718784704120203
45504,2025-09-22,8.724146000000001,43.6048,-69.6521,57754,0,10.823347,-2.0992010916748036
45506,2025-09-22,10.363207642857144,43.6294,-69.92060000000001,64555,0,11.835569,-1.4723617388567227
45513,2025-09-22,10.3701718125,44.1811,-67.9087,46504,0,9.961576,0.40859535070800845
45515,2025-09-22,18.77315,41.319393,-71.4018,53943,0,17.940943,0.8322072357177746
45516,2025-09-22,19.11277,41.2527785,-71.4005,49365,0,17.377928,1.734842219848634
45517,2025-09-22,19.428324,41.274273,-71.5149,52925,0,19.658817,-0.2304932912597657
45520,2025-09-22,12.4707,41.951107,-69.9722,57129,0,15.069684,-2.5989840286254875
45521,2025-09-22,12.5186955,41.97077,-69.9724,55917,0,14.919537,-2.400841090576172
45523,2025-09-22,12.1393615,42.029325,-69.9981,57119,0,14.287904,-2.1485422857055667
45525,2025-09-22,14.028931,42.014988,-70.0104,57121,0,14.811269,-0.7823378064575195
45530,2025-09-22,12.60988818181818,41.977399999999996,-70.11620000000002,92580,0,15.623519,-3.0136307619684413
45531,2025-09-22,13.589190642857144,44.1037,-68.67380000000001,78167,0,14.36495,-0.7757595371965671
45538,2025-09-22,12.052403588235293,41.8132,-70.4516,104038,0,15.233559,-3.181155066549863
45539,2025-09-22,11.767541041666666,41.80899999999999,-70.4303,102498,0,14.749387,-2.9818457457478846
45544,2025-09-22,10.144857166666664,41.50675,-69.53334999999998,36938,0,10.630234,-0.485376597981773
45547,2025-09-22,7.695791633333333,42.4304,-70.6932,85936,0,12.861542,-5.165750114713542
45547,2025-09-23,7.765015145454544,42.430400000000006,-70.69320000000002,85936,0,12.861542,-5.096526602592331
45549,2025-09-22,10.6284001875,43.953,-68.5901,50523,0,10.722239,-0.09383835314941358
45549,2025-09-23,10.870801499999999,43.952999999999996,-68.5901,50523,0,10.722239,0.14856295935058483
45552,2025-09-22,12.84753834375,40.8398,-71.2821,38461,0,15.009129,-2.1615902268066414
45554,2025-09-22,7.1299305625,42.4648,-70.6351,79140,0,12.247802,-5.117871218200683
45554,2025-09-23,7.322476250000001,42.46479999999998,-70.63509999999998,79140,0,12.247802,-4.9253255307006825
45555,2025-09-22,8.295553479166665,42.8706,-70.6415,69175,0,11.15737,-2.8618161344807955
45555,2025-09-23,8.544738892857143,42.8706,-70.64149999999998,69175,0,11.15737,-2.6126307207903174
45557,2025-09-22,11.716048624999999,42.0369,-70.5774,97566,0,14.0272255,-2.3111768693847665
45557,2025-09-23,11.448944366666668,42.03690000000002,-70.5774,97566,0,14.0272255,-2.578281127718098
45564,2025-09-22,12.0771180625,43.5736,-70.1102,69098,0,13.09586,-1.0187414650878903
45564,2025-09-23,12.034958249999999,43.5736,-70.1102,69098,0,13.09586,-1.0609012775878917
45565,2025-09-22,19.442879,41.5491,-70.09935,54882,0,19.10454,0.33833912878418104
45566,2025-09-22,19.424711000000002,41.66645,-70.06495,71890,0,18.338455,1.0862557998046896
45568,2025-09-22,18.443125062500002,41.66645,-70.06495,71890,0,18.338455,0.10466986230468933
45569,2025-09-22,18.0338675,41.6667,-70.06455,71890,0,18.338455,-0.304587700195313
45569,2025-09-23,19.37995025,41.6667,-70.06455,71890,0,18.338455,1.0414950498046878
45570,2025-09-23,18.78237292307692,41.6667,-70.06449999999998,71890,0,18.338455,0.4439177228816078
45572,2025-09-22,11.867958354166667,44.134800000000006,-68.2245,50501,0,11.349136,0.5188220016276048
45572,2025-09-23,11.981098088235294,44.1348,-68.2245,50501,0,11.349136,0.6319617356962315
45573,2025-09-22,8.842824166666668,42.9007,-70.63,67650,0,11.310156,-2.467331701863605
45573,2025-09-23,9.100294833333333,42.9007,-70.63000000000001,67650,0,11.310156,-2.2098610351969405
45574,2025-09-22,12.84753834375,40.8398,-71.28225,38461,0,15.009129,-2.1615902268066414
45582,2025-09-22,19.878320000000002,40.8144425,-72.2866,36367,0,18.66119,1.2171299670410178
45583,2025-09-22,19.876286,40.816663500000004,-72.3267,36368,0,19.689959,0.18632742761230503
45584,2025-09-22,19.879659500000002,40.820036,-72.3251,36368,0,19.689959,0.18970092761230717
45585,2025-09-22,19.847699333333335,40.815880666666665,-72.3325,36368,0,19.689959,0.15774076094563938
45586,2025-09-22,19.8930355,40.8292115,-72.3129,36368,0,19.689959,0.20307692761230456
45587,2025-09-22,19.895753499999998,40.822489000000004,-72.2773,36367,0,18.66119,1.2345634670410135
45588,2025-09-22,19.878390500000002,40.805591,-72.2782,36367,0,18.66119,1.2172004670410175
45589,2025-09-22,19.886677499999998,40.822535,-72.3132,36368,0,19.689959,0.19671892761230225
45590,2025-09-22,19.889542,40.8145825,-72.3308,36368,0,19.689959,0.1995834276123034
45591,2025-09-22,19.876875,40.8164125,-72.3382,36368,0,19.689959,0.18691642761230298
45592,2025-09-22,19.873375,40.814285,-72.3384,36368,0,19.689959,0.18341642761230403
45593,2025-09-22,19.853266,40.820587,-72.3413,36368,0,19.689959,0.1633074276123061
45593,2025-09-23,19.8704,40.80687,-72.3413,36368,0,19.689959,0.18044142761230475
45594,2025-09-23,19.858882,40.81456,-72.3407,36368,0,19.689959,0.16892342761230594
45595,2025-09-23,19.862375,40.8071585,-72.337,36368,0,19.689959,0.1724164276123048
45596,2025-09-23,19.857667,40.8098765,-72.3351,36368,0,19.689959,0.16770842761230398
45597,2025-09-23,19.867023000000003,40.81085,-72.336,36368,0,19.689959,0.1770644276123079
45598,2025-09-23,19.8370835,40.813244,-72.3387,36368,0,19.689959,0.14712492761230322
45600,2025-09-22,11.815156104166666,44.5847,-67.1855,56599,0,11.123944,0.6912118216349281
45600,2025-09-23,11.851318181818185,44.5847,-67.18550000000002,56599,0,11.123944,0.7273738992864462
45601,2025-09-22,11.40028820833333,44.2843,-67.8624,49630,0,10.270227,1.1300607760823542
45601,2025-09-23,11.348020666666665,44.28430000000001,-67.8624,49630,0,10.270227,1.0777932344156884
45602,2025-09-22,11.230593750000002,44.2834,-67.8436,48814,0,10.035018,1.1955757827758813
