"tow","date","avg_temp","latitude","longitude","f_temp","f_lat","f_lon","diff_temp_F","scalecolor"
53375,"2026-03-01",1.6066667,40.5327,-72.9191,2.00748767205795,40.533,-72.961,0.721477749704306,"#D9DDDFFF"
53376,"2026-03-01",1.6465,40.522484,-72.9174,2.00748767205795,40.533,-72.961,0.649777809704304,"#DDDFE0FF"
53377,"2026-03-01",1.5895555,40.528866,-72.9208,2.00748767205795,40.533,-72.961,0.752277909704304,"#D5DADDFF"
53378,"2026-03-01",1.57975,40.52591,-72.9189,2.00748767205795,40.533,-72.961,0.769927809704306,"#D5DADDFF"
53379,"2026-03-01",1.62675,40.533176,-72.9214,2.00748767205795,40.533,-72.961,0.685327809704305,"#D9DDDFFF"
53380,"2026-03-01",1.6055714,40.521286,-72.9189,2.00748767205795,40.533,-72.961,0.723449289704305,"#D9DDDFFF"
53381,"2026-03-01",1.6829166,40.52765,-72.9138,2.00748767205795,40.533,-72.961,0.584227929704305,"#DDDFE0FF"
53382,"2026-03-01",1.588,40.52294,-72.9126,2.06788256109522,40.484,-72.909,0.863788609971387,"#D3D9DCFF"
53383,"2026-03-01",1.7374,40.52818,-72.9081,2.00748767205795,40.533,-72.961,0.486157809704309,"#E1E1E3FF"
53384,"2026-03-01",1.6853334,40.525974,-72.9067,2.06788256109522,40.484,-72.909,0.688588489971387,"#D9DDDFFF"
53385,"2026-03-01",1.735,40.529087,-72.907,2.00748767205795,40.533,-72.961,0.490477809704309,"#E1E1E3FF"
53386,"2026-03-01",1.7647692,40.521175,-72.9021,2.06788256109522,40.484,-72.909,0.545604049971388,"#E1E1E3FF"
53387,"2026-03-01",1.6415,40.50495,-72.9956,1.97128794000159,40.494,-73.025,0.593618292002859,"#DDDFE0FF"
53390,"2026-03-04",4.0675,43.1063,-70.2515,4.03872718452708,43.14,-70.233,-0.051791067851255,"#F0EAE9FF"
53393,"2026-03-02",3.7436666,42.9597,-70.173,4.30501797141254,42.952,-70.147,1.01043246854258,"#CFD6D9FF"
53394,"2026-03-02",4.3775,43.1106,-70.2877,4.54876069094914,43.102,-70.301,0.308269243708452,"#E8E6E6FF"
53409,"2026-03-04",4.29025,43.1081,-70.27675,4.35975604320246,43.102,-70.301,0.125110877764435,"#EEEAEAFF"
53397,"2026-03-03",1.8106667,42.00185,-70.474,2.09017106497643,42,-70.451,0.503107856957577,"#E1E1E3FF"
53398,"2026-03-03",1.8184545,42.00215,-70.4723,2.09017106497643,42,-70.451,0.489089816957573,"#E1E1E3FF"
53401,"2026-03-03",1.8738,42.0047,-70.47815,2.09017106497643,42,-70.451,0.389467916957578,"#E4E3E4FF"
53402,"2026-03-03",1.859,42.00395,-70.4785,2.09017106497643,42,-70.451,0.416107916957571,"#E4E3E4FF"
53405,"2026-03-03",1.86225,42.0047,-70.47745,2.09017106497643,42,-70.451,0.410257916957576,"#E4E3E4FF"
53406,"2026-03-03",1.8635,42.0074,-70.47705,2.09017106497643,42,-70.451,0.408007916957573,"#E4E3E4FF"
53411,"2026-03-02",5.6231666,43.8448,-68.2222,4.74446528077014,43.817,-68.243,-1.58166237461375,"#DFBDB2FF"
53412,"2026-03-01",2.858,42.4012,-70.239,2.92776796742049,42.426,-70.249,0.125582341356875,"#EEEAEAFF"
53413,"2026-03-01",2.863857,42.399715,-70.3915,2.4185628614937,42.401,-70.435,-0.801529449311346,"#E7D5CFFF"
53416,"2026-03-04",4.366,43.85435,-68.2231,4.84829714936387,43.854,-68.173,0.868134868854952,"#D3D9DCFF"
53418,"2026-02-28",6.342533,43.7854,-68.13695,4.9319941201485,43.803,-68.122,-2.5389699837327,"#D7A391FF"
53422,"2026-03-01",2.863857,42.399715,-70.3915,2.4185628614937,42.401,-70.435,-0.801529449311346,"#E7D5CFFF"
53420,"2026-03-04",4.06625,43.0174,-69.6723,4.65661734357635,42.99,-69.651,1.06266121843744,"#CBD4D8FF"
53452,"2026-02-28",4.583722,40.11603,-72.7214,4.94716496138629,40.111,-72.731,0.654197330495315,"#D9DDDFFF"
53453,"2026-02-28",4.377125,40.09705,-72.8142,4.91157560098648,40.072,-72.795,0.962011081775671,"#CFD6D9FF"
53454,"2026-02-28",4.2966666,40.29642,-72.758,3.04415882554558,40.337,-72.755,-2.25451399401795,"#D9A998FF"
53456,"2026-03-01",4.3906665,40.142982,-72.7866,4.10072524402477,40.16,-72.782,-0.52189426075541,"#EBDEDBFF"
53457,"2026-03-01",4.6983,40.11337,-72.7823,4.72181627784326,40.111,-72.731,0.0423293001178564,"#F1ECEBFF"
53458,"2026-03-01",4.3295,40.137123,-72.7757,4.10072524402477,40.16,-72.782,-0.411794560755411,"#ECE1DEFF"
53459,"2026-03-01",4.3782725,40.13019,-72.7483,4.72181627784326,40.111,-72.731,0.61837880011786,"#DDDFE0FF"
53460,"2026-03-01",4.4206,40.11472,-72.7269,4.72181627784326,40.111,-72.731,0.542189300117862,"#E1E1E3FF"
53461,"2026-03-01",4.5022,40.11158,-72.7173,4.72181627784326,40.111,-72.731,0.395309300117859,"#E4E3E4FF"
53462,"2026-03-01",4.4188333,40.14142,-72.7193,4.72181627784326,40.111,-72.731,0.54536936011786,"#E1E1E3FF"
53464,"2026-03-01",4.430111,40.143856,-72.7209,4.72181627784326,40.111,-72.731,0.525069500117858,"#E1E1E3FF"
53466,"2026-03-01",4.432625,40.146027,-72.7204,4.72181627784326,40.111,-72.731,0.520544300117862,"#E1E1E3FF"
53469,"2026-03-01",4.4297776,40.140266,-72.7192,4.72181627784326,40.111,-72.731,0.52566962011786,"#E1E1E3FF"
53473,"2026-03-03",4.5564165,40.12833,-72.7238,4.20556055981478,40.111,-72.731,-0.631540692333402,"#E9DBD7FF"
53474,"2026-03-03",4.695818,40.14119,-72.7237,4.20556055981478,40.111,-72.731,-0.882463392333406,"#E6D2CDFF"
53475,"2026-03-03",4.721316,40.138172,-72.7204,4.20556055981478,40.111,-72.731,-0.928359792333403,"#E6D2CDFF"
53477,"2026-03-03",4.8156,40.1496,-72.7195,4.20556055981478,40.111,-72.731,-1.0980709923334,"#E4CCC5FF"
53478,"2026-03-03",4.782,40.13049,-72.7232,4.20556055981478,40.111,-72.731,-1.0375909923334,"#E5CFC9FF"
53480,"2026-03-03",4.657933,40.16498,-72.7293,3.64919476330151,40.199,-72.717,-1.81572882605727,"#DDB7ABFF"
53481,"2026-03-03",4.7805,40.1261,-72.7312,4.20556055981478,40.111,-72.731,-1.0348909923334,"#E5CFC9FF"
53482,"2026-03-03",4.786,40.1471,-72.7102,4.20639607977496,40.15,-72.666,-1.04328705640507,"#E5CFC9FF"
53485,"2026-03-03",4.8102856,40.13775,-72.7029,4.20639607977496,40.15,-72.666,-1.08700113640507,"#E4CCC5FF"
53486,"2026-03-03",4.767083,40.142685,-72.7038,4.20639607977496,40.15,-72.666,-1.00923645640507,"#E5CFC9FF"
53487,"2026-03-03",4.753923,40.14746,-72.7095,4.20639607977496,40.15,-72.666,-0.98554845640507,"#E5CFC9FF"
53488,"2026-03-03",4.4808183,40.10939,-72.7099,4.20556055981478,40.111,-72.731,-0.495463932333401,"#EBDEDBFF"
