tow,date,avg_temp,latitude,longitude,NECOFS_spatial_index,NECOFS_temporal_index,forecast_temp,diff_temp
53480,2026-03-03,4.657933,40.16498,-72.7293,28562,0,4.0430627,0.6148703130798339
53481,2026-03-03,4.7805,40.1261,-72.7312,28562,0,4.0430627,0.737437313079834
53482,2026-03-03,4.786,40.1471,-72.7102,28562,0,4.0430627,0.7429373130798336
53483,2026-03-03,4.812333,40.138878,-72.7089,28562,0,4.0430627,0.7692703130798337
53484,2026-03-03,4.811348,40.13787,-72.7101,28562,0,4.0430627,0.7682853130798337
53485,2026-03-03,4.8102856,40.13775,-72.7029,28562,0,4.0430627,0.7672229130798343
53486,2026-03-03,4.767083,40.142685,-72.7038,28562,0,4.0430627,0.7240203130798344
53487,2026-03-03,4.753923,40.14746,-72.7095,28562,0,4.0430627,0.7108603130798343
53488,2026-03-03,4.4808183,40.10939,-72.7099,27889,0,4.138067,0.3427515313537599
53491,2026-03-05,4.642652,40.15463,-72.6956,28561,48,4.0973988,0.5452532420654297
53493,2026-03-05,4.721857,40.13999,-72.7186,28562,48,4.116639,0.6052178627319336
53496,2026-03-05,4.611786,40.154083,-72.6537,28561,48,4.0973988,0.5143872420654301
53497,2026-03-05,4.5821877,40.148556,-72.6541,28561,48,4.0973988,0.4847889420654301
53498,2026-03-05,4.64068,40.148384,-72.6527,28561,48,4.0973988,0.5432812420654294
53503,2026-03-05,4.5847,40.14856,-72.6569,28561,48,4.0973988,0.48730124206542946
