tow_id,segment_type,time (UTC),latitude (degrees_north),longitude (degrees_east),depth (m),temperature (degree_C),sensor_type,model,data_provider
56051,3,2026-04-27T06:00:00Z,43.8204,-68.0352,166.879,5.0285,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T07:00:00Z,43.8204,-68.0352,167.203,4.995333,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T08:00:00Z,43.8204,-68.0352,167.79283,4.9813333,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T09:00:00Z,43.8204,-68.0352,168.51117,4.975167,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T10:00:00Z,43.8204,-68.0352,169.141,4.958667,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T11:00:00Z,43.8204,-68.0352,169.55516,4.9533334,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T12:00:00Z,43.8204,-68.0352,169.63667,4.9288335,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T13:00:00Z,43.8204,-68.0352,169.37866,4.9273334,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T14:00:00Z,43.8204,-68.0352,168.81816,4.9768333,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T15:00:00Z,43.8204,-68.0352,168.0765,5.028333,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T16:00:00Z,43.8204,-68.0352,167.39766,5.024667,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T17:00:00Z,43.8204,-68.0352,166.90666,5.0173335,LOWELL,TDO-1,eMOLT
56051,3,2026-04-27T18:00:00Z,43.8204,-68.0352,166.8336,5.0142,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T00:00:00Z,43.7857,-68.1382,171.05333,5.5635333,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T00:00:00Z,NaN,-69.0544,63.891666,4.1239166,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T00:00:00Z,43.8204,-68.0353,169.48666,5.025,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T01:00:00Z,43.7857,-68.1382,170.70667,5.5998,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T01:00:00Z,NaN,-69.0544,63.641666,4.148667,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T01:00:00Z,43.8204,-68.0353,169.1265,5.005833,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T02:00:00Z,43.7857,-68.1382,170.1,5.5674,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T02:00:00Z,NaN,-69.0544,63.091667,4.1639166,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T02:00:00Z,43.8204,-68.0353,168.52083,5.0055,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T03:00:00Z,43.7857,-68.1382,169.42,5.566,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T03:00:00Z,NaN,-69.0544,62.425,4.169833,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T03:00:00Z,43.8204,-68.0353,167.83017,5.013,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T04:00:00Z,43.7857,-68.1382,168.87334,5.4748,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T04:00:00Z,NaN,-69.0544,61.858334,4.1685,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T04:00:00Z,43.8204,-68.0353,167.24884,5.0208335,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T05:00:00Z,43.7857,-68.1382,168.52667,5.415933,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T05:00:00Z,NaN,-69.0544,61.458332,4.1635833,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T05:00:00Z,43.8204,-68.0353,166.89633,5.0301666,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T06:00:00Z,43.7857,-68.1382,168.49333,5.3240666,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T06:00:00Z,NaN,-69.0544,61.375,4.1625834,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T06:00:00Z,43.8204,-68.0353,166.879,5.0285,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T07:00:00Z,43.7857,-68.1382,168.81334,5.2629333,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T07:00:00Z,NaN,-69.0544,61.6,4.1611667,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T07:00:00Z,43.8204,-68.0353,167.203,4.995333,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T08:00:00Z,43.7857,-68.1382,169.36667,5.3177333,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T08:00:00Z,NaN,-69.0544,62.1,4.1590834,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T08:00:00Z,43.8204,-68.0353,167.79283,4.9813333,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T09:00:00Z,43.7857,-68.1382,170.06667,5.2818,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T09:00:00Z,NaN,-69.0544,62.808334,4.158,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T09:00:00Z,43.8204,-68.0353,168.51117,4.975167,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T10:00:00Z,43.7857,-68.1382,170.73334,5.3255334,ZEBRATECH,TD-200,eMOLT
56056,3,2026-04-27T10:00:00Z,NaN,-69.0544,63.283333,4.159,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T10:00:00Z,43.8204,-68.0353,169.141,4.958667,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T11:00:00Z,43.7857,-68.1382,171.1,5.4102,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T11:00:00Z,43.8204,-68.0353,169.55516,4.9533334,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T12:00:00Z,43.7857,-68.1382,171.20667,5.5164,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T12:00:00Z,43.8204,-68.0353,169.63667,4.9288335,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T13:00:00Z,43.7857,-68.1382,170.95334,5.568333,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T13:00:00Z,43.8204,-68.0353,169.37866,4.9273334,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T14:00:00Z,43.7857,-68.1382,170.4,5.5561333,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T14:00:00Z,43.8204,-68.0353,168.81816,4.9768333,LOWELL,TDO-1,eMOLT
56054,3,2026-04-27T15:00:00Z,43.7857,-68.1382,169.8875,5.535875,ZEBRATECH,TD-200,eMOLT
56060,3,2026-04-27T15:00:00Z,43.8204,-68.0353,168.0765,5.028333,LOWELL,TDO-1,eMOLT
56060,3,2026-04-27T16:00:00Z,43.8204,-68.0353,167.39766,5.024667,LOWELL,TDO-1,eMOLT
56060,3,2026-04-27T17:00:00Z,43.8204,-68.0353,166.90666,5.0173335,LOWELL,TDO-1,eMOLT
56060,3,2026-04-27T18:00:00Z,43.8204,-68.0353,166.8336,5.0142,LOWELL,TDO-1,eMOLT
56064,3,2026-04-28T11:00:00Z,41.058266,NaN,38.41108,5.860105,LOWELL,TDO-1,eMOLT
56064,3,2026-04-28T11:00:00Z,41.058266,NaN,38.41108,5.860105,LOWELL,TDO-1,eMOLT
56064,3,2026-04-28T11:00:00Z,41.058266,NaN,38.41108,5.860105,LOWELL,TDO-1,eMOLT
56064,3,2026-04-28T11:00:00Z,41.058266,NaN,38.41108,5.860105,LOWELL,TDO-1,eMOLT
56067,3,2026-04-28T13:00:00Z,41.02551,-71.5377,42.1391,5.3144665,LOWELL,TDO-1,eMOLT
56067,3,2026-04-28T14:00:00Z,41.012444,-71.5377,47.5465,5.523667,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T00:00:00Z,42.8734,-70.5988,87.8985,4.0923333,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T01:00:00Z,42.8734,-70.5988,87.74533,4.041333,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T02:00:00Z,42.8734,-70.5988,87.305,4.0161667,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T03:00:00Z,42.8734,-70.5988,86.68367,4.0233335,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T04:00:00Z,42.8734,-70.5988,86.090164,3.991,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T05:00:00Z,42.8734,-70.5988,85.61867,3.981,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T06:00:00Z,42.8734,-70.5988,85.456,3.984,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T07:00:00Z,42.8734,-70.5988,85.589,3.985,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T08:00:00Z,42.8734,-70.5988,86.006165,3.9873333,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T09:00:00Z,42.8734,-70.5988,86.60333,3.988,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T10:00:00Z,42.8734,-70.5988,87.22317,3.9918334,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T11:00:00Z,42.8734,-70.5988,87.73534,3.9985,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T12:00:00Z,42.8734,-70.5988,87.961,4.005833,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T13:00:00Z,42.8734,-70.5988,87.9005,4.0056667,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T14:00:00Z,42.8734,-70.5988,87.55217,4.0115,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T15:00:00Z,42.8734,-70.5988,86.97017,4.001167,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T16:00:00Z,42.8734,-70.5988,86.28284,3.9995,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T17:00:00Z,42.8734,-70.5988,85.7235,3.9986668,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T18:00:00Z,42.8734,-70.5988,85.3945,4.0075,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T19:00:00Z,42.8734,-70.5988,85.36266,3.9965,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T20:00:00Z,42.8734,-70.5988,85.66417,3.9836667,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T21:00:00Z,42.8734,-70.5988,86.224335,3.9858334,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T22:00:00Z,42.8734,-70.5988,86.88533,3.988,LOWELL,TDO-1,eMOLT
56068,3,2026-04-27T23:00:00Z,42.8734,-70.5988,87.494835,3.9928334,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T00:00:00Z,42.8734,-70.5988,87.9115,3.9901667,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T01:00:00Z,42.8734,-70.5988,88.02866,3.996,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T02:00:00Z,42.8734,-70.5988,87.818665,4.0,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T03:00:00Z,42.8734,-70.5988,87.34967,4.0035,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T04:00:00Z,42.8734,-70.5988,86.70583,4.0145,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T05:00:00Z,42.8734,-70.5988,86.012,4.0173335,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T06:00:00Z,42.8734,-70.5988,85.51117,4.026,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T07:00:00Z,42.8734,-70.5988,85.355,4.0198336,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T08:00:00Z,42.8734,-70.5988,85.501335,4.014167,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T09:00:00Z,42.8734,-70.5988,85.9385,4.0143332,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T10:00:00Z,42.8734,-70.5988,86.56416,4.0123334,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T11:00:00Z,42.8734,-70.5988,87.200836,4.01,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T12:00:00Z,42.8734,-70.5988,87.708,4.009333,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T13:00:00Z,42.8734,-70.5988,87.946,4.010667,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T14:00:00Z,42.8734,-70.5988,87.889,4.0133333,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T15:00:00Z,42.8734,-70.5988,87.54217,4.014167,LOWELL,TDO-1,eMOLT
56068,3,2026-04-28T16:00:00Z,42.8734,-70.5988,87.075775,4.013727,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T15:00:00Z,41.023785,-71.5471,40.542057,5.307697,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T16:00:00Z,41.025894,-71.5471,39.350124,5.8155537,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T15:00:00Z,41.023785,-71.5471,40.542057,5.307697,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T16:00:00Z,41.025894,-71.5471,39.350124,5.8155537,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T15:00:00Z,41.023785,-71.5471,40.542057,5.307697,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T16:00:00Z,41.025894,-71.5471,39.350124,5.8155537,LOWELL,TDO-1,eMOLT
56072,3,2026-04-28T18:00:00Z,41.075874,-71.6407,32.23877,6.5169806,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T15:00:00Z,41.023785,-71.5471,40.542057,5.307697,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T16:00:00Z,41.025894,-71.5471,39.350124,5.8155537,LOWELL,TDO-1,eMOLT
56072,3,2026-04-28T18:00:00Z,41.075874,-71.6407,32.23877,6.5169806,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T15:00:00Z,41.023785,-71.5471,40.542057,5.307697,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T16:00:00Z,41.025894,-71.5471,39.350124,5.8155537,LOWELL,TDO-1,eMOLT
56072,3,2026-04-28T18:00:00Z,41.075874,-71.6407,32.23877,6.5169806,LOWELL,TDO-1,eMOLT
56121,3,2026-04-27T00:00:00Z,42.6042,-70.4964,57.55,4.09525,ZEBRATECH,TD-200,eMOLT
56150,3,2026-04-27T00:00:00Z,43.00725,-68.35435,178.575,5.7845836,ZEBRATECH,TD-200,eMOLT
56110,3,2026-04-27T01:00:00Z,40.223694,-73.2636,39.5,5.4755383,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T01:00:00Z,42.6042,-70.4964,57.425,4.07975,ZEBRATECH,TD-200,eMOLT
56150,3,2026-04-27T01:00:00Z,43.00725,-68.35435,178.45,5.7686667,ZEBRATECH,TD-200,eMOLT
56110,3,2026-04-27T02:00:00Z,40.22569,-73.2636,39.4125,5.480375,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T02:00:00Z,42.6042,-70.4964,57.025,4.062,ZEBRATECH,TD-200,eMOLT
56150,3,2026-04-27T02:00:00Z,43.00725,-68.35435,177.8091,5.7625456,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T03:00:00Z,42.6042,-70.4964,56.375,4.1235,ZEBRATECH,TD-200,eMOLT
56112,3,2026-04-27T04:00:00Z,40.221584,-73.2147,39.566666,5.49075,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T04:00:00Z,42.6042,-70.4964,55.75,4.17575,ZEBRATECH,TD-200,eMOLT
56112,3,2026-04-27T05:00:00Z,40.239433,-73.2147,39.833332,5.705,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T05:00:00Z,42.6042,-70.4964,55.325,4.197,ZEBRATECH,TD-200,eMOLT
56113,3,2026-04-27T06:00:00Z,40.22666,-73.2151,39.984615,5.5804615,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T06:00:00Z,42.6042,-70.4964,55.175,4.1895,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T07:00:00Z,42.6042,-70.4964,55.3,4.1705,ZEBRATECH,TD-200,eMOLT
56114,3,2026-04-27T08:00:00Z,40.237892,-73.2201,40.383335,5.6899166,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T08:00:00Z,42.6042,-70.4964,55.8,4.156,ZEBRATECH,TD-200,eMOLT
56114,3,2026-04-27T09:00:00Z,40.223465,-73.2201,40.6,5.6126666,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T09:00:00Z,42.6042,-70.4964,56.35,4.156,ZEBRATECH,TD-200,eMOLT
56115,3,2026-04-27T10:00:00Z,40.231426,-73.2561,39.525,5.508,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T10:00:00Z,42.6042,-70.4964,56.95,4.1545,ZEBRATECH,TD-200,eMOLT
56134,3,2026-04-27T10:00:00Z,41.9989,-70.5098,36.76923,4.244385,ZEBRATECH,TD-200,eMOLT
56116,3,2026-04-27T11:00:00Z,40.231956,-73.2996,39.133335,5.500167,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T11:00:00Z,42.6042,-70.4964,57.4,4.14075,ZEBRATECH,TD-200,eMOLT
56116,3,2026-04-27T12:00:00Z,40.23358,-73.2996,39.0,5.5144,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T12:00:00Z,42.6042,-70.4964,57.675,4.11275,ZEBRATECH,TD-200,eMOLT
56136,3,2026-04-27T12:00:00Z,42.00355,-70.5174,38.15,4.2385,ZEBRATECH,TD-200,eMOLT
56117,3,2026-04-27T13:00:00Z,40.232807,-73.3072,38.607693,5.515769,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T13:00:00Z,42.6042,-70.4964,57.6,4.054,ZEBRATECH,TD-200,eMOLT
56138,3,2026-04-27T13:00:00Z,42.00635,-70.51075,37.42857,4.2025714,ZEBRATECH,TD-200,eMOLT
56117,3,2026-04-27T14:00:00Z,40.2345,-73.3072,38.62,5.5302,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T14:00:00Z,42.6042,-70.4964,57.25,4.0855,ZEBRATECH,TD-200,eMOLT
56118,3,2026-04-27T15:00:00Z,40.23291,-73.2752,38.466667,5.5186667,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T15:00:00Z,42.6042,-70.4964,56.65,4.184,ZEBRATECH,TD-200,eMOLT
56119,3,2026-04-27T16:00:00Z,40.240494,-73.2762,38.353848,5.6142306,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T16:00:00Z,42.6042,-70.4964,55.975,4.22725,ZEBRATECH,TD-200,eMOLT
56141,3,2026-04-27T16:00:00Z,42.0023,-70.50945,37.5,4.3115,ZEBRATECH,TD-200,eMOLT
56119,3,2026-04-27T17:00:00Z,40.2407,-73.2762,37.6,5.666,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T17:00:00Z,42.6042,-70.4964,55.45,4.20075,ZEBRATECH,TD-200,eMOLT
56142,3,2026-04-27T17:00:00Z,42.00365,-70.5092,36.1,4.299,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T18:00:00Z,42.6042,-70.4964,55.1,4.13725,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T19:00:00Z,42.6042,-70.4964,55.125,4.10425,ZEBRATECH,TD-200,eMOLT
56145,3,2026-04-27T19:00:00Z,41.9962,-70.5028,33.95,4.351,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T20:00:00Z,42.6042,-70.4964,55.4,4.0885,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T21:00:00Z,42.6042,-70.4964,56.0,4.08175,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T22:00:00Z,42.6042,-70.4964,56.625,4.0755,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-27T23:00:00Z,42.6042,-70.4964,57.25,4.072,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T00:00:00Z,42.6042,-70.4964,57.6,4.07675,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T01:00:00Z,42.6042,-70.4964,57.7,4.068,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T02:00:00Z,42.6042,-70.4964,57.5,4.037,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T03:00:00Z,42.6042,-70.4964,57.075,4.0465,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T04:00:00Z,42.6042,-70.4964,56.4,4.07125,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T05:00:00Z,42.6042,-70.4964,55.775,4.12725,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T06:00:00Z,42.6042,-70.4964,55.225,4.1935,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T07:00:00Z,42.6042,-70.4964,55.0,4.2265,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T08:00:00Z,42.6042,-70.4964,55.225,4.219,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T09:00:00Z,42.6042,-70.4964,55.7,4.22525,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T10:00:00Z,42.6042,-70.4964,56.25,4.22225,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T11:00:00Z,42.6042,-70.4964,56.85,4.18425,ZEBRATECH,TD-200,eMOLT
56121,3,2026-04-28T12:00:00Z,42.6042,-70.4964,57.3,4.1765,ZEBRATECH,TD-200,eMOLT
56070,3,2026-04-28T15:00:00Z,41.023785,-71.5471,40.542057,5.307697,LOWELL,TDO-1,eMOLT
56070,3,2026-04-28T16:00:00Z,41.025894,-71.5471,39.350124,5.8155537,LOWELL,TDO-1,eMOLT
56072,3,2026-04-28T18:00:00Z,41.075874,-71.6407,32.23877,6.5169806,LOWELL,TDO-1,eMOLT
