tow,date,avg_temp,latitude,longitude,NECOFS_spatial_index,NECOFS_temporal_index,forecast_temp,diff_temp
45160,2025-09-15,14.112097375,42.6832,-70.712,82512,0,14.581288,-0.46919096270752014
45165,2025-09-15,10.98491657142857,44.23980000000001,-67.92020000000001,48034,0,9.657363,1.3275536335013243
45170,2025-09-15,8.158366352941174,43.4823,-70.1071,61642,0,11.487676,-3.329309313867908
45171,2025-09-15,8.665432411764705,41.8658,-70.383,95913,0,13.57692,-4.9114871438993575
45175,2025-09-15,8.699262047619046,43.519,-70.1033,64568,0,12.024435,-3.3251729957159153
45176,2025-09-15,10.623745928571427,44.0735,-68.15700000000001,47275,0,10.112953,0.510792742536271
45177,2025-09-15,8.506036281250001,43.6043,-69.6521,57754,0,10.706325,-2.200288296081542
45181,2025-09-15,11.66578128125,44.585,-67.1859,57839,0,10.938817,0.7269642570190431
45183,2025-09-15,8.699262047619046,43.51890000000001,-70.1033,64568,0,12.024435,-3.3251729957159153
45184,2025-09-15,19.7368335,41.2809325,-71.6676,51074,0,19.622715,0.11411850366210885
45185,2025-09-15,19.752,41.27882,-71.7899,51080,0,19.51737,0.23462977600097545
45186,2025-09-15,19.738500000000002,41.277542499999996,-71.7197,50223,0,19.578192,0.1603082427978535
45220,2025-09-15,10.373683979166666,43.9522,-68.5882,50523,0,10.665556,-0.29187197481282645
45220,2025-09-16,10.504284666666665,43.9522,-68.58820000000001,50523,24,10.635231,-0.1309463513997411
45221,2025-09-15,10.793881979166668,44.077,-68.1998,48042,0,10.477443,0.3164392377726255
45221,2025-09-16,10.411305846153844,44.077,-68.1998,48042,24,10.433139,-0.021833001197229862
45224,2025-09-15,9.9958265,43.5328,-70.1941,72327,0,13.405974,-3.410147888122559
45224,2025-09-16,10.026672666666665,43.53279999999999,-70.19410000000002,72327,24,13.634082,-3.607409173848472
45226,2025-09-15,10.780864604166666,43.9789,-68.5359,50521,0,10.902197,-0.12133227998860718
45226,2025-09-16,10.851438866666665,43.97889999999999,-68.5359,50521,24,10.899303,-0.047864569612631414
45228,2025-09-15,19.342818291666667,41.6668,-70.0646,71890,0,20.184315,-0.841496436116536
45228,2025-09-16,19.3544872,41.6668,-70.06460000000001,71890,24,19.364456,-0.009968976757811276
45232,2025-09-15,8.994868208333333,42.0151,-70.4907,89202,0,12.819192,-3.8243237243448895
45232,2025-09-16,9.198177666666668,42.0151,-70.49070000000003,89202,24,12.826113,-3.627935080525715
45233,2025-09-15,14.231488895833332,41.93,-70.1189,95925,0,16.626781,-2.395292567789715
45233,2025-09-16,13.310406266666666,41.92999999999999,-70.11889999999997,95925,24,16.10144,-2.791034163020834
45234,2025-09-15,12.830797229166668,41.9942,-70.1143,92581,0,16.589521,-3.7587241789143864
45234,2025-09-16,11.012675617647059,41.9942,-70.1143,92581,24,16.151278,-5.138601924467199
45236,2025-09-15,12.570979571428571,36.81362357142858,-74.6374,11458,0,7.7734456,4.797533965196882
45237,2025-09-15,10.133375083333334,42.2683,-70.2309,61720,0,12.873483,-2.7401076208292636
45237,2025-09-16,10.350959736842107,42.268299999999996,-70.2309,61720,24,12.551914,-2.2009544782457837
45238,2025-09-15,16.310069395833334,42.0447,-70.1541,95939,0,17.106026,-0.7959562999674468
45238,2025-09-16,15.266271894736843,42.044700000000006,-70.1541,95939,24,16.69407,-1.4277989213031965
45239,2025-09-15,10.377631895833334,42.2689,-70.2507,63184,0,13.197335,-2.819703347391764
45239,2025-09-16,10.535039235294116,42.2689,-70.2507,63184,24,12.915289,-2.3802496898767824
45242,2025-09-15,14.5491284375,41.8235,-70.2063,99269,0,16.590229,-2.041100596923828
